# p_0,p_1
5.318213151870657684e-01,1.071207728554635530e+00
8.416575976931726100e-01,4.966007706209253358e-01
2.275294580957006318e-01,2.003745252973414104e+00
1.736273171722393371e-01,1.089446797042040505e+00
8.405639939447230313e-01,2.257180456662910562e-01
2.343961407659058693e-01,8.365752849270984282e-01
6.912064738295636834e-01,4.333184410914145412e-01
2.905840223236719200e-01,1.528004008236314437e-01
1.476041190522153546e+00,9.192822009041090592e-01
1.259935172395664882e+00,1.646934725675781808e+00
1.320822367198324354e+00,1.958079561753595543e+00
3.362488426960915655e-01,4.971204796161110551e-02
5.685656722679317543e-01,1.653718987494409154e-01
9.996134461426122719e-01,1.043331489617036700e+00
6.731636568668608600e-02,9.699272329143016069e-01
1.263408321540776313e+00,5.049148292226849355e-01
8.061522916824078733e-01,1.096906138881409642e+00
7.796148214446829705e-01,8.812224661574001860e-01
8.260915402625298443e-01,1.036366711985445166e+00
1.189386193704966344e+00,1.450772835390831128e+00
5.107743134251755412e-01,1.461813040455022694e+00
1.241913124914799660e+00,3.695415990366896497e-01
7.669347711638669907e-01,5.907885649412927265e-01
5.570409693085047742e-01,1.018872338674867706e-01
2.896866833408106023e-01,7.178759497582318794e-01
8.393399245179146151e-01,1.401832405134271653e+00
9.877892279176225809e-02,2.346794631500105588e+00
4.450538319787087360e-01,3.346042579509923010e-01
4.128605516263592623e-01,7.719679345668842840e-01
3.944301992378876354e-01,6.499158217015510441e-01
3.781148999985955439e-01,1.897739420932043064e-01
1.074076029177292835e+00,4.925988563151545985e-01
1.002332200173644772e+00,4.100528858224548046e-01
1.190534238773252040e+00,1.050504668048244383e+00
5.362073558426044828e-01,1.081177435576452517e+00
1.405606515453597938e-01,6.037076033215238446e-01
7.882011737337272228e-01,1.137909746321966509e+00
1.630777327238782881e+00,8.571347892841139071e-01
1.927917468862802020e-01,1.371600588239601848e+00
1.121433494724979107e+00,6.593274373595463533e-01
3.625563842317859886e-01,7.814390653828358069e-01
5.854580897971830566e-01,8.844541021193363939e-01
6.215751726644771491e-01,4.709657955557661202e-01
2.919096775374253605e-01,1.464721974246270264e-01
2.476251114395205954e-01,1.881542492437050296e+00
4.849032407209061812e-01,6.488273595822888762e-01
7.477560871046060598e-01,9.497099017836727608e-01
9.273722131734172258e-01,6.052427505365531868e-01
3.593293002589194041e-01,1.019349830014233627e+00
4.163200194615619965e-01,1.349516505952772061e+00
7.614035933419739388e-01,8.090772445222516041e-01
3.190006487506364397e-01,1.403577092121009340e+00
7.200449134356063929e-01,1.676317551788988336e-01
3.385780281018056503e-01,6.807522218729994412e-01
1.809277965502101182e+00,8.346535922373099492e-01
5.814114652916536619e-01,1.788565629204708962e+00
5.209276220282611503e-01,1.198797787890029110e+00
5.740606585357559410e-01,7.823904295486626692e-01
3.154185447804258025e-01,7.731788978045499583e-01
4.738639623637903586e-01,1.231803725860570076e+00
8.092957519278187739e-02,6.731222252441199094e-01
3.682130125131583553e-01,7.968634621583909894e-01
7.274508031225586091e-01,1.066312635037891310e+00
4.265171365436285500e-01,6.268014317069239283e-01
6.146953810484387937e-01,7.846272628279433725e-01
9.883113874105280416e-01,1.177828949371769518e+00
5.391573879746560660e-01,1.295943485921960958e+00
1.857537627871806096e+00,1.394530149958976839e+00
1.023698812618496268e+00,8.336194719361863514e-01
9.606265157841031854e-01,5.356968781948687752e-01
2.512584500607026317e-01,1.401920635778191038e+00
8.244418398248509749e-02,5.765847317415834228e-01
7.013873186786575564e-01,3.321983089738443362e-01
7.819101826353673790e-01,1.079465947511123014e+00
6.144175355555505647e-01,1.272603196622519750e+00
9.647406015548358749e-01,5.733146409877674099e-01
1.001374627130342754e+00,6.728280366733796480e-01
1.446071790920043787e+00,3.438132348989900167e-01
1.789388676883374441e-01,5.250248005381814576e-01
1.864274840906376962e-01,1.065978164055286559e+00
4.942116788643597380e-01,1.344735132659673704e+00
1.342637873099585821e-01,1.502994071344097016e+00
9.291537948968082716e-01,8.814334654291269278e-01
8.101370392262536857e-01,5.587526560265487774e-01
5.165754005068869947e-01,7.086708903952035898e-01
7.234418850961354952e-02,1.041354313931961428e+00
4.312304410282059575e-01,1.062379826704216601e+00
1.982859869268649433e-01,1.254908414790197657e+00
1.045833552187253934e+00,7.197228553871654055e-01
3.876292202198550196e-01,1.169037371689345850e+00
7.381440788947425391e-01,1.304443702305742026e+00
9.758020844976680319e-01,3.579486336473534647e-01
1.029065885165975081e-01,9.794651803768996690e-01
6.250186458801527678e-01,1.324585085919864680e+00
7.007413145216655481e-01,1.480623574895237216e+00
4.837465024615329456e-01,1.088527388002934249e+00
8.761634485240268333e-01,9.805726245636284810e-01
7.345375780937108967e-01,9.691175736840571542e-01
6.636552345816359999e-01,9.903736790773700616e-01
4.387625708212239406e-01,9.371973480045225902e-01
3.782905257017498690e-01,3.652480860722204237e-01
9.453743967000305393e-01,5.831895331533486493e-01
2.037917924611553078e-01,2.986777475592746756e-01
6.938176637505099054e-01,1.905723861807475661e-01
6.395545407312784869e-01,5.301107997992231535e-01
2.536303852731076613e-01,1.878605843936869135e-01
2.030745065700750862e-01,7.990008906459885596e-01
4.701999370788310095e-01,3.900705064481434503e-01
3.898866021684410099e-01,6.856110553573924182e-01
7.803007173279813413e-01,5.101429609698320267e-01
1.287635310284044987e+00,8.823757178165677617e-01
5.084155242738257474e-01,9.466954762407475688e-02
3.860777773798276247e-01,5.685023034569792744e-01
7.431396779982807344e-01,1.721286160818777500e+00
1.113938364108038037e+00,2.758563593433382977e-02
1.115919810592040928e+00,4.999976396306693438e-01
3.777919703671850371e-02,9.335562756139438312e-01
8.219738824812550249e-02,9.378625685177068849e-01
5.919432804447339880e-01,1.225494666703957014e+00
7.018806543757526439e-01,8.516197785982665414e-01
1.207131140246190615e+00,1.265853000953712337e+00
4.706162125248006811e-01,4.634079956326937477e-01
9.708641754667595158e-01,1.212809670896367820e+00
5.079600724855151128e-01,5.129202142910882500e-01
8.444805560127618405e-01,3.772758144442928674e-01
1.611374645900890190e+00,1.355532378338442312e+00
1.694151221256761986e+00,1.780579462770014443e-01
9.675116667180738705e-01,6.157882093017602587e-01
9.340215349050799976e-01,5.988702866545950743e-01
6.618720824215340581e-01,4.510105584226365982e-01
1.279147655570492592e+00,1.089753055912201951e+00
9.689819528473799792e-01,1.391898827656507631e+00
1.802896247002455876e+00,9.569336155692327317e-01
2.921382463513908512e-01,2.814198761936120841e-01
1.270017029834539013e+00,7.906907923014697692e-01
9.338589700093473667e-01,8.519374440993869868e-01
5.826709333770535570e-01,1.093689044073479666e+00
1.244187116438999485e+00,6.574200539244179353e-01
3.623503670902172846e-02,1.721548698475641181e-01
2.587983836370678636e-01,5.929874707887111684e-01
1.325189617707740020e+00,4.005244178085605178e-01
9.727418762106327943e-01,9.176268901553175095e-02
8.123247893134886155e-01,9.793390550037174291e-01
7.836321460042039444e-01,1.766810703757135670e+00
4.594885137000891406e-01,5.303095172824083825e-01
1.487435142719250702e+00,4.854808793008481005e-01
1.039356258581713099e+00,3.227864731521306041e-01
4.349607099025425416e-01,8.204134871083591518e-01
4.007736619596007355e-01,2.366650142091456521e-01
2.022467564596842626e-01,6.752759457070168780e-01
1.172233323402224192e-01,7.664138547503707155e-02
9.654271747937338555e-01,1.485516543620909014e+00
5.810975840638732404e-01,7.654209206265931709e-01
8.866088573273425144e-01,4.392969723055016318e-01
7.720221233430183405e-01,8.975539697994030508e-01
6.931696966217344436e-01,1.642348962481712249e-01
5.672135773176669726e-01,1.709226349021355729e+00
1.345390081945763150e-01,1.875422815377887353e+00
2.500215638039431365e-01,9.934830011229305313e-01
6.932154170605621113e-01,5.825606956333141406e-01
1.151868430200432947e+00,4.322547294669697449e-01
8.890476611342569280e-01,1.059960443809493613e+00
1.668719842234798634e+00,1.120534385284108314e+00
1.178062213375337119e+00,9.997575033556815871e-02
3.568939366052240048e-01,7.524014312154435613e-01
9.130148366115853342e-02,1.338631929365370343e+00
1.244942443299069668e-01,7.835339498190941887e-01
5.315101458803962453e-01,7.228534541713275141e-01
1.082713487749911829e+00,1.098370787603484722e+00
1.002230439378960059e+00,7.524364542141362966e-01
5.189213907675540582e-01,1.169990986854254622e+00
3.544951907413882441e-01,6.906968387564088596e-01
1.173625651633008360e+00,9.851884386919396164e-01
6.073836174089007889e-01,7.858347838839865318e-01
1.007804978862099743e+00,3.825494932922653968e-01
7.929096363200609510e-01,1.570342458938456254e+00
7.385696088829313277e-01,1.365577406659494564e+00
8.691795843270833100e-01,1.480220268134477823e+00
1.615090883158169621e+00,1.491670395354965928e+00
4.412449889285758875e-01,1.164350057320252319e+00
8.844299952246544860e-01,6.233993127447426952e-01
8.618490321126897058e-01,7.725868144157724826e-01
1.337081419877358179e+00,1.342994711808634500e+00
9.480098978473531224e-01,3.926550650409188492e-02
3.414562261555589839e-01,1.059494833449976525e+00
1.052786463250999782e+00,6.544427251504679743e-01
2.537745743925179376e-02,1.679456932206696562e-01
4.479280483768144361e-02,7.027708649571381416e-01
3.738125197246593423e-01,8.170068473184649571e-01
1.084372275426099153e+00,6.731477641272251011e-01
8.332444375803923498e-01,5.663105509359305234e-01
4.185963690516412150e-01,8.418659799129812882e-01
9.144068204465981564e-01,2.029334061647501963e-01
1.017355861971630304e+00,4.103158180007632772e-01
3.674848224287931009e-01,1.125841767103800795e+00
4.982582589153361496e-02,9.741403357480684644e-01
1.224856222160730868e+00,1.788587518348638827e-02
5.570374920420352316e-01,6.899210522913761245e-01
2.362876039490386937e-01,5.681812554593610454e-01
8.620944839325375142e-01,1.130412522551616838e+00
6.170485055618016856e-01,3.428003515051101791e-01
1.122852213047530689e+00,1.526483318576261627e+00
5.388692884167414210e-01,5.853236893190316703e-01
1.237799470105637845e+00,7.512654957013285006e-01
1.071111217828091711e+00,9.683394586249469693e-01
2.471585447546850722e-01,7.897494662686588285e-01
8.710702214522390019e-01,1.194082721168764127e+00
7.639474564568357051e-01,8.294466475256643267e-01
1.731387484703583723e-01,8.951189436268055521e-01
3.248338160181312717e-01,6.557302008986676256e-01
1.275287897603941012e+00,5.208222623053622158e-01
1.399596722879738575e+00,6.288193291458710199e-01
4.411183788250818694e-01,6.940928215729275097e-01
1.325961396937519021e+00,2.315826792963000536e-01
6.162738612062089727e-01,1.942561040813499007e+00
1.177950310213845775e+00,8.335889813240926483e-02
7.333669368882937967e-01,6.441823817247401829e-01
1.043180677359094144e+00,1.199653830773757646e+00
1.425379156580485862e+00,1.616038221270119646e+00
8.108874015788547496e-02,1.048054430900331235e+00
1.253884213950676951e+00,5.744854638885132925e-02
8.645831700502102368e-01,6.235635735214476449e-01
3.979603450891351923e-01,1.258374009037046548e-01
5.414003085251117842e-02,9.898578945739980872e-01
3.814695791623095023e-01,7.348976749175102352e-01
1.410973406015307408e+00,7.928214022056739863e-01
8.177920458778886736e-01,1.018754172379352507e+00
1.167137769698202598e+00,2.291771557796676850e-01
7.650976144767334119e-01,3.716843224232586063e-01
9.077527746403341036e-01,4.950655662030645776e-01
7.098629575395217772e-01,1.282841110099391946e+00
5.745567255761007130e-01,4.818848461278543716e-01
1.496518500364077964e-01,1.092340103132246387e+00
5.942110355120170384e-01,7.315396260777132786e-01
8.931521420432770864e-01,9.630468318084980384e-01
8.417584815824206146e-01,6.340092905742891194e-01
1.289983670281490191e+00,1.027923960799486336e+00
9.218166984988781509e-01,1.086274392164404690e+00
1.258010937953966124e-01,8.434764483746381991e-02
8.831118917838608473e-01,1.653115272032993577e+00
1.168766575096288562e+00,7.818574590818336834e-01
9.104195510114718726e-01,5.871163280164004572e-01
7.790724403059110514e-01,1.629697408955635973e-01
6.983655525901741878e-01,1.240690629993443483e+00
7.354914546299409217e-01,2.120691699297297728e+00
1.185389712925418726e-01,7.956310385875696722e-01
6.692335967879958769e-01,8.909068939030346801e-01
5.269947020831938778e-01,1.931862713137631138e+00
1.639779491012510748e-01,1.388713799802855586e+00
8.700942668333255803e-02,1.058713441753339257e+00
1.396791778928913264e+00,5.753815596734237481e-01
1.505578795811283843e+00,9.770436443222847434e-01
5.599618060460256341e-01,1.062856372875440325e+00
3.684932331626189495e-02,8.291247743144218862e-01
2.268406205094222194e-01,2.741937030740390080e-01
6.031071108876852049e-01,4.174855056974439149e-01
6.396975941463800552e-02,8.369265590836687529e-01
8.711605137456952530e-01,2.369529713531297599e-01
4.979991027343770860e-01,1.078702723264143293e+00
1.029515250523762582e-01,4.093956728706789061e-01
9.159667779588943626e-01,7.206779709133549483e-01
4.015747217136788061e-01,1.159298752014775280e+00
5.444888638727656271e-01,6.276781047134002423e-01
1.014716138347457219e+00,1.125685552879715612e+00
5.106369705498636780e-01,1.169964486806456483e+00
1.767429670214100801e+00,2.888606887257056943e-01
1.043965437732768287e+00,5.736152205579114760e-02
4.531023210845506188e-01,1.270657803577721401e+00
8.767637539699890681e-01,4.133324559389471298e-01
1.353498231508249550e+00,1.291291489719878172e+00
4.437106373247590718e-01,4.269537338370337221e-01
2.166633872204225542e-01,1.393417686596657656e+00
5.348086915413859943e-01,9.899572914557674963e-02
5.569570997919548461e-02,7.904808680323506254e-01
4.943210798054404886e-01,9.944324640699311324e-01
1.530944934502642019e+00,1.470610652225329051e+00
5.321510565583955632e-01,1.104425126287459369e+00
1.053887489176991155e-01,1.062300076761987011e+00
7.831171193544306242e-02,4.452908615997279718e-01
6.081002758511744322e-02,1.383712192107122263e+00
3.815529178614334160e-01,1.820725262611313733e+00
6.309818283992979504e-01,5.846820937298033982e-01
9.902253649965808702e-02,8.748881098537540923e-01
2.540461472079402760e-01,1.503826876813190161e+00
5.098591889656878262e-01,5.002101277874215768e-02
3.750346483864159253e-01,3.954957209883780966e-01
6.354475291811676474e-01,6.661549845422920502e-02
2.016071309046297610e+00,4.661890764328635584e-02
2.508437271232303312e-01,9.568351981418606877e-01
9.560673303355671226e-01,5.893814693507604119e-01
6.437721186519033134e-01,8.907039006703703077e-01
3.750823146500077421e-01,1.009895775054862277e+00
1.014617753566102287e+00,1.064170213682017696e+00
3.267080749208300938e-01,1.962801235009712597e+00
3.008215317497395791e-01,1.667867069847765116e+00
2.653058566673370811e-01,2.786179446200836018e-01
6.796910226286215773e-01,1.005671252236004731e+00
1.530264415847255588e+00,8.105470666615132158e-01
5.315918959618536332e-01,5.149833599836894926e-01
5.265005303452097163e-02,1.613675965777410237e-01
1.244363780222665694e+00,8.268622261325764278e-02
6.753667900634001686e-01,5.110942401774855037e-01
4.511240362011469385e-01,1.244308869012743957e+00
1.194669337869717074e+00,7.802289361128612599e-01
5.986097167704163002e-01,8.030295169331721494e-01
5.353473545315221571e-01,2.907698826685322091e-01
8.824978877511762132e-01,7.514881524569095861e-01
1.340451339620711391e+00,1.022787672591565222e+00
1.193771614547403770e+00,9.963698387361490383e-01
1.089869650642372179e+00,1.597914114982916134e+00
5.719273865906411292e-01,1.052236246794551189e+00
1.828031659061845060e-01,6.330925818246405656e-01
1.263450884105964622e+00,5.923238536469784821e-01
7.409396760194817411e-01,4.535232478243010346e-01
6.973023345996066658e-01,3.943761477996099996e-01
9.099127817325023404e-01,1.438752081308626529e+00
8.034273106981184576e-01,1.050776150237622497e+00
7.540847865263203831e-01,1.668612886062382783e-01
8.264559872093800719e-01,3.157145651439438039e-01
2.927034501887574303e-01,7.200961610305240956e-01
2.341207776167698040e-01,7.192955110392545981e-01
2.760108559178374166e-01,4.604139298569603356e-01
5.095229481317111730e-01,9.779535697157150098e-01
7.937007697166869047e-01,3.439898213074215061e-01
2.633922104812530529e-01,8.171681376097230665e-01
1.102045740466568891e+00,1.010442526695005006e+00
1.014400352085517376e+00,9.458964220461043571e-01
1.070529615736770523e-01,3.235426031978094752e-01
1.612242290085712071e+00,1.066744634029159977e+00
5.141887965257985194e-01,1.094699706172357345e-01
5.350834253398364382e-01,5.921278156243792168e-02
9.307760954226850236e-01,8.229057725900903453e-01
7.882484628501611468e-01,8.130835511096899948e-01
1.227903608622171294e+00,5.363785992678198333e-01
1.176285799116461472e+00,8.589843832253200029e-01
4.818641521953116458e-01,5.907547641597745702e-01
4.928117023990981060e-01,4.209405326131073211e-01
1.353014022343942191e+00,1.782131776954497537e-01
1.209666297793120515e+00,6.867939733039507555e-01
6.150293209308174136e-01,3.401676044593398007e-01
6.102440706718033070e-01,6.024081458998729044e-01
1.553865502239779595e+00,1.311773901702505185e+00
4.938078062344632979e-01,1.165384056972027516e+00
9.433191500916890959e-01,9.151724912023869729e-01
8.981113458178202613e-01,7.768709442846956081e-01
1.403959816666261018e+00,6.105562373010003929e-01
5.563291737192879172e-01,1.100339188840934623e+00
2.835705395658719707e-01,1.797979183888839483e+00
9.598726479598176375e-01,1.269343824710160273e+00
8.745665151053703124e-01,5.686154286067688357e-01
4.560663173443530449e-01,6.724420934698880359e-01
1.590064382983766844e+00,3.557813128188206386e-01
3.072251040678732337e-01,6.748350629027011216e-01
1.243960506027778301e+00,1.152309156143436653e+00
1.139514133116752870e+00,1.293438703309848892e+00
8.378641981671153260e-03,1.411968283488966414e+00
1.814756893961579909e-01,7.651582729157043739e-01
9.294048571013256987e-01,9.603352861403173790e-01
1.612148319309198552e+00,2.057174316708742623e+00
2.351354051857918459e-01,1.160604461170084978e-01
5.224175423835190069e-01,5.474870203201176455e-02
2.889464994650945973e-01,3.896586952688149696e-01
2.730256230143202067e-01,2.526485313970705526e-01
1.679105640345644579e+00,1.008523640774435570e+00
6.844204427961758652e-01,7.549745207108340406e-01
1.481103489449009381e-02,5.263577627578320817e-01
5.833265944941044001e-01,1.000370860702127995e+00
1.452256017181646763e-01,1.199556142379623269e+00
3.120734888897063186e-01,1.624370367173822771e+00
1.869014023576940353e-01,7.310783041663363457e-01
1.392440644129030902e+00,6.084224232447321690e-01
1.494352518509940886e+00,9.423660046844934968e-01
2.254256508405438897e-01,1.708151043147600134e+00
1.046564798685830855e+00,7.002080511364898729e-01
1.145645514586816960e+00,1.796398482423976262e+00
1.044689930784397980e+00,5.936019642107630556e-01
6.415232413601966721e-01,4.965749099753970497e-01
1.114107654529463920e+00,1.220945618541053879e+00
1.538023113290994948e+00,1.437780844610759168e+00
4.931746577216322702e-01,1.086187550264932966e+00
3.011683315155193608e-01,4.043159633320281277e-01
1.670791422140062155e-01,1.418551111928396669e+00
7.642116177809283872e-01,2.302327767439401596e-01
3.824277792511174834e-01,4.937680052702730360e-01
4.685899887066874991e-01,4.030563985310479103e-01
5.823246329833949853e-01,5.596737470612613841e-01
6.881627264229015495e-01,1.158427395899002788e+00
1.114748290349821813e+00,9.441188667051869654e-01
1.546536384757754012e-01,1.308768526634810136e+00
6.510126726672926800e-01,6.263953656626839450e-01
1.574097274951004488e+00,8.822314387295652205e-01
1.330883988785247940e+00,1.971967172627718368e+00
7.936818883212715114e-01,1.045356068777239855e+00
2.497828397279969082e+00,9.261379488206409327e-01
1.410392679794921778e-01,1.349291684395257818e+00
9.689017604751823942e-01,7.725805385444844964e-01
3.603083777548755640e-01,2.724711364812592018e-01
1.213304322265571056e+00,1.070365313389364026e+00
5.296198536486340647e-01,1.880664208165601092e-01
5.789331129082785354e-01,6.691279047985903006e-01
6.205888174166229732e-01,7.748602007828869764e-01
4.327421865036855664e-01,3.164987044073426792e-01
4.411513873547123765e-01,8.429996209534464935e-01
1.523829500548590676e+00,2.956259721763514481e-01
5.384600742107661375e-01,1.028291039364054527e+00
8.353932964029395780e-01,9.561989373387183022e-01
2.397377578003364595e-01,9.387040104304751331e-01
1.263083303991417550e+00,9.366660670237940689e-01
1.298497094594245116e+00,7.843646786930966730e-01
3.199514221877458042e-01,4.199875464743172415e-01
2.907985838370277798e-01,8.897408467963676681e-01
5.667006981966955514e-01,1.206296651164487255e+00
3.605431648785799581e-01,2.269051393593850552e-01
8.810000202108446699e-01,1.551102728322216295e+00
7.994384850074041093e-01,4.465823249524861760e-01
1.860617832418184570e+00,7.973221557172588403e-01
9.999148716098149592e-02,1.092093287717446959e+00
4.668353983274967089e-01,3.491865323942912047e-01
7.954123180605705556e-01,2.858642522672822928e-01
3.945813017788263322e-01,1.273335707263683281e+00
7.881202018744539739e-01,9.899088761824679228e-01
2.864738380195903655e-01,5.781419535764653617e-02
1.096921685732899165e+00,1.314600919030361803e+00
1.356509612375816687e+00,9.610679941522306535e-01
7.888624623713688111e-01,1.871118801458870884e-02
1.276589258537741634e+00,1.603000365706285235e-01
4.448389349774543589e-01,2.294313192460589734e-01
4.322193404107265158e-01,7.304662249903085547e-01
4.375928182115391141e-01,4.925553028699427571e-01
1.145094834794222693e+00,8.005357489744607813e-01
1.312313170261459661e+00,1.174666565559083331e+00
5.665680929469532057e-01,1.484293384082016054e-01
1.459419989435482012e+00,1.079280386355567556e+00
5.702607449050310917e-01,9.360161711352726899e-01
6.010743180769106964e-02,1.155579280974445178e+00
8.319033777641491323e-01,1.874444223520403296e+00
1.466033825040038430e-01,7.292396049097609190e-01
3.597844309642673766e-01,1.092412663364487946e+00
3.546948380712624527e-01,1.644532652020958441e+00
5.226019772006910147e-01,8.508600567904049949e-01
6.112778851281925885e-01,1.099679010138546964e+00
8.897200466157491050e-01,1.072255828706512482e+00
2.602387675765645003e-01,1.072180926786737487e+00
3.450393440293778591e-01,1.032886001499319084e+00
1.338807710344547264e+00,1.706567409690313175e+00
4.893533865989282416e-01,3.412743916534606292e-01
6.563327144328600093e-01,1.311451646086931877e+00
1.255829926927618967e+00,5.304788960653574748e-01
2.507157858575013165e-01,9.581609785037913385e-01
1.319279148946551850e+00,4.508798507229233032e-01
9.215003676064230653e-01,9.867373720242220703e-01
1.415096493159849089e+00,6.654585197400583185e-01
1.092301841459315304e+00,4.848587738959944660e-01
1.069304658555615406e+00,8.871547632304676023e-01
8.485462106996044529e-02,1.202619766989388772e+00
3.072908345308699163e-01,7.921143125740262025e-01
1.234617560963028993e+00,9.360959585312960129e-01
5.508804097442576708e-02,7.328580123094481369e-01
9.256339750691880974e-01,7.289602953851578304e-01
9.584826618984889635e-01,1.626583992671917223e+00
1.622823297147828914e+00,1.710188516949874282e-01
2.850275518346692682e-01,9.568942308664487584e-01
1.142053379558039650e+00,1.131082254306582602e+00
5.843839920586108017e-01,1.205748463052670250e+00
4.362585681080894950e-01,1.275180642281395382e+00
8.915877626023437363e-01,2.256574595381419801e-01
6.808798528995451127e-01,1.033652239161459097e+00
3.796722327782461881e-01,7.482689599245007095e-01
8.086865594711676319e-01,6.118293160618902826e-01
8.091607739246587938e-01,1.428554761819241126e+00
1.296107746949351380e+00,6.327355858242584841e-01
5.014158587627495223e-01,3.684146467142243031e-01
8.488395715143136622e-01,7.609422556065359444e-02
3.193374867511736270e-01,7.898346666734955557e-01
1.523724619351286558e-01,5.512897418847849673e-01
6.088600150618819207e-01,1.298115532663621785e+00
1.157704265232015306e+00,2.026259037764976956e-01
1.637439046081411442e-01,6.788443207807388635e-01
1.914868750035456646e-01,8.621139813202212121e-01
3.979243661014101874e-01,1.071313249100336762e+00
3.216493849151811357e-01,2.324947898590926654e-01
4.903760637672079925e-01,5.928878664870530502e-01
8.770479008603087046e-01,5.261813110882870292e-01
4.190000926481335375e-01,5.649267453173243414e-01
6.150032968513899911e-01,8.459952267896040379e-01
3.788323998942588755e-02,5.641030882123736490e-01
1.817455440608719330e+00,3.384195330215400421e-02
1.254824461481890641e+00,1.111495193413583049e-01
5.266971285333199582e-01,1.480240075080476281e+00
9.583775043852370557e-01,4.042723894893962000e-01
1.046716157206134534e-01,1.363479727919790996e+00
2.163394820138726526e-01,1.110637537437656697e+00
8.025207934239786400e-02,1.071738952584508242e+00
1.181792227281268648e+00,6.569021620532746741e-01
1.187109586518342752e+00,1.415457010140395600e+00
7.637687410612170602e-01,6.661153647982023251e-01
1.794306826313416314e+00,3.964443829086437554e-01
9.741381964976968399e-01,1.700669262872529952e+00
5.884751570771716844e-01,7.065677064982041067e-01
1.187893691544098074e+00,8.219813818835441932e-01
2.088131135980315634e-01,7.445977431240740074e-01
1.092479326945067442e+00,1.030980983151837282e+00
1.022297851306641636e+00,2.124556515764479681e-01
1.072556380303426593e+00,1.136276886967039657e+00
1.657759113500242298e+00,1.223096903974596028e+00
1.274746344447557522e+00,1.057556589814452552e+00
1.348932162331181850e+00,9.897645631927232124e-01
2.486746465356334257e-01,4.136790101774033279e-01
7.368274038396877001e-01,9.654847901993469650e-01
1.071062905959586642e+00,1.726847591373600110e+00
2.173139702319821787e-01,1.537683191889946510e+00
3.324645964777013796e-01,3.917942186492573420e-02
1.107483111983366131e-01,1.493806712574731188e-01
6.942382272905515128e-01,5.939173371391668343e-01
3.792764677603422396e-01,1.177478912928769272e+00
8.246686537192819966e-01,1.037763999398272352e-01
8.973782154460069327e-01,8.626438925373012268e-01
4.399395689464228321e-01,8.177340413011501274e-01
3.034872273089661010e-01,7.231522898989504178e-01
6.085528266894424387e-02,8.348962371396050353e-01
2.683509943960111221e-01,1.222465799876207848e-01
2.629813418262044733e-01,5.640941593054104031e-01
