# p_0,p_1,p_2
1.639437753555288646e+00,4.939173807842198727e+00,3.177286680068707181e-01
1.646221854004551011e+00,3.439214439944387358e+00,1.505986955983606990e+00
1.529767057920781825e+00,5.019050394436098905e+00,1.464039100569004326e+00
2.766967308389768121e+00,4.273534640275202356e+00,1.613539094502992155e+00
2.307950738866794360e+00,3.665476463009381902e+00,1.374903633806349390e+00
1.879716648242656829e+00,4.006667834598978573e+00,1.498304769755974597e+00
2.000677109864151149e+00,3.820925660004622415e+00,9.983276560667290189e-01
1.791506524201146977e+00,4.520090924465018034e+00,4.125655838617096061e-01
2.100623484097549287e+00,3.760411705952630079e+00,1.444670983868650449e+00
1.637003427852928406e+00,4.229055220085396805e+00,1.372196277893326766e+00
1.455228854060655497e+00,4.970750494005116593e+00,1.590476622979024368e+00
1.725213437743152056e+00,3.552851297514045381e+00,7.061055694875540967e-01
2.543481052381013185e+00,3.975630312712182590e+00,6.522351612337148330e-01
1.242533493391583033e+00,3.544473392537322187e+00,2.856894568963112002e-01
1.225162061219990717e+00,3.920787509735170318e+00,1.117330607268660625e+00
2.214514710128492325e+00,4.387828791079512847e+00,1.683571519880412204e+00
1.809031567490597237e+00,3.379815795865364070e+00,6.281622916663756051e-01
2.267962769670722523e+00,3.130312052284387470e+00,1.616079155725044902e+00
2.776354580214948520e+00,4.104143080904103513e+00,8.916757104380752530e-01
2.408475475257839449e+00,3.726703640486417335e+00,1.222124836472118670e+00
2.480682317432270967e+00,4.097977217389185078e+00,5.538754179101731401e-01
9.612420498087903553e-01,4.069986363711838528e+00,8.536412954952146137e-01
2.175606380955717789e+00,4.576304050772884935e+00,8.119667960072513013e-01
1.814172076719044790e+00,4.100688090710574940e+00,9.888950181047770904e-01
1.260118652032749420e+00,4.265751042057530640e+00,1.029717004104421685e+00
1.428248468993578602e+00,4.310592030359953419e+00,7.032062738870561436e-01
1.994413261869598442e+00,4.029643836749302821e+00,1.071928393895385634e+00
9.624424116498029314e-01,3.268904196380973293e+00,1.592444929522747632e+00
1.771276056694125023e+00,3.176059686051429409e+00,3.960473891531551827e-01
2.652396299082440123e+00,3.698954917738232595e+00,1.457201519001262158e+00
1.858646013664349006e+00,4.736842741828301229e+00,1.449820093062900606e+00
2.221282240178737322e+00,4.078865094965709481e+00,6.903181396843327544e-01
1.688991993955697435e+00,3.329088998402060628e+00,8.358585467551018500e-01
2.051628871612138028e+00,3.849660090093154796e+00,1.239428297097157516e+00
2.029339414086243298e+00,3.457886996439154537e+00,1.105725895864206887e+00
1.173655333893563579e+00,4.078398677000453887e+00,5.451762029074345151e-01
2.715483282634373552e+00,4.445914867053692987e+00,9.519593398497184777e-01
2.318829909120438515e+00,3.760786926503593364e+00,5.575780040567609452e-01
2.113717096703988219e+00,3.165034634598409724e+00,1.555764097911064070e+00
2.160765536719826851e+00,4.071011984677926243e+00,1.341888986827356245e+00
1.559812269615447278e+00,3.633269312683257812e+00,1.110682742059436734e+00
1.507552178719390179e+00,4.515944378751706623e+00,1.186556242424281704e+00
2.041886123172237610e+00,4.173440407593234980e+00,9.986307559758135222e-01
1.257675977329317130e+00,3.969328809250380452e+00,1.119106432562657849e+00
1.988980343040727572e+00,3.660699969181782532e+00,1.181842737202669191e+00
1.830699171521022794e+00,3.529102909993383275e+00,1.625716768004594970e+00
1.773215559951470510e+00,4.260916831136210448e+00,1.028399269015989326e-02
2.444447914425882384e+00,4.663305430357587156e+00,5.999742815850492850e-01
1.896130329718426211e+00,3.872594054479642001e+00,9.831294399044603338e-01
2.219125319218831827e+00,4.313999278188983766e+00,1.017232594917475641e+00
2.251784620708314755e+00,3.399674013030208553e+00,7.872508076992165149e-01
7.718373778383120776e-01,3.892452365680812321e+00,4.821157093076688938e-01
1.612758275863978685e+00,3.971532431793798334e+00,1.109745153055181621e+00
2.516533657585444228e+00,3.036633757010734680e+00,1.860292612189120565e-01
2.221739429739587379e+00,4.220559149962634038e+00,7.600702314981304664e-01
1.602154719923258863e+00,4.452103345307866888e+00,1.344126025119335655e+00
2.021201975937609419e+00,4.355517499719711694e+00,6.514719904356729430e-01
2.071582526516302369e+00,3.720131486294118606e+00,1.557030336902279766e-01
1.456616472439472787e+00,4.081197839424257623e+00,1.081047144314165820e+00
1.586317610067766726e+00,3.627846492090498920e+00,1.776835443100328593e-01
1.095375896310146313e+00,4.576368872434539270e+00,3.774971583581145929e-01
1.976719565127671219e+00,4.346052024124209545e+00,1.897900986558782144e+00
2.985173285528961884e+00,5.042374127521467742e+00,6.327550418913797659e-01
1.583220387068887902e+00,3.873757477927739501e+00,4.707688687678901474e-02
2.627977813603934898e+00,3.636074528592882604e+00,6.141447913647355428e-01
1.946634461569876073e+00,3.555836786435853547e+00,1.945573628244027908e+00
2.619652117228384203e+00,4.439629879664701129e+00,5.148828949931592014e-01
1.275313376398895082e+00,4.088069294287186572e+00,1.356133767677317969e+00
2.043322068417989801e+00,4.051074520322702099e+00,6.962596312474382820e-01
2.754684840184492334e+00,5.081889184944463622e+00,9.642408537663429424e-01
2.955704572728484081e+00,3.732273554799818704e+00,1.195456169830197979e+00
2.005755817616482251e+00,4.040994463073374732e+00,8.821033009704499772e-01
1.009496936359933983e+00,3.963222964571536888e+00,4.345726394743459897e-01
1.411808563549948659e+00,3.628809474184744310e+00,4.075382563462698338e-01
2.252051356451755915e+00,4.105272052552840556e+00,1.123660384126078826e+00
1.652127954687268030e+00,4.045245138015330255e+00,1.685404624940034291e+00
1.840334160813946296e+00,3.889307305095344613e+00,9.713481590014638734e-01
2.159590375805656937e+00,3.660548416321422138e+00,9.714460622737486339e-01
1.876740255779734801e+00,4.161422738756990647e+00,1.907441162838770854e+00
2.600771539679808342e+00,4.343702989554969918e+00,9.322150733728028493e-01
1.665470082959033205e+00,4.223826698125139778e+00,3.504309727988481615e-01
2.229816970718045521e+00,3.822026263356059772e+00,8.707700391639502380e-01
2.465005997130171878e+00,3.342368712614389725e+00,4.213624019159002421e-01
2.566219126251264804e+00,4.621518508022223415e+00,8.444931580483225897e-01
1.680416868291519705e+00,3.945988589772742472e+00,1.199007498863359666e+00
1.893268169258034428e+00,4.510171340336595946e+00,1.215026416282404487e+00
1.394197358639023721e+00,3.935633588801218163e+00,1.682631949815000638e+00
2.265549636497644848e+00,4.890040776188953942e+00,6.315330912160712629e-01
1.891676910750259566e+00,3.607930865025128053e+00,9.817548711658349303e-01
1.952532943491771311e+00,3.348605162267533686e+00,1.435154831781416895e+00
1.578954725815509885e+00,3.889127170918845522e+00,8.901832077596090187e-01
2.088245982056322170e+00,4.074737103437625407e+00,1.501171842392364342e+00
1.922233013137359725e+00,4.007351014027459080e+00,7.992380959371216953e-01
2.204046247064562980e+00,3.144790627679748152e+00,1.919759380634947998e+00
2.366188090156018387e+00,4.415816927809401271e+00,1.408412977319908999e+00
1.996943409815274295e+00,3.918868646606846085e+00,1.286750520549105214e+00
1.803351249490394492e+00,3.111310569978323670e+00,2.015716561138625629e+00
1.909431493306256611e+00,3.765841665071575584e+00,6.265772670921512244e-01
2.311847005423516510e+00,4.161845064978924036e+00,5.226432096166964136e-01
1.565958980117241994e+00,3.970067153867484766e+00,9.924634504435274618e-01
1.459544990439929801e+00,4.590271494110176320e+00,1.868320481826544643e+00
2.552630567189936972e+00,4.120988077013753248e+00,1.410059278980556607e+00
2.022985131010083037e+00,3.812774229917577085e+00,9.599412467229343493e-01
2.397879541522803581e+00,4.050217469388315727e+00,2.294900149535656908e+00
2.178352962792318603e+00,4.189637533018994553e+00,1.044246290237867303e+00
1.270373255371626930e+00,3.376546023991862100e+00,7.570128037878472993e-01
1.940963488838891138e+00,4.508004800507997345e+00,1.742557094777309246e+00
2.694957255000918650e+00,3.626301881776747837e+00,3.282403909075535253e-01
2.009401185770999465e+00,4.324851051986956740e+00,1.225132399416223095e+00
1.665403738568242975e+00,4.085640114864045991e+00,5.722521558897197824e-01
2.550594595241586937e+00,4.794507830760824874e+00,4.440349203942627332e-01
1.824136727641363143e+00,3.974629356934169078e+00,9.471645926910331470e-01
3.674311330931821384e+00,3.592863522028215684e+00,2.757719820705326619e-01
1.242843593609538999e+00,3.617668882754517590e+00,6.042932961520757207e-01
2.238965136207082374e+00,3.677928401638779654e+00,1.420585550134301212e+00
3.104750550111850860e+00,4.321826416035055907e+00,1.042885572556496276e+00
2.089335977009285639e+00,3.958942617659027441e+00,1.211142487729598205e+00
1.860928544102680604e+00,4.215058316267505489e+00,6.143510495033026597e-01
1.997122875447788104e+00,3.596017430454248043e+00,1.724956240630908244e+00
8.894370502469628459e-01,3.336772733145026315e+00,9.695839031718226364e-01
1.531404391240845930e+00,3.849847582243237198e+00,1.180902961739844326e+00
1.929727135586595033e+00,4.555666594924847601e+00,7.033433278483859352e-01
2.047388738289054988e+00,4.209506126835428574e+00,1.258333234191219674e+00
2.157257802471828523e+00,4.210372476841007128e+00,1.190474778755027163e+00
1.475601782912000726e+00,4.057921757272955787e+00,1.303986468746623384e+00
2.295492759987815212e+00,3.891520443833583087e+00,1.464960515922816953e+00
2.025621972148002214e+00,4.239155779397860258e+00,9.248173234440004720e-01
2.362559080494761599e+00,4.430848871369171604e+00,5.979150459418005603e-01
1.347554269249602976e+00,4.171682986205624388e+00,3.809805593697612736e-01
1.634667075048755969e+00,3.655805925397442646e+00,3.614801968514770314e-01
1.692971856836186673e+00,4.523477176282525214e+00,2.305280004852724218e+00
1.561240404248639191e+00,4.859070324283833564e+00,1.318550670731359453e+00
2.014979971428025873e+00,3.512456537027756731e+00,5.869845163432338975e-01
9.823753967372057527e-01,4.402410712409618121e+00,1.492402256747646483e+00
1.541437849136852334e+00,3.300134091165506600e+00,1.095531897836367952e+00
2.675465453557308138e+00,3.905868923973561113e+00,1.587180814938943696e+00
2.336179612093177926e+00,3.271326570241227749e+00,1.593243988631327657e+00
1.215045596425382346e+00,3.463653199704828989e+00,1.559820596579674756e+00
2.157854083014770552e+00,3.928299547308641060e+00,1.425118944261402065e+00
1.501146510011206470e+00,4.579053947302814009e+00,6.196695636866486057e-01
1.181731477700919353e+00,3.409581493754830106e+00,5.695801625845291483e-01
2.001447013848923095e+00,4.496327220098647715e+00,3.392926865582306384e-01
1.365674237345645636e+00,3.956000404645442892e+00,1.569355268189977615e+00
1.839334059644325947e+00,3.643841303495104711e+00,1.054551485568452796e+00
2.278725125048031153e+00,3.329188163511397569e+00,1.250416433165098873e+00
2.210615879239501425e+00,3.940780234546335414e+00,1.527966347499074562e-01
2.019758073760451467e+00,4.145428267453196369e+00,1.266507250593849054e-01
2.524843010468037718e+00,4.202353772886942451e+00,7.771041142928964973e-01
1.974027921003674857e+00,4.213619889484469638e+00,4.441699413780493266e-01
1.643281366613222438e+00,3.909044331873519962e+00,1.782351623008454400e+00
1.825848238792442846e+00,3.737412150986950898e+00,1.499744645176231073e+00
1.304336056599835203e+00,3.440875549430167712e+00,2.332039018750096115e-01
2.210413475751502599e+00,4.536431975119601390e+00,7.254288201860947805e-01
1.593653649563639751e+00,4.495216480200998177e+00,5.178759764873124283e-01
1.197953132004155874e+00,4.018268080683216503e+00,3.746568276139788933e-01
1.376032857041683322e+00,4.526382044184437348e+00,3.469564248652581284e-01
1.087419296058446117e+00,3.585511642788027586e+00,3.585888217042230153e-01
2.600539202264108951e+00,3.897546168364749430e+00,4.072030537250992399e-01
2.440991850275727515e+00,4.307734539125794626e+00,6.633625706527508381e-01
2.175722618328417290e+00,3.693059381562607157e+00,7.048395245022792688e-01
1.503784155989936755e+00,3.733370302594046120e+00,1.238593801578868892e-02
2.190777361750604335e+00,4.243473390310308346e+00,2.610355741655658868e-01
2.282960545252802564e+00,3.930928791009864476e+00,1.255301842354450859e+00
2.053966892488530593e+00,3.844835067474015045e+00,1.318829535087893801e+00
2.577853573759352646e+00,4.816382247404045636e+00,1.759663698222050821e+00
1.031540380949029334e+00,4.021987306392406758e+00,9.625986974801298279e-01
1.613303456794261237e+00,4.254058684746206964e+00,1.320364884244059400e+00
3.251575829403791751e+00,4.558964769286373730e+00,1.440654050635274519e+00
1.782782068676026510e+00,4.133160908520151722e+00,8.711344464837480484e-01
1.854052879456282277e+00,4.076246214409210644e+00,1.502553442483229418e+00
1.457772203325282456e+00,5.029043569807164715e+00,5.034001398949959905e-01
1.885882746512438368e+00,4.061153963922193633e+00,1.271405359809506752e+00
1.947710602168538863e+00,4.141293712709258834e+00,6.546812785864095652e-01
1.708516856004644424e+00,3.653360461496637512e+00,1.025752888858002532e+00
1.450346401483556757e+00,4.216207230535231609e+00,1.081171058088912229e+00
2.078654565168080559e+00,3.672886486461455213e+00,3.279502746163004412e-01
1.515504118777399434e+00,4.056869542126211314e+00,1.102541593913051399e+00
1.009026000251580069e+00,3.276274877160867405e+00,1.079167862756396090e+00
1.525813242017683979e+00,3.819699689742344084e+00,7.917738419611293210e-01
3.154370052872371932e+00,3.131580523482134559e+00,1.412727942211609022e+00
2.104508666871157896e+00,3.125440388921467694e+00,4.811851371776580955e-01
1.869839003430015412e+00,3.396772417865242311e+00,1.183749958489595411e+00
2.283914846000165699e+00,4.304790984089160055e+00,1.791423853306878033e+00
2.773228219847055698e+00,3.509473048088617819e+00,2.754559122070084909e-01
1.581831210429560652e+00,3.941856747077108647e+00,1.513981760227219864e-01
2.033546316922412611e+00,4.297696863130092915e+00,1.128475348215046692e+00
1.991991757627286086e+00,3.516414846717732079e+00,5.045715889271376042e-01
1.823063269031586664e+00,3.720397050918131221e+00,9.645405354985034929e-01
1.841300231213886640e+00,4.646765514473154113e+00,8.883622256782075510e-01
1.319741007288915080e+00,4.509652621826317542e+00,1.417344318627661082e+00
2.534805814941922808e+00,4.528345807058781425e+00,1.208009272368325338e+00
2.298784976084015330e+00,4.163694414754762541e+00,6.421882149910511650e-01
2.290365783149221013e+00,3.600812786159986345e+00,5.799650645623414258e-01
2.037963516228729954e+00,3.571452985838438288e+00,1.742235943466511117e+00
1.210714600000463603e+00,4.370630888681867887e+00,8.201736428418798797e-01
8.966642550338992379e-01,4.242152650553919990e+00,1.382501821621614946e+00
1.761829256753365547e+00,3.605699004423354115e+00,9.683955525471183989e-01
1.225504312576994659e+00,3.985979404219887279e+00,9.903184418955268686e-01
1.638835334174494562e+00,3.915691922557679838e+00,1.619537157700113639e+00
2.170314256699959810e+00,2.995465645929145992e+00,1.211858130776667375e+00
2.095020941574275763e+00,4.534698770843220927e+00,1.510448674982881379e+00
1.510263969198883061e+00,3.427686858451890028e+00,1.024998016268276579e+00
2.198876860849542592e+00,3.130095789247554272e+00,5.279867300068149527e-01
1.601001759303054328e+00,5.412397237559943619e+00,6.026276332345511522e-01
1.999843082635303748e+00,4.291575075008171147e+00,9.503038496437857807e-01
2.200287365020150876e+00,3.892865499180212296e+00,1.417947695455558543e+00
2.609876116974677807e+00,4.121934113509516884e+00,7.979145180477886790e-01
2.133952420862301302e+00,4.016811170359850358e+00,8.526656899084483765e-01
1.312583088205338644e+00,3.412960726913524923e+00,2.503399310054266191e-02
2.213694487520801779e+00,3.687216722310465045e+00,8.922976063112803002e-01
1.707004726800597005e+00,4.197749195891432805e+00,1.166008536309923738e+00
1.322681622376138177e+00,3.815778417213227414e+00,7.204873962189737302e-01
2.781307480572187352e+00,5.043385187112057189e+00,1.838810944447037521e+00
1.508420404170343287e+00,3.504523869551096737e+00,1.597324507471612698e+00
2.498853803231521731e+00,4.585761919221881477e+00,3.886259214823832853e-01
6.429232294929587699e-01,4.761435578473639296e+00,5.154515970223223498e-01
2.179170388725344853e+00,4.249639223416988187e+00,7.523594741122929808e-01
2.190742388913540228e+00,3.320206608525758440e+00,1.544888269045747275e+00
1.958991390250662157e+00,4.215557983784946394e+00,1.714481359047848263e+00
3.116428143845888954e+00,3.646418885113054120e+00,8.057214895126094678e-01
2.356693415454099938e+00,4.147065148538985113e+00,6.180400298315715801e-01
2.349123043139511591e+00,4.057587635562360795e+00,1.154495953933183605e+00
1.563629427598541399e+00,4.058084619666958659e+00,1.620786728649643127e+00
2.536304175085370094e+00,4.047789321267416973e+00,1.457401304535836273e+00
2.120357686059283431e+00,4.017993445056883495e+00,1.024300021130756466e+00
1.611864650694091683e+00,3.150687822972724650e+00,4.574953651256304932e-01
2.209485478464526143e+00,3.200377305803778327e+00,7.690802113106544047e-01
2.397352876663996657e+00,3.580190292887365899e+00,2.306813301021319873e+00
9.282448240432712439e-01,4.303154434743383661e+00,1.510534026593381096e+00
1.894120265834809747e+00,4.143216881269779606e+00,1.069345889236912983e+00
1.445427758297048282e+00,3.868280451926506380e+00,7.646432860974115009e-01
2.026742729432212897e+00,4.138989008179819962e+00,1.639046923942618417e+00
1.989002080735532418e+00,3.758427943548643846e+00,1.645748244072133382e+00
1.869130276047594519e+00,2.962026640718977255e+00,8.826105472157128595e-01
2.128407747964233820e+00,4.272487046584199533e+00,1.852903735032771504e-01
1.775864798184655591e+00,3.777983891453148502e+00,1.177089574489769586e+00
1.692285674035971743e+00,3.998185612138685840e+00,1.411248159738177188e+00
2.032781205266762203e+00,3.853605796374087067e+00,1.494910846424645667e+00
1.931103507398644004e+00,3.258935134530220434e+00,1.666924946637544869e+00
2.431362160970693687e+00,4.121878006184650722e+00,1.221860735594570979e-01
1.915296665931788711e+00,4.527662036876272111e+00,1.680213858473581734e+00
2.061459011561919574e+00,3.942164503795401842e+00,6.600516433085172885e-01
2.600257689604635214e+00,4.564221141415242045e+00,1.183193162693459088e+00
2.839012946974149187e+00,4.453258778939685136e+00,9.660659310633670227e-01
2.154488300816336910e+00,4.484161906920338225e+00,1.261216582270843434e+00
1.855067939610423045e+00,4.012969904766199747e+00,1.323160946358262313e+00
1.886829775547967714e+00,4.593138640035788534e+00,9.725503468409355534e-01
1.887835293848491469e+00,4.711026222858069268e+00,1.757549006811903514e+00
2.290580640381695954e+00,3.707491352535184248e+00,1.009811374346756052e+00
1.449536905293598466e+00,3.453598149756871738e+00,6.401836366608588680e-01
1.868661575805160568e+00,2.957342926498349733e+00,9.564900156010667231e-01
2.412009942596196499e+00,3.998557908567643260e+00,1.299290820747198261e+00
2.025169516867653119e+00,3.199478980524355087e+00,1.206843641979385318e+00
2.218531688645693389e+00,4.429876005129914418e+00,4.277270485885181772e-01
2.313455230838860732e+00,3.233724897542303189e+00,1.452733717576164540e+00
2.425997940857043123e+00,3.769743486224314655e+00,1.497547281578845979e+00
1.787153992564091576e+00,3.427036788687366720e+00,1.902937195232953238e+00
9.391923089213680687e-01,3.564571297133696248e+00,1.450260310824778909e+00
1.632248455577601343e+00,4.009961136069329690e+00,1.623851303109077104e+00
1.972044449514894771e+00,3.558918392851238455e+00,9.155535196350450544e-01
2.657762717095666805e+00,4.447553227353367333e+00,9.175969416876568197e-01
2.925843034067463044e+00,4.535955351877538178e+00,1.109009694403607860e+00
1.087678985471183024e+00,3.594582069727799478e+00,1.857847979574248409e+00
2.246144669481325629e+00,3.215968166230513958e+00,8.466398519014314283e-01
1.860234448243857308e+00,4.122926032799388629e+00,2.164110811950188840e+00
2.359202446319047297e+00,3.969620069802475726e+00,1.712094734609923785e+00
8.972389586151334750e-01,4.446885954869828517e+00,1.421308040285185204e+00
2.307215302752791963e+00,3.276563100650919047e+00,1.413946367609030030e+00
2.610735457613473365e+00,4.453302219231530579e+00,1.115890836014386656e+00
2.149352487568717329e+00,4.380925623351060061e+00,7.098696017975376638e-01
2.859375332243216050e+00,3.450620891973858129e+00,9.686238581023828287e-01
1.243246679489506068e+00,4.386618589404761792e+00,1.948860112995920657e+00
2.430045050518142347e+00,4.112079543420980698e+00,1.262395896460894562e+00
2.604914428685226380e+00,4.561637275996172747e+00,1.174713230683207765e+00
1.510744257942944202e+00,4.140432511311235686e+00,9.712047428666202853e-01
1.584127553917516806e+00,3.371808728252399412e+00,8.552664861588832323e-02
1.961002296943141099e+00,4.151252602360476551e+00,1.160050865914848073e+00
1.681833167917184513e+00,3.633567830371337237e+00,4.615990847196246305e-01
1.716777434758215648e+00,4.665122169607748503e+00,1.217098575760325874e+00
1.474754318775713280e+00,3.726815644298985042e+00,1.326936747715646403e+00
1.046786645936681470e+00,4.333133670423185535e+00,1.073796629873973396e+00
1.733378513986922442e+00,3.601906605670762485e+00,1.457181221948134597e+00
1.708213044350337384e+00,3.445450334603306075e+00,9.950277987854796446e-01
1.232962166538454696e+00,4.330037743825718266e+00,1.149700826878136128e+00
2.330424851792296970e+00,4.191903881862298675e+00,5.534390299616515074e-01
1.698621689430517501e+00,4.148997597808730120e+00,5.760583376717279824e-01
1.041593702481060646e+00,3.925987269891029197e+00,1.004321811529593100e+00
2.309109132724415758e+00,3.477712146815438388e+00,9.149805408125575301e-01
2.089139860187770203e+00,3.445997444120608932e+00,7.064981208891940589e-01
1.903827096570422261e+00,3.609306861227809637e+00,3.519307927057824248e-02
2.618145137151498325e+00,4.374885935015852212e+00,1.081187810412596928e+00
1.775296934208443478e+00,4.037264968427376033e+00,1.964041402235741973e+00
2.721436822879811590e+00,3.979341778366662918e+00,9.461524433142742829e-01
2.009212545215729229e+00,4.111440885801624034e+00,1.168170476908952926e+00
1.592674316102366872e+00,5.135932262150687322e+00,2.695229246902985487e+00
2.024902481479711192e+00,3.153662118438962825e+00,1.122303818656789964e+00
1.725747076799323931e+00,3.871354543678409144e+00,5.025293075455843361e-01
2.480708495442749406e+00,3.756873420472901959e+00,1.550921628177320155e+00
3.189288435488038864e+00,3.193189706270412209e+00,1.045427880723319713e+00
1.404146711032762340e+00,3.278472847759998920e+00,1.241356798454534616e+00
1.592341237200282089e+00,5.455119126065622659e+00,9.978773520700399136e-01
2.803993561585422345e+00,4.209070452067747325e+00,1.238295496664351569e+00
1.401435306929251112e+00,4.512353284947721477e+00,1.496484186475806499e+00
1.589336003734346692e+00,3.384197003053527109e+00,1.115820211846499266e+00
2.253022918548897913e+00,4.200105390255036042e+00,1.250887617747578506e+00
2.217829330809482080e+00,4.468929294176017919e+00,1.260581707717398636e+00
2.262891677541214008e+00,3.826205325931109069e+00,8.052731401188408800e-01
1.992847303844037077e+00,4.545008538446165147e+00,9.129374827149091542e-01
1.865085766914751364e+00,4.014778232539287117e+00,8.481334176881402120e-01
1.948190842665935341e+00,3.341677024827542475e+00,1.142379423759801949e+00
1.801026664358181151e+00,4.539218978080035605e+00,1.217706478045327056e+00
2.192866393074514253e+00,4.081282588497434638e+00,1.928641846795704495e+00
2.103757686463178622e+00,3.648786065240099852e+00,8.392390581176789599e-01
2.044425505777712981e+00,3.718691695844623890e+00,1.117111663550295786e+00
1.390246502385144467e+00,3.779245992577465074e+00,8.950804312732333345e-01
1.641911879367254468e+00,4.437562975932928921e+00,5.320829288586699235e-01
1.856762988593017694e+00,3.286982711436438720e+00,9.908903670374737960e-01
2.739642027026136351e+00,3.642452899817118617e+00,2.315529470493139508e-01
2.686970392122876028e+00,3.316988102593414922e+00,1.106859924897608094e+00
2.186772557481942325e+00,3.710989237160537968e+00,1.631279146864982987e+00
2.217366834149211208e+00,4.586981883472064148e+00,1.293569388287556299e+00
1.787429031287920189e+00,3.882282402211927330e+00,9.543504008052901000e-01
1.895184134537038600e+00,3.317695313649181799e+00,1.808554051325180767e+00
1.767349633021202626e+00,2.770817071321004743e+00,9.596997885090134961e-01
3.006649296607418975e+00,4.167374479469928339e+00,1.674277184692091414e+00
1.756436870450888144e+00,3.612372342359051025e+00,1.622199334725008546e+00
2.249914607876239536e+00,4.392110436910398263e+00,4.554468471504475868e-01
2.421328400637636769e+00,4.264788265328785855e+00,1.511408127026350190e+00
2.443103366526889975e+00,4.039598775667161412e+00,1.099030151394342791e+00
2.401114860679033125e+00,4.091790705260573091e+00,1.093736987075855094e+00
2.057721882753711817e+00,4.161270133620750933e+00,8.041321865322430540e-01
3.076287207587468320e+00,3.127263594408551839e+00,1.531355364005757558e+00
1.271530741031368095e+00,3.604175944886741423e+00,9.484081471221962323e-01
1.942208985187177106e+00,3.812702935244248525e+00,8.484696819076306129e-01
2.080225965860636350e+00,3.483712746052664233e+00,1.054791952008003131e+00
2.283261161313778764e+00,5.079012387285554375e+00,7.738865074308277636e-01
1.910707930758115625e+00,3.517774043928686201e+00,1.171163741260972335e+00
2.882349810962354653e+00,4.579546924160475818e+00,7.744347031806486648e-02
1.971015227139357506e+00,4.767686838222201295e+00,4.416348685810994601e-01
2.415136830560897341e+00,2.914880504927991556e+00,8.591450910909718131e-01
2.115145396647021947e+00,4.853707783551553412e+00,1.258495268690156710e+00
