# p_0,p_1,p_2
1.874693420387903098e+00,3.047055515112461421e+00,1.461881221016938515e+00
2.895937840102326355e+00,4.625163418122563819e+00,1.416191343811358694e+00
1.846194326715638878e+00,3.704367934775455229e+00,9.874398046024206455e-01
1.771474523869907891e+00,5.122751376248048771e+00,9.314975694729746847e-01
2.600929139081006092e+00,4.228845752900675770e+00,5.908993182799533450e-01
1.767404983658868778e+00,3.434686641051178491e+00,6.436422188475116046e-01
2.417674655695163377e+00,4.619023239367866296e+00,5.824360662673992994e-01
2.155823198336730862e+00,3.827183382988743165e+00,1.009336417056325486e+00
1.937354132968244214e+00,4.298591591673512013e+00,1.346923886784268554e+00
2.481135210644440647e+00,3.891687334909439855e+00,1.317651291328611363e+00
1.688760212703900754e+00,4.240253270721264123e+00,5.302494594085032098e-01
2.289013445120368750e+00,3.527911204486491314e+00,8.619828126987639783e-01
2.342867860403159863e+00,5.197528806778092481e+00,3.481819516690667360e-01
2.242293315847825319e+00,3.627387040554032716e+00,7.054234196203165164e-01
2.472165620636365801e+00,3.888487353230193122e+00,2.117130608485777721e+00
2.071287863493664005e+00,3.341082187753315225e+00,1.345909314835602721e+00
1.303907292934833873e+00,4.483184762148755276e+00,1.243666721474595560e+00
2.707734017665063497e+00,3.972191101482308362e+00,1.101826534473016261e+00
1.769783410323092498e+00,3.671689264651195383e+00,2.966754721123152638e-01
1.980724129980920178e+00,4.034459574368097101e+00,1.055851621002567686e+00
7.396953838249711310e-01,4.478295587757670226e+00,4.535027793423004328e-01
1.504714018505380668e+00,3.322678069152301905e+00,6.275047060329663751e-02
1.556271705275831030e+00,4.390517952995859119e+00,1.409012667483155568e+00
2.565744005747380818e+00,4.553868842232250636e+00,9.150573132834658452e-01
2.446972702869758542e+00,2.910124444516474895e+00,1.099551736079646957e-01
1.170912787635079777e+00,3.649494944221949755e+00,1.667555011038478252e+00
1.154175012001481315e+00,3.515418835415459409e+00,6.190192831238217064e-01
2.482026910337102876e+00,4.469947972139681980e+00,9.949298536027983975e-01
2.378048308701238955e+00,4.549792856584797818e+00,1.419815140129218944e+00
2.518122126252468451e+00,3.925746286906202975e+00,7.618599327881133698e-01
1.444084846378875353e+00,4.309376516919652289e+00,1.199773747699605320e+00
2.088317393050028947e+00,4.330357462152608861e+00,7.104755936731940169e-01
1.956248057614384805e+00,3.867499383738215890e+00,1.092763995552301859e+00
1.375410980148419338e+00,3.707368356897966954e+00,1.478282490248895797e+00
2.220080753877713420e+00,4.170420130463071473e+00,8.106507907602827911e-01
2.179342430793344221e+00,3.803332793893114072e+00,1.768620642546833821e+00
1.598919395623028761e+00,3.580857874737298108e+00,8.025641277461490475e-01
2.787484047186072900e+00,4.178607240519392363e+00,8.443742460928678195e-01
2.036196459513039514e+00,3.344292915069929428e+00,7.003102790364027497e-01
1.194949752456807790e+00,4.014927174705040791e+00,7.538186533733125527e-01
2.102680264295523571e+00,4.636194220187409343e+00,8.435610742488942604e-01
1.145185341964489734e+00,4.546683879241746773e+00,1.548613603601433741e+00
1.771832805406496902e+00,4.482592938300029139e+00,9.417034451087415992e-01
2.172680353608871240e+00,4.160459626950816059e+00,9.000591722917459236e-01
1.772322714462209570e+00,4.499303769395012864e+00,3.390682555983490776e-01
1.785402775364027139e+00,3.459208617299625921e+00,5.356470386854991217e-01
1.561154258421825425e+00,4.363606361920169263e+00,1.217555077190835666e+00
1.702056865878908143e+00,4.893162804883113282e+00,1.026180989122454923e+00
2.456705799622325159e+00,4.139564030923567728e+00,9.367835564592588149e-01
1.390223221886937699e+00,3.580655616379935680e+00,2.161196049177346090e+00
2.202230124227978258e+00,3.902847372330225273e+00,6.033323719545449215e-01
1.624471344309286414e+00,3.841190573630063998e+00,8.176724396778831672e-01
2.688806960353030906e+00,4.298067747604695121e+00,1.327286268561577831e+00
1.373979982998140503e+00,3.853882157945145881e+00,1.131662431490992660e+00
1.896431103436551080e+00,3.778055968736016013e+00,1.577161429957864680e+00
1.506363519127935424e+00,3.805232041060055970e+00,5.688734675822013642e-01
2.077061836048231136e+00,4.819526356272221257e+00,6.556838967646614336e-01
1.836273745103893962e+00,3.613118567662721325e+00,1.704753616614665956e+00
2.382245289274631084e+00,4.595908290743780711e+00,1.148201907901310603e+00
1.684366684072281073e+00,3.728858988116528828e+00,5.918974046272102996e-01
1.769608667297190241e+00,4.043149062980051944e+00,1.927102609836022884e+00
2.223105431018374656e+00,3.334993522014903178e+00,1.271910709649507254e+00
1.437944143532294827e+00,4.410911893014892726e+00,9.933729507826537519e-01
1.149624830186715574e+00,3.792561648780132799e+00,9.240233226849978720e-01
2.525915270197268470e+00,3.934322721611243523e+00,5.592065299680548662e-02
2.151234373625568796e+00,3.849793502837637327e+00,1.084207384080054348e+00
1.534235102999693678e+00,4.510689787299941855e+00,1.431110540981617385e+00
2.225694034792057074e+00,4.172789428367821074e+00,1.428889831417363476e+00
7.474680638915180975e-01,4.099758147182567036e+00,2.889826094164263948e-01
1.278859674469548180e+00,3.667573193558096190e+00,3.722333023885491254e-01
2.390192355766453502e+00,4.644824452493370615e+00,2.447009388500898108e-01
9.022042723174117373e-01,3.335206227854297101e+00,9.482125615886407566e-01
1.138422816772775015e+00,3.221921014844674414e+00,7.130707548498596005e-01
2.127630402974697521e+00,3.683943941760179808e+00,9.942317195667337293e-01
2.266164433822865476e+00,4.915347399543630758e+00,8.095363684475604948e-01
3.040956699182403966e+00,3.293922982050064174e+00,1.279094987451114163e+00
1.340979715975934461e+00,4.534110147657237633e+00,1.597348487115654470e+00
2.718374599997089636e+00,4.322471727270135844e+00,5.097908570121949534e-01
1.837474929711470306e+00,3.123675837696896274e+00,1.463473033716296445e+00
2.127712752830285936e+00,3.977725925525754214e+00,1.444665764109444028e+00
1.840558952922530356e+00,4.291181256271929811e+00,7.899662954615253030e-01
1.624812399990794187e+00,4.094024124906770368e+00,7.071814126756488239e-01
2.457772265152871505e+00,3.940903280668322850e+00,7.180125103374468409e-01
1.704453337381103939e+00,4.117668277229783236e+00,1.844192939508888740e+00
1.891043713060891474e+00,4.840595413245553758e+00,8.426333203229442459e-01
1.985165371550982272e+00,3.661889770630939012e+00,6.926366914870927260e-01
1.838529078272109762e+00,2.889789803403780777e+00,3.232709205171060418e-01
1.762057170707932219e+00,3.681127575380704453e+00,1.013686272332928962e+00
1.486679674804910034e+00,5.135612393492001715e+00,1.398270492332093218e+00
1.530606349687128498e+00,3.409631102658147395e+00,1.729778315103962072e+00
1.841824649877278341e+00,4.185531161670323463e+00,4.668560755409609797e-01
2.262342378088134875e+00,4.241006093844452707e+00,1.529113664613159784e-01
2.174539384100419248e+00,3.624213420255267160e+00,4.801363446397973744e-01
1.941642543593304904e+00,3.509101342107384891e+00,1.379845228493576714e+00
2.326323682082142685e+00,3.433023762415863711e+00,7.248259044596079281e-01
1.568129815033935115e+00,4.671465898042910680e+00,1.074909138380719442e+00
2.119095068764497380e+00,4.394968103273515503e+00,1.014200745959901173e+00
2.052074062445387703e+00,3.431636600555228789e+00,9.749060848400170620e-01
1.987718479384385617e+00,3.523054033705190768e+00,1.382125050489366291e+00
2.428856462140673411e+00,3.376338534474405684e+00,1.291789159453830216e+00
1.769226392254693581e+00,3.891882608009741951e+00,1.584733885333665659e+00
1.905748855041363488e+00,3.864308366808573147e+00,5.095171643274222228e-01
2.683213211499470230e+00,3.899968036657321946e+00,1.301904327265754890e+00
1.998926246171198962e+00,3.927253367050020039e+00,9.789195378460209263e-01
2.403358587166573912e+00,4.852057517761458882e+00,1.207473586075282546e+00
1.109864549117238752e+00,4.051954767825264092e+00,1.139261712268310633e+00
2.340510900529618077e+00,3.896524124974038106e+00,1.196387923801753184e+00
2.378737101088828521e+00,3.972717039812053930e+00,7.960626837157226410e-01
2.635337730045911098e+00,3.999944908804794252e+00,4.729016122185143445e-01
2.094936401957756100e+00,4.314024158336112080e+00,1.238802952123200019e+00
2.926468479238106823e+00,4.852985418200264967e+00,4.979189852800185445e-01
1.680458812095748655e+00,4.048000036605261087e+00,9.485383750944370584e-01
2.316712550435962026e+00,3.618146868919409176e+00,1.156814200561410377e+00
2.597680979199137319e-01,3.466257488277387999e+00,4.217917472523499134e-01
1.786559985787777416e+00,3.235670761808913554e+00,6.867236878473635953e-01
2.525871352830842298e+00,4.317586636169878034e+00,3.249705262558839625e-01
2.026538191689783996e+00,4.102552461171695697e+00,1.202425351518082497e+00
1.964449824217980423e+00,4.515941877146221195e+00,1.024000445345770727e+00
1.840434321696868381e+00,4.111601652907953763e+00,9.319444643040464271e-03
1.817228686088545153e+00,4.335258630460968376e+00,1.197004309033159908e+00
2.207405213240879682e+00,4.628853663526539819e+00,9.838173589636932670e-01
2.298201969502141395e+00,4.559887980551574849e+00,1.048727323963545066e+00
2.474611308932478160e+00,3.888857324053127229e+00,6.654441816104652574e-01
1.297271104903120253e+00,3.996805275648074751e+00,1.117391826828305179e+00
2.032423440281720950e+00,3.621795936517560044e+00,1.254502948394648376e+00
1.210390017916492589e+00,4.234575814332924182e+00,8.451046641482100608e-01
1.137916182970643231e+00,4.106170317465217323e+00,1.579765650323141202e+00
2.243169372550234630e+00,2.719036353013023266e+00,1.319179715665672159e+00
2.760412253109580938e+00,4.612754895018027490e+00,7.142950910205680959e-01
1.298004139925346356e+00,3.663815010063200539e+00,1.107690410961337246e-01
1.881982262552793550e+00,3.813665810236809062e+00,2.099868005350833400e+00
2.151024941908196375e+00,3.686957992426416197e+00,1.084813692843056732e+00
9.795901323139040162e-01,3.519448751860439817e+00,5.762187916427981005e-01
1.244398441055172722e+00,6.018160886160706546e+00,6.280871830767733588e-01
1.659626392471144074e+00,3.702467005390440047e+00,1.329892311343403355e+00
2.230365308553371673e+00,4.689967671740536304e+00,1.551368888462703488e+00
2.998537762204306567e+00,4.168069124568536843e+00,1.986558888306638515e+00
2.192892718103653937e+00,4.699725482372922869e+00,1.160380759061824918e+00
1.125761516011721808e+00,4.125515479622063886e+00,4.164231344876565544e-01
1.813609034140791998e+00,4.239630783410680337e+00,5.870570780695133495e-01
1.757581572001627235e+00,4.233063634703266409e+00,1.111175503856702163e+00
2.609054465230967068e+00,3.595156771266828866e+00,9.144778898058577576e-01
2.191814273047803407e+00,3.515680771328032694e+00,1.063893244868211463e+00
1.188343163809908010e+00,4.114263724730474081e+00,1.831175894364756473e+00
1.356919968397740206e+00,4.044584927369711203e+00,1.948278177194536109e+00
1.639344583397899902e+00,3.959858089384536761e+00,1.127733755806589633e+00
2.495217992873650203e+00,3.592880938283800951e+00,1.131212111118904851e+00
2.025197834088400040e+00,3.677065186946827158e+00,1.686410486486966676e-01
1.353928318431490530e+00,3.848342680489345469e+00,1.216536972111588844e+00
1.743524255493844599e+00,3.426830722390365125e+00,1.487702455488873365e+00
1.727501673905409429e+00,3.869735752855148814e+00,1.502498458187817576e+00
1.863706310718346693e+00,4.446498863707854632e+00,7.703662657154106697e-01
2.285879183070402387e+00,4.217611056607863951e+00,1.430599561800138364e+00
1.695846970857616487e+00,3.331383357673380452e+00,3.014688801528770945e-01
1.389904635422235302e+00,3.752410602247586269e+00,7.115153450731506179e-01
2.342960923329914458e+00,4.204173809703521059e+00,1.149988687735859161e+00
1.795097274942460741e+00,4.210653268514388259e+00,1.143572870395894725e+00
1.569347503918073761e+00,3.640849372918185001e+00,1.180082621902453388e+00
2.389419516556167800e+00,3.358824023427294581e+00,1.727469937078857543e+00
2.785694629589432925e+00,3.704934270185024747e+00,9.351901419173903607e-01
1.745731636609434645e+00,4.031913619217674771e+00,5.683185097761924709e-01
2.755794241067314854e+00,3.827268827347750424e+00,4.662998183462245816e-01
1.724910248141120928e+00,4.125659414693808813e+00,6.370966627015064443e-01
1.603801257359421140e+00,4.472027726114729873e+00,6.464255906208069558e-01
2.211263613527760352e+00,3.804543189292211913e+00,1.034936358036896875e+00
9.804892889975940218e-01,4.303550952950526920e+00,8.199361599488770302e-01
2.429836959588433931e+00,4.270066011047116028e+00,9.020407657275888447e-01
2.069751693377123836e+00,2.685130682416056125e+00,1.052984105002639392e+00
6.731018954524299325e-01,4.283992005760439703e+00,1.488516432094636910e+00
1.518577322267573360e+00,3.085095839191774214e+00,1.383699285318777950e+00
1.946249366715272044e+00,4.058916013856399552e+00,3.724097045287145802e-01
2.878267779938902038e+00,4.354572612557559452e+00,1.717972267897257099e+00
3.068279192260934707e+00,3.788782546262706052e+00,6.723510363511193688e-01
1.199984273004239377e+00,3.261983019013243279e+00,1.190062129871383600e+00
1.177061794414849594e+00,3.915727418720758912e+00,6.291987081666639003e-01
2.845323874213117499e+00,4.187370078510828542e+00,1.787389762983044861e+00
2.179911872804758843e+00,5.409677815593939343e+00,1.363410564440699080e+00
2.735792247357957230e+00,3.121315689257416537e+00,1.367061034723367374e+00
1.576849012046579901e+00,4.579998453549164239e+00,7.347938468571169057e-01
2.971222218238043666e+00,3.848473321222110499e+00,1.113139542379369296e+00
1.070327450621462395e+00,4.403560551503556297e+00,7.087725087298117899e-01
2.473772516960993872e+00,4.201559334472706020e+00,7.545401114036373036e-01
1.741450343272033408e+00,3.535964068024157747e+00,1.059393108253373628e+00
1.774983748792822169e+00,3.913235116562494564e+00,9.750701975268243338e-01
1.920721335673847729e+00,4.480851097846167974e+00,1.192493245199546470e+00
1.826748022050103781e+00,3.960892217280668426e+00,1.128037006134227749e+00
1.800227675033027497e+00,3.959910130299853392e+00,1.390855469757497076e+00
2.702106433696671139e+00,4.680905399008716827e+00,1.499162610008565322e+00
1.902590711697871528e+00,3.101828089439701230e+00,1.728776608046971752e+00
1.842481266755136238e+00,3.031696919785632272e+00,9.682115760300706864e-01
2.275446403441599763e+00,3.909271112188011710e+00,1.046289841598390780e+00
2.303785187893780950e+00,4.418380604876707807e+00,5.915557702540958918e-01
2.113680149002240771e+00,3.999289611622717455e+00,9.240102053525891534e-01
1.476564393798092567e+00,2.819056963612851519e+00,9.983547233652685371e-01
2.141119253551830859e+00,3.225640508993039557e+00,1.251016424473565980e+00
1.988052998960594175e+00,3.900807811810826475e+00,1.225841348463546421e+00
1.474450253301333946e+00,4.079975483594961538e+00,1.392552546283995829e+00
1.549362110807036563e+00,4.453736800301564713e+00,4.657126218557657849e-01
1.865466204940119166e+00,3.750227150747528881e+00,5.126271532572361789e-01
2.303770594082230616e+00,3.987440405087103290e+00,1.292780691299678653e+00
1.955523457989029712e+00,4.119221951763328171e+00,1.071036763865074404e+00
2.646298283392017670e+00,4.578675955691643651e+00,5.462563532825922552e-01
3.035936050625040128e+00,2.679075246142231581e+00,1.014506111287588164e+00
1.159794840081599165e+00,3.836327871246640431e+00,2.902412422889589783e-01
2.039569525579316700e+00,4.142257329553318712e+00,9.090816865751827347e-01
2.446787901430110157e+00,4.304174657969655371e+00,6.111760153434191434e-01
2.138224985043453596e+00,4.242368501129025304e+00,9.842204724383365466e-01
2.497596330799817466e+00,4.507892637951406378e+00,8.532513778282244665e-01
2.321479212649828927e+00,3.768000796532574359e+00,6.322263024488796734e-01
1.597056402512754492e+00,3.569506229781639117e+00,1.141246800555693275e+00
2.319177896282954787e+00,3.665693551083250235e+00,8.811493699620869258e-01
2.136345334390644002e+00,4.181337959913509650e+00,6.185094020091698175e-01
1.607149764257824076e+00,3.793280516540626479e+00,3.289338832875638996e-01
2.715649112361171902e+00,4.186863425139118355e+00,1.159681277857929516e+00
2.104197495260053064e+00,4.207669510964471726e+00,1.273768826464004134e+00
1.599975849730126853e+00,3.555688906907414459e+00,1.166456042025182160e+00
1.502486821545109930e+00,4.842931783733781970e+00,1.365883738804194225e+00
2.479741913719291535e+00,3.704107751607852439e+00,1.124233054230072248e+00
1.904035395410346831e+00,4.529024176292568704e+00,1.451089337695255166e+00
2.576700748043429190e+00,4.008039791844860034e+00,1.055880053581055078e+00
3.042197591110034516e+00,3.861872979126740102e+00,1.175714833964543793e+00
2.062519838508144243e+00,4.381124813892863123e+00,1.340614533447260559e+00
1.371265101128188668e+00,4.148882334038279218e+00,1.890506431835871970e+00
1.670525780536371352e+00,4.792797670854763048e+00,7.614330412975398588e-01
1.626081061405551420e+00,4.127291292917168342e+00,9.148896518022525681e-01
2.262321839151553160e+00,3.904833631588430443e+00,1.195332434358160612e-01
2.868103849793827820e+00,4.255590408392687429e+00,1.732504970451541837e+00
2.687794881224560228e+00,4.119464368794701237e+00,6.954453031822481757e-01
1.508103839155976233e+00,3.261235273296671178e+00,7.001328521426675167e-02
1.893441361535635359e+00,3.871824651367279824e+00,9.455033321654818801e-01
1.772559524962096900e+00,4.310988493104382258e+00,1.358823234897167165e+00
2.764905607401560772e+00,3.659312069093648034e+00,5.437304609989423998e-01
1.500141602540239649e+00,3.809394209684445087e+00,1.560819500080530275e+00
1.816765699761402786e+00,4.052618455749796844e+00,2.171713805510390394e+00
1.935132302556947570e+00,3.328498703881795251e+00,1.450884164133230625e+00
2.181975600619840527e+00,4.344739130164472662e+00,5.373346461261339080e-01
2.040554377393239971e+00,3.342843453225810446e+00,5.614563171226381044e-01
1.709059586781237261e+00,4.777713378861307092e+00,8.644971929036149305e-01
2.180752682286815514e+00,3.610061519299860855e+00,8.399097564489896861e-01
2.126695113690871164e+00,4.096117674314569967e+00,4.114325926191455540e-01
2.307633730531061911e+00,4.145508467366370908e+00,1.040967581381088136e-01
2.340478982554758502e+00,3.425414896858719693e+00,9.695177158197998413e-01
2.370637507838059044e+00,3.954066671546163647e+00,1.149421740874201125e+00
2.163696006802763971e+00,3.885396961205235922e+00,1.609274701273704977e+00
1.891298253729315926e+00,3.905047923443983660e+00,1.368337482381190906e+00
1.076723842764856442e+00,3.983662633848902956e+00,8.279164881251576125e-01
1.423743308216009584e+00,3.997271923915211467e+00,3.303927408684663725e-01
2.268782616023794052e+00,4.236935300137697702e+00,1.008747429398474837e+00
2.789979345565091862e+00,3.904077410391210368e+00,9.698092015360717522e-01
1.568010296675774740e+00,4.347535537728820287e+00,1.368664450260808962e+00
1.959049158878001906e+00,3.622378533903322761e+00,1.165326526101396754e+00
2.428371637827269502e+00,4.190773391660950864e+00,1.741720608330253661e+00
1.961271488044767919e+00,4.546052804216849097e+00,4.975411944843295409e-01
1.242460083137079563e+00,3.113460522938738428e+00,4.777082453461131140e-01
2.129367765211809260e+00,3.647918220753304297e+00,3.763597609850302117e-01
1.846896069399988960e+00,3.480724930937464379e+00,1.099815612790712827e+00
1.082118726773863671e+00,5.313576604378566159e+00,9.745501511773229097e-01
1.331984354983851260e+00,4.195700620725833829e+00,6.813083344226096294e-01
2.630249240184179715e+00,3.717949877367246359e+00,1.665489933190462679e-01
1.383520305243422843e+00,4.637534714480834985e+00,1.171706329363393806e+00
1.595657348672133047e+00,4.352964401796063143e+00,1.090026435214590528e-01
2.086969126975746214e+00,3.695475033636303142e+00,8.302017724981310964e-01
2.701702927967482459e+00,4.763231191194705616e+00,1.238208598836000762e+00
1.726449346717980227e+00,3.849763986437157115e+00,1.491379192441657731e+00
1.636180097016630031e+00,4.149509364386492649e+00,9.087207273886578340e-01
1.910140632616695866e+00,3.629130884617394415e+00,1.516128258079997071e+00
1.944740501208664263e+00,4.190015440845943573e+00,1.641361145880336991e+00
2.110969887661049427e+00,4.078816668075731400e+00,6.953884635352935994e-01
1.863889156824892535e+00,4.196611800361464084e+00,8.223065952603406670e-01
2.066847160072382117e+00,4.454874032709813747e+00,1.444328866824200475e-01
1.749792457295372472e+00,3.766716333947276230e+00,7.411751716594815464e-01
1.036658790539828567e+00,4.547235068757498944e+00,7.346087737729311007e-01
2.244209117556149380e+00,3.818057730563062080e+00,8.873776737857338448e-01
1.907079568293648553e+00,4.098346678680826471e+00,1.539903914124967965e+00
2.638310646596871312e+00,4.319180711974640374e+00,6.291252901931183583e-01
1.738490745043482555e+00,4.329302414952898914e+00,2.774039132355754056e+00
1.535998866357392689e+00,3.438264928132684695e+00,7.812715224008696113e-01
2.842557428679280296e+00,3.623187800468270048e+00,9.152119552557911319e-01
1.410401978750516649e+00,4.105132896582388113e+00,1.274608810952355675e+00
3.004979180227389968e+00,4.285461830448920040e+00,3.782042270182618404e-01
2.827155351369586178e+00,4.252266528170699722e+00,1.392909666060471618e+00
2.829407530484218558e+00,4.015007112600080141e+00,1.250453624847104095e+00
1.693114622185875717e+00,4.274258724227910200e+00,1.429260740486264947e+00
8.361069869574204727e-01,4.223119153487081334e+00,9.413621745181455225e-01
1.888493119459832670e+00,4.363137359966606788e+00,1.924567033285193629e+00
1.654734142909105588e+00,4.082583927405768698e+00,7.911292607500213236e-01
2.359958427547221849e+00,3.914598911369239875e+00,8.332657267708348803e-01
2.117472362502775152e+00,3.463148276113044766e+00,4.783282283794760836e-01
1.718502934529500203e+00,4.498250751428069627e+00,1.598837210869362035e+00
2.417617830088969466e+00,4.635057634357026224e+00,8.767510200808177334e-01
2.171686768039371440e+00,4.019533991983357701e+00,1.128633706899338840e+00
2.613169400006841059e+00,4.042784515738029327e+00,1.471594536633967998e+00
2.205379730549754669e+00,3.757077097330359550e+00,1.454904526417258870e+00
1.964597236867240859e+00,4.574631009584488872e+00,6.807789840342506338e-01
1.706958015073077206e+00,3.923114712608430921e+00,6.791015932212590700e-01
1.896060755130754227e+00,3.804857993210634781e+00,1.988140222057920070e+00
1.557630050388667531e+00,4.496513248334350621e+00,7.803665933923303877e-01
2.230336396123798082e+00,4.165129173638528748e+00,9.845733638246204622e-01
1.821097981511786923e+00,3.918440809565839178e+00,3.013394735289577353e-01
1.372410567941029225e+00,4.410559989898231947e+00,1.504848929474147390e+00
1.776572640151722560e+00,4.659737504714935419e+00,1.620644760101364046e+00
1.857356603849648069e+00,4.049208501825956930e+00,1.064744335325652047e+00
1.871850915644076352e+00,3.970115011494146806e+00,1.485030904399750495e+00
1.030957145832512634e+00,4.528238039953771832e+00,9.841899727907054141e-01
2.173778371112266683e+00,3.621261176729181575e+00,1.062483102974607796e+00
1.637081866320305945e+00,4.084826182337486067e+00,1.190738159004983698e+00
1.871007424409197650e+00,3.547160210067882513e+00,1.255108714884610954e+00
1.918329523772295930e+00,4.588733963827148266e+00,1.602363153825806297e+00
1.436235005786446361e+00,3.834208786400974844e+00,2.303156688038049404e-01
1.794425792107503970e+00,4.375536441897636131e+00,1.924758686614604031e+00
2.508054903583123885e+00,3.408380675075412203e+00,1.356921860410046365e+00
