# d_0,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9
2.564975410255593835e-01,-1.945871748939190515e-01,9.469751847719697357e-01,1.332694783008143480e+00,1.112055971203343763e+00,-4.196881077480608679e-01,1.191209646786342002e+00,-5.647942408735143194e-02,1.208934910650937500e+00,1.485861671497401559e-01
1.254663804811398109e-01,-8.224043070995563920e-02,-8.827153839316652650e-01,1.433553804373642659e+00,1.286095592776187013e+00,-2.288385586154049467e-01,-3.601565696261148086e-01,-2.697038884562366068e-01,-1.198625662146444615e+00,1.311618801462193007e+00
1.440953417690189406e-02,-4.785030622125637650e-02,2.066535398556458514e+00,1.061168459685644994e+00,9.917610806559572501e-01,-5.760856223673023191e-01,-9.269414504107441610e-01,1.437830569390251334e+00,1.425645322735832110e+00,5.806988208419647246e-02
-8.358597332061967755e-02,-1.147204180039987087e-01,-3.840222811260632363e-01,1.175630208673659860e+00,1.376783924006681925e+00,-1.288909063409260369e-01,1.037190007504276590e+00,-1.937646478450955057e-01,1.102429891302940668e+00,-2.538163634780529199e-01
3.831687558938768473e-02,9.765684374463547146e-02,2.156157821398138275e+00,8.380896705215719056e-01,5.454793526284941185e-01,-6.507611432820593622e-01,-2.992968016316843727e-01,1.372900924209438545e+00,1.383665820818263503e+00,-2.642974040342548347e-01
-4.162161574860761409e-02,-6.800681042028723644e-02,2.041498698711142090e+00,9.557373883062886266e-01,1.286656014294843109e+00,-7.687879954652525327e-02,1.133606210626810995e+00,-3.712087886048065499e-02,1.236828017853505379e+00,-1.541185343915715822e-01
1.216072535715320840e-01,-1.800543311852955963e-01,2.172420238578486984e+00,1.092841472922511104e+00,1.555045576971981536e+00,-5.821342185328035601e-01,9.529504766974694618e-01,-6.598125555361904482e-01,1.161053032788882167e+00,-1.023158704814817410e+00
-2.197874929871501959e-01,2.345202719011063031e-01,1.993516322557029818e+00,1.214245149292618509e+00,1.266674079058229596e+00,-4.153814137692129482e-01,-1.389016446657198367e+00,9.050116974331516850e-01,1.522585761065314625e+00,-8.863359704901585534e-02
-2.889071742929533726e-01,-1.358512824903419514e-01,1.620948109253703473e+00,1.028672713866196187e+00,1.100132955347667751e+00,1.458519495502327012e-01,9.862067025013029342e-01,6.779226464143899289e-01,6.897271130228966873e-01,6.149128764899502997e-02
1.555616972169421020e-01,-4.908359335708603437e-03,-6.412946574738741523e-01,1.092983505368759545e+00,1.259901393721154950e+00,-6.327432686077458790e-01,-1.009957100433025001e+00,8.648096349750002965e-01,1.505902659938386678e+00,-2.218729404627901580e-01
3.760656464108313307e-02,-3.247487309965274571e-01,-9.727416825069444828e-01,9.430168109097928353e-01,1.689810577402349301e+00,-5.742335850601082425e-02,1.127657800214618145e-01,-2.935606094858458914e-01,-1.125398165262346817e+00,1.226619516138915067e+00
-5.587014515087596056e-01,-2.060127904804330903e-02,-1.495780453952622047e+00,9.473283022091444350e-01,-1.476404062723169375e+00,1.229312431505130920e+00,-6.310558852351239034e-01,1.263066450376307825e+00,-2.383672823929889439e+00,9.689811356780967389e-01
-4.612970312436274756e-01,5.859606400060642928e-01,2.179038712495561914e+00,1.312302802456115192e+00,1.348723033558641093e+00,-4.306972706923568039e-01,-1.224182937438065943e+00,1.385467143469197193e+00,1.549286557133465969e+00,-9.716125674556415348e-02
1.435086256857962261e-01,5.146940638928943629e-02,2.134134277483740405e+00,1.148734434265851201e+00,1.066887617801995702e+00,-5.094783594334396648e-01,-2.844848074966875862e-01,1.453124788177390325e+00,1.716947669459544024e+00,-1.183632198772716776e-01
-2.605487284407258242e-02,3.155268770846290649e-01,2.062464321953872304e+00,1.458910272110743866e+00,1.561967966669818075e+00,-1.436760439848139281e-01,8.906255252323269644e-01,-4.880201902346558707e-01,-1.030245107091965373e+00,1.606760055388193997e+00
2.517475428060750309e-01,8.432010413120517855e-02,1.688253439098982511e+00,1.232930862053417620e+00,1.696636003760326528e+00,8.477241443165436929e-02,1.108116683571065408e+00,-1.251048672266892869e-01,1.227831985782698476e+00,-1.853620708610938250e-01
1.430579597854239257e-02,2.921444271800154313e-01,1.949228021553800261e+00,8.362624732899781588e-01,1.106569445867846335e+00,-2.691209303016544041e-01,-1.475465264215975569e+00,6.621984286406680242e-01,1.614009968524886984e+00,2.627831925894808518e-01
1.227271132939446868e-01,-3.777807314775619152e-01,2.440357697717192131e+00,1.216572023459911334e+00,1.399945610373875882e+00,6.762575254544298531e-01,1.624237643637135076e+00,6.932190396502717622e-01,1.687498655436473260e+00,2.552159358051245275e-01
1.170929346454571557e-01,-3.857399981012110679e-02,1.809091382485008559e+00,1.187679963700739583e+00,5.027988894771876494e-01,-5.619599321914838796e-01,-1.267612098867499038e+00,1.309038189476740000e+00,1.421006802677116099e+00,-1.318337254015877757e-01
5.234044300460510835e-01,9.670052483102627508e-03,4.780520495617459620e-01,1.599943750961652089e+00,3.440462300045019628e-01,-2.945701156512325336e-01,-8.581361771162029362e-01,1.232083495135452234e+00,1.157020817389891487e+00,-2.338338774579949986e-01
-3.550825408562831575e-01,2.190708678351649119e-01,1.492862964026528294e+00,1.165621799708556505e+00,1.704185631316488703e+00,-3.477449926601967611e-01,1.513419343768295899e+00,-2.960608638603203779e-01,1.202941516674551625e+00,-1.802415247116059827e-01
-5.750017429688956787e-03,-6.268639378248236360e-01,1.780503667550257019e+00,1.146362216454780869e+00,1.461614881088000306e+00,3.523124050797576956e-03,1.296230340213210264e+00,-1.096154699061936133e-01,1.250557702205534749e+00,7.971855086220444031e-01
-6.602294704396147185e-02,2.272513191433790936e-01,-6.395490880703874614e-01,1.311805109762749666e+00,1.270930233903140971e+00,-1.189078489210048800e-01,1.022314624464989663e+00,-1.370185583995676692e-01,1.025325773468491741e+00,-2.091883860063096512e-01
3.000346893354461156e-02,2.769662539695799675e-02,2.189083198168979560e+00,1.450682226364846672e+00,1.944377405425329108e+00,8.390902463384682930e-01,1.736447219824514665e+00,5.379590496681480039e-01,1.640682565078663391e+00,2.348403192268956052e-01
5.938790531037993481e-02,-4.989812754872398060e-01,1.923292922824988427e+00,6.855308677720788335e-01,1.395609906465433703e+00,-2.750378809430593097e-01,8.494478317372279319e-01,-3.628267237253225419e-01,1.261565957571913366e+00,-2.369595434701602388e-01
-1.379062388075298629e-02,5.620789652545901682e-02,-1.104633150921105811e+00,1.081827036728181035e+00,-8.591297434906812747e-01,1.071439034214816344e+00,-8.935502144368140387e-01,8.963383271169668154e-01,-8.921008350916170837e-01,8.753485822853215303e-01
-2.441050621150381572e-01,3.915137017123557772e-01,-1.000342982201261055e+00,1.574399002213162868e+00,7.798476546927388675e-01,-1.674179912647196233e-01,-1.187719724041099045e+00,1.152094864725293766e+00,1.768345330887894473e+00,-5.811014755583086000e-01
3.525588169049556631e-02,-6.424358131302358721e-02,-1.200950168343407343e-01,1.256714337680617133e+00,6.139961901350222684e-01,-4.959685703947616098e-01,-1.613784066333436407e+00,1.187371957007922640e+00,1.159541689861537828e+00,-3.618299641716289927e-01
-2.338726750926470310e-01,-4.727466959685647924e-02,-1.470852981947806004e+00,1.008643190368475606e+00,-1.402035091651134380e+00,9.492045752304714146e-01,-1.039403114906905845e+00,1.051230149504729372e+00,-7.473726509467567558e-01,9.411314659568803531e-01
-4.921620180382862281e-02,-1.423555503359809626e-01,2.126792110035221395e+00,1.334404374671640525e+00,1.948697373779758824e+00,4.471153191530928828e-01,1.382810304693402159e+00,8.399604188401740834e-02,1.476772442876651326e+00,7.697484418267226680e-02
3.592295507202976079e-01,1.855271975297894949e-01,1.944098816671933072e+00,1.393005505140109124e+00,1.438044932204733062e+00,-1.860922495530781817e-01,-1.860074418625862425e+00,7.005991961638231569e-01,1.636837356993707138e+00,4.921232184259357045e-01
2.298106502822190589e-02,2.735461511946556956e-01,2.043231252682014887e+00,8.792067621298595981e-01,1.552847941039513957e+00,2.112572567095720444e-02,1.301975852999843086e+00,-3.870093910357361722e-01,1.198576757978054630e+00,-2.560580689625997497e-01
-3.407194816179260899e-01,6.565372247181473775e-02,2.054693508785088607e+00,1.169222063249946819e+00,2.274334400344882212e+00,1.576143467361918460e-01,1.381952924312559672e+00,-1.297096718571940643e-01,1.172355395833642788e+00,-1.574838927493609764e-01
-2.305909797049760512e-01,2.089584091189982396e-01,2.090195969143217258e+00,8.935360778027421347e-01,1.460359554693569262e+00,1.141924719480424955e-02,1.411798696690153010e+00,-6.456775257753036845e-01,1.171560668627552149e+00,8.016963940453741833e-02
-8.804306170801950993e-02,3.688933048186029406e-01,1.602009549193003979e+00,1.421504695118256389e+00,7.464875877525632974e-01,-6.634934790946840355e-01,-8.311410590148554656e-01,1.682012660366519752e+00,1.284736257442238294e+00,-1.036101298027326811e-01
-1.550404589360819888e-02,3.214560992683080376e-01,1.989003690913806244e+00,4.371174235288453058e-01,1.261626863189898806e+00,9.234141577415677649e-02,6.888122983549053169e-01,8.635687101081826467e-02,1.038956758064660812e+00,-2.104446120753966365e-01
-6.998783263420478573e-02,-3.575500429897147253e-02,2.102126715424773362e+00,1.141078855265827974e+00,1.526879770134972114e+00,-6.633363257213364950e-03,1.286119139376742160e+00,-1.167363155537993469e-01,1.328901100295530657e+00,1.424003130259896832e-01
-2.772155133497919855e-03,-7.521552083347984863e-02,2.141349063963506882e+00,1.235554940044778949e+00,1.744207740426324538e+00,5.677535516525459292e-01,1.684933633822807364e+00,-5.928313094312243070e-03,1.673629787594732132e+00,-1.008012504423839162e-01
-2.767607685243952398e-01,-2.211112158258095040e-01,1.311383923304135335e+00,9.432809581134807830e-01,4.178005021214802328e-01,-7.805254060334259059e-01,-2.155107378847997135e-01,-6.435703558394629820e-01,1.897011915203666188e+00,5.530940963305234215e-01
-1.387325006327193855e-01,-6.725168334179519591e-02,2.053109987797800517e+00,1.186475121418619993e+00,1.805826920073944741e+00,4.228899174891759954e-02,1.168048255597523122e+00,-2.731970105736132304e-01,9.468025526948493642e-01,-9.294839830811263415e-02
3.551401013596084399e-01,-2.664334115040120198e-03,2.123600599538987499e+00,1.201880195900616455e+00,1.630589830863887313e+00,-2.645720261287854425e-01,-4.738055364643863898e-01,-4.258826560930926153e-01,1.002290334672093053e+00,1.401389369113879901e+00
-7.632932805512125662e-02,-1.926932796383226953e-01,2.009850014761924708e+00,9.234605664404429426e-01,1.269402968232407281e+00,5.050244726717612043e-03,-1.640524655901202333e+00,2.740415296542492163e-01,1.942238828364211800e+00,1.277863970139649918e+00
-1.655525527439941635e-01,-6.792915107419966736e-02,-8.786755175430546183e-01,1.151600451897774269e+00,-5.837909106876412180e-01,9.494114720223217896e-01,-6.549764999709716262e-01,1.037599434660239961e+00,-7.033061478951241341e-01,8.610567594030694716e-01
-1.465269946060343831e-01,-1.938548895787069737e-01,-9.426178947677497089e-01,1.070951800898988449e+00,1.595252262687848255e+00,-1.839223380634813498e-01,-1.880462106871253258e+00,2.037772327315049148e-01,-1.163980812575681201e+00,9.630222666180972002e-01
-7.915125363595300334e-02,-8.764834179926649094e-02,3.722875361061092070e-01,1.046862513905900016e+00,1.026476636422445354e+00,-7.319063419960261108e-01,-9.530216977308426651e-01,1.393366191751411520e+00,1.316798582499155712e+00,1.350188644143110461e-02
-8.186706425425287204e-02,-8.747536990596685436e-02,1.299712197455686002e+00,9.107890803228034793e-01,1.933230782399035119e+00,-1.765731805547073319e-01,1.196872728235878203e+00,-3.067866529385007146e-01,1.288245877998926536e+00,-1.567971904687018858e-01
-3.130935590789467038e-01,-1.396440013142868086e-01,1.383272337280313735e+00,8.530908959100849120e-01,1.214521104481273817e+00,-4.428726169105364208e-01,1.191272752333229379e+00,-3.909585617849318240e-01,8.263695936478845372e-01,-2.231676254558361827e-01
-1.502703064748200229e-02,-4.390027686091636100e-02,4.574895321424149452e-02,1.259478601921307561e+00,9.916901216277367315e-01,-1.864214727333858845e-01,-1.494826504160308600e+00,6.931402906527186492e-01,1.917149441490585193e+00,2.570360731019337153e-01
1.247165972187035468e-02,3.131605656911499724e-01,2.215324066049404905e+00,1.118591903049688696e+00,1.820950230048782981e+00,4.546121130483493644e-01,1.075424104742396691e+00,-2.071702233754329214e-01,1.187619486236511923e+00,-6.117896840286931592e-01
5.270047603440710660e-01,1.315801321167889559e-01,-1.172972460557700769e+00,1.230902335621653743e+00,-1.476728101187162245e+00,4.375651666316395794e-01,-1.286567624681388189e+00,9.890923099590257506e-01,-1.630780456447512794e+00,8.173786550489747782e-01
1.462108000745578062e-01,5.475415060364582920e-02,2.139496130583593114e+00,9.966466379080425320e-01,9.777924054111927221e-01,-5.019291156450487179e-01,-9.547136609611313052e-01,1.260878403229551914e+00,1.572413244529900389e+00,2.457761945128655867e-01
4.354195113739114387e-01,3.443621470908451304e-02,2.076627232378720489e+00,1.308363469741633534e+00,1.460226512856138914e+00,-2.844558563729714801e-02,1.246305594261353011e+00,-7.617689694839004100e-02,1.562269369121568774e+00,-2.659148988662500823e-01
-1.716218159670887533e-01,-8.204899133343831509e-04,1.298814692822105377e+00,1.187796953636594210e+00,6.024002819297820110e-01,-4.297354396975255342e-01,-8.892060777660546478e-01,1.306355582160449336e+00,1.261947703398194509e+00,-1.620987055857610604e-01
-6.487107065930902694e-02,-4.135783602251219028e-03,-1.530503725845822727e+00,1.052714277931811493e+00,-1.111464643526732354e+00,7.958272856403723061e-01,-1.100037258090700298e+00,7.921862658245755195e-01,-1.447843078700082886e+00,1.034842336665463991e+00
1.561296697954342103e-02,-7.903566867784697636e-02,-1.431512334386494611e+00,1.209885417658170592e+00,-1.448270704608106474e+00,9.815308883840934140e-01,-1.238003019985204789e+00,1.023351822719409610e+00,-1.163526425325240643e+00,1.136923327925233540e+00
-3.294715291795927703e-01,1.094476504041165532e-02,-3.543222567890225161e-02,1.149422116533722393e+00,1.621436309232847872e+00,-1.767981069241460756e-01,5.571779407649078975e-01,-3.477768821638818619e-02,-9.102853985971938178e-01,1.300997684572622548e+00
-1.407396874016485222e-01,5.462033286663052767e-01,1.944371583774069823e+00,1.076602905278427391e+00,1.045083872462039931e+00,8.038485493912522761e-02,-1.843856771920228788e+00,1.065149438428944828e+00,1.831470266185326601e+00,9.034033038608138000e-01
4.206423069151556809e-02,-2.073722184192409307e-02,1.980305789338242306e+00,1.023989947675887358e+00,1.621196340965116001e+00,1.485650122428184006e-01,1.560520163805127591e+00,2.939819751839126694e-01,1.543089872105568805e+00,2.779676475072148101e-01
-5.234829831454190785e-02,1.076774555294582325e-01,1.891088414758374636e+00,8.488541393063822049e-01,1.153123543401834317e+00,-5.483996523902449072e-01,-1.548448123014793509e+00,-3.470471254113669524e-01,1.981513216495901730e+00,1.043858595817405366e+00
3.221815619524258656e-01,3.903598191268061596e-03,-9.826592779689928836e-01,1.184718582193384107e+00,8.406423263181428407e-01,-3.519808549134890718e-01,-1.425992489153429466e+00,8.582031160551886195e-01,1.825603967802366778e+00,5.164165305242434112e-01
2.394513916795682762e-01,5.127282542587394826e-02,-2.249698159114256191e-01,1.812355953004973097e+00,1.338973259980802188e+00,-3.066366386083728690e-01,1.426536599611294642e+00,-4.798398514957341598e-01,1.202805609209291582e+00,-2.176981120454380969e-01
-1.254322779348122571e-02,-7.473410279895092989e-03,1.008227893561049748e-01,1.323692695595084290e+00,1.710740439911990762e+00,1.090137621643558208e-01,1.263932774238142986e+00,-3.062061048251828455e-01,8.910480909358748924e-01,1.461700961456080528e-02
2.086398255933789303e-01,1.446181440609682622e-01,-1.374383037211779346e-01,8.226938672625797588e-01,1.049652199032539590e+00,-5.874682173864265167e-01,-1.274349854337915922e+00,1.217869342437579272e+00,1.877448448933232150e+00,9.273448753795120181e-02
-9.943803959610592047e-02,-1.771771123639127865e-02,-8.030463212381292459e-01,9.847687790501759020e-01,1.328577973369105658e+00,-2.193586896673846431e-02,2.387537796023241898e-01,5.307619061251123149e-02,-6.836297785134816118e-01,9.573482168833518102e-01
-7.582098958495173124e-02,-4.613210054632007479e-02,-1.243637027631625092e+00,1.079227226172951859e+00,-1.122942846313220722e+00,1.107392014679042358e+00,-1.082403092624907748e+00,1.178174288338365461e+00,-1.080875938067697106e+00,1.047448711224508111e+00
1.678891050611893143e-01,1.100120213727152352e-01,2.189634651715668845e+00,1.174288482031569103e+00,1.673999412951772126e+00,4.372327694310236823e-01,1.332892764511788064e+00,-2.361537460516732745e-03,1.022071355570612905e+00,-3.711898798954030854e-01
-1.480780167299464503e-02,-1.147904625579541787e-01,2.033645733010417622e+00,1.001669969439583641e+00,1.324585058782145719e+00,-1.493446290817835864e-01,9.543319225331776678e-01,-2.967817352137180342e-01,1.055525992046381534e+00,4.796294279566903906e-03
9.550979703219224237e-02,4.573975236613030126e-02,-5.330497007742538429e-01,1.383740883739036143e+00,1.521841973802874559e+00,-2.511197060450892082e-01,-1.065939916875759064e+00,1.122167032742171999e+00,1.859194093377289914e+00,4.939784009743720672e-01
-2.267900165602140250e-01,-5.265026648330437681e-02,-1.320072308940213990e+00,7.999040725265009755e-01,-1.528150081714009900e+00,9.739710211335387280e-01,-1.356547522948292173e+00,9.983292668478986887e-01,-1.251125190768546336e+00,1.326387902923993334e+00
2.029517103509851164e-02,-1.315385882732865996e-01,1.820712831946196264e+00,1.060562019830142866e+00,1.344985919603136404e+00,-1.484114317834428765e-01,1.376042872393248517e+00,-4.499924209072074799e-01,1.080047963989581028e+00,-2.263697597966204123e-01
1.822087540422965279e-01,-5.126289850940228543e-02,2.470989447601291022e+00,1.011026191706050348e+00,1.656399544467170193e+00,-2.556616984419293193e-01,-1.551063995833591225e+00,9.231330987703416646e-01,1.150325134516380299e+00,8.535515174348594358e-02
-7.584244903489572032e-01,1.813580300306079640e-01,1.767653039689686123e+00,1.041645703363762721e+00,1.657121668044159613e+00,-8.606805583339790511e-01,1.097641657896299527e+00,-2.881511354049132723e-01,1.273502472646271588e+00,-3.918553356383750463e-01
1.141189875864244765e-02,-2.362248373367741364e-02,-2.810674920914783548e-01,1.245566036182041092e+00,1.517723884236400256e+00,-4.987734669059123993e-01,-1.463755501323988018e+00,3.365394389619806859e-01,1.818064440303402085e+00,-1.169832843487780827e-01
2.852401937889442393e-02,-2.312995576623172733e-01,2.039679596018199259e+00,1.297112023615683896e+00,1.457260594580999991e+00,-2.663332393857814062e-01,1.603767752137842395e+00,-2.717468269949878112e-01,1.131018208018450322e+00,-4.890318995022063797e-02
-4.499549648565225220e-03,6.060712985697322593e-03,2.028025926652106126e+00,1.119965954496869864e+00,1.306618720331069738e+00,-2.337955111350322468e-01,-1.636428488669291692e+00,7.169482342221487059e-01,1.821938625396078093e+00,5.315735416923297318e-01
2.658261548911455829e-02,-2.620151293937884041e-01,-1.378158110020113014e+00,8.495164853709975539e-01,-1.243317813371774383e+00,1.018901953187699938e+00,-1.315273435123435863e+00,8.944603017920901289e-01,-1.122642473543316033e+00,1.175461403189182352e+00
2.103269402352986039e-01,6.661862527319212246e-02,-6.538961696836432802e-01,1.165919146648417337e+00,7.735942186279713972e-01,-8.432747267208005049e-01,-1.260631888708323656e+00,7.366178682145447798e-01,1.632458722705670606e+00,-6.567648297456754602e-02
6.448239743643103816e-01,-8.965430921386109697e-02,2.044056370234252462e+00,1.123566683333871774e+00,1.207528892455601355e+00,6.154786603337680795e-02,4.976533711420035311e-01,-2.572408000769711434e-01,8.491797946795265339e-01,-2.550802358892828581e-01
2.178341559801699467e-01,1.918206283487719141e-02,2.214926008612339903e+00,9.542693825844318356e-01,2.136588221869514914e+00,-1.287466883468913748e-01,1.261165625510628052e+00,-1.057909276717633740e-01,1.182541716898175332e+00,-2.414050038769320339e-01
-1.604031738173126997e-01,-1.468233260585161126e-01,1.438987489454766511e+00,1.237304656227932842e+00,6.947844824218643023e-01,-4.033817878531741341e-01,-8.993747213117403438e-01,1.608743690865371390e+00,1.298923387841400157e+00,-2.406643783433942696e-02
1.165443528171020322e-03,-1.318567973474349397e-01,1.973480276423305035e+00,1.018582966492104003e+00,1.894188301869573765e+00,-6.939887200631297826e-02,1.726149812345133761e+00,8.286802729440914672e-02,1.418568157060644319e+00,3.099226711211907626e-01
-1.370558695321800191e-01,2.269120512064735137e-03,-8.703518345226637365e-01,1.277091239243424603e+00,1.195713287264840607e+00,-2.465590749105454615e-01,-1.327822879350859742e+00,8.750900103929353246e-01,1.806153826414043539e+00,3.666145645255618479e-01
-4.467459635168173904e-01,1.757672140043248510e-01,1.781635127591709722e+00,1.052597534191681339e+00,1.705040987773648542e+00,1.760685480696174976e-01,1.376309131840994793e+00,1.503429884083331280e-01,1.387653916039826685e+00,6.370953227304496091e-02
-1.666166084137373979e-02,-1.971225508463270437e-01,-3.445870755179825107e-01,1.516305551908750715e+00,6.090056251450073344e-01,-3.746634050622036360e-01,-1.068401289367110873e+00,1.521527454863004225e+00,1.253234955357545255e+00,6.480136104423335208e-01
5.993232185110197036e-02,1.150327367459144240e-01,1.773548801711266831e+00,1.102482081894328392e+00,1.390986767257806456e+00,-1.874357051930685969e-01,1.276480575067102663e+00,-2.789198433993654858e-01,1.407100459541424708e+00,-1.363103659871053863e-01
7.831104539709143886e-02,-2.896913352899647132e-01,-9.193142859800916833e-01,1.140840973565698357e+00,-9.213658950235052991e-01,1.233567029921787128e+00,-4.712401821462433027e-01,1.160483593360989385e+00,-1.317149357913274921e+00,1.114821185489447419e+00
-1.647647363162148618e-02,1.171120518134772109e-01,1.819279675689369435e+00,1.082995641289125066e+00,1.531194149338622523e+00,1.739376107332476495e-01,1.540027874879187131e+00,1.050790122582476310e-01,1.517513429527606039e+00,1.298600613684290639e-01
1.442627973911585204e-02,1.685098747946609269e-04,-1.094500801512116039e+00,9.921099278195592008e-01,-1.337292357796639575e+00,9.723353221011277192e-01,-1.417567468206834436e+00,9.922894525607252048e-01,-1.136719978928184993e+00,9.996370079987674240e-01
-4.604449930196441443e-02,-1.243310750317250662e-01,-3.810439207384500593e-01,1.210076068178470354e+00,8.818118234250665877e-01,-5.036997608104606394e-01,-1.189885250154210317e+00,1.476109741371498307e+00,1.378255461596493703e+00,-1.419371247046013473e-01
5.827750585727262678e-01,-4.677418283654134062e-03,2.063657048869745214e+00,9.384511866466290764e-01,1.263271535588802452e+00,-2.097764914573296835e-02,4.629251033542490790e-01,-1.130058326374598493e-01,1.459322416259803967e+00,-8.625265206375265503e-02
-1.432444672025939281e-01,-1.039864399419207497e-01,2.160987672475604526e+00,1.068083180363144091e+00,1.199689905950777069e+00,-3.546852963348385845e-01,-1.577154760143348211e+00,9.982125305785005676e-01,1.810846265161185631e+00,1.996705202663937584e-01
-8.825498620865071531e-02,1.485324361679708771e-01,1.816534827716851375e+00,1.192181821598241376e+00,8.215879518147050087e-01,-3.837396891990222381e-01,-1.606607887526112721e+00,-6.452017788812552945e-02,2.422270767278845494e+00,6.570887766829806020e-01
4.650511230391681794e-01,1.812987532071018426e-01,1.630508796615494305e+00,1.731197661638006480e+00,1.191607463902544461e+00,3.055183743873906010e-01,1.284804266378993809e+00,2.167238976337981515e-01,1.075112124864528118e+00,-4.796092380959793289e-03
-7.787414456619788650e-02,2.749334411305552339e-01,1.733994507150259823e+00,8.913429531206328305e-01,1.163319220701257706e+00,3.279172302113366744e-01,1.277621296900088188e+00,3.233954111720058755e-01,1.139358304159357127e+00,-1.159104661787035417e-01
-1.535881605700533392e-01,4.798139186476326618e-02,-1.338454781730752385e-01,1.384728964579625465e+00,6.972271122845192792e-01,-5.736113441536806468e-01,-1.151723577254244457e+00,1.345418179413128801e+00,1.309290710035783567e+00,-1.914638134520055823e-01
-1.947679380647679079e-02,-5.583516352769759975e-04,2.085962764598030095e+00,1.104074428201526903e+00,1.402705699971284137e+00,-1.573906169077214368e-01,2.751680024708180183e-01,-1.988737371978150648e-01,2.180693633085084127e+00,1.231306362891350092e+00
-2.312286406679864847e-01,-2.862205815469848758e-01,-3.969666756427762677e-01,1.107933639755952049e+00,1.547448930661561528e+00,-3.688848742462938479e-01,-1.474504343307321275e+00,1.345011882249794954e+00,1.610002978981607713e+00,4.952946127448386304e-02
1.894191149220853703e-03,-1.907113102834209484e-01,1.765920961071517192e+00,8.993886715211640848e-01,1.285063307910859320e+00,-4.932814518597331555e-01,1.089021112429215954e+00,-1.642281846918339228e-01,1.103830679098826151e+00,1.083269438335734414e-01
6.124643085018774413e-02,-5.206743643150384300e-03,-1.927286619143840918e-01,1.188797638004293722e+00,1.338484633577209815e+00,-2.232333799628579696e-01,1.194656507625178277e+00,-4.059393044359771441e-01,1.287413018912754170e+00,-2.475505588214179375e-01
-4.286854476140696257e-01,-7.732924152464384915e-02,-1.331517390422922942e+00,1.011338358467759324e+00,-8.810547235835145541e-01,1.043595004643601776e+00,-6.658747876627648665e-01,9.570435402861572349e-01,-7.376341972173008354e-01,1.008534821740094900e+00
-5.320508325816220713e-02,-1.078449072831939165e-01,1.881785164366313712e+00,1.193934448192109254e+00,1.300687907038444724e+00,3.118627675031351298e-01,1.333057730879503078e+00,-9.111421368089167583e-02,1.560932709954091058e+00,-1.175956956612203425e-01
8.097743193902134928e-02,-3.950114378054579191e-03,2.168835081504936646e+00,9.866789206344486196e-01,1.599626129183066015e+00,-6.622485162237415346e-02,1.598670973440655452e+00,2.346810144674097987e-01,1.536463613563999964e+00,3.524963770772642224e-01
