# d_0,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9
0.000000000000000000e+00,0.000000000000000000e+00,1.815889207643202941e+00,1.103411281590504833e+00,1.330408393259317590e+00,-1.830117488237534007e-01,1.161395140305469198e+00,-2.386785303568403349e-01,1.168779167284687448e+00,-2.364292735685230018e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.022777241852982577e+00,1.073253396957064787e+00,1.313055222558613178e+00,-2.246824648648577949e-01,-1.775192195761404523e+00,3.135909007859497000e-01,1.900585044131868795e+00,7.314484730343571162e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.999727184789483747e+00,1.001463132584963445e+00,1.449756920774608604e+00,-6.853914121196695575e-02,1.229397508832099639e+00,-2.149275230479518739e-01,1.220349164618721671e+00,-2.140452099567348165e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.004831537927151519e+00,1.017368750761801888e+00,1.312016602920253794e+00,-2.084244042968338706e-01,9.997589922756419112e-01,-2.592994487109830937e-01,1.062461977483904807e+00,-2.680321691186045574e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.986217694045769200e+00,1.000843703520960526e+00,1.818003158738690894e+00,5.846816288036859044e-01,1.797081103085832687e+00,5.441463116224393159e-01,1.797469542816973131e+00,5.405128601293918145e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.301344072214662972e+00,1.005706725207802021e+00,-1.143463062529463059e+00,1.043738573986187523e+00,-1.151137745186431305e+00,1.042207881957914140e+00,-1.151786008659511973e+00,1.042254108964235426e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.968416106192551140e+00,9.298292069566123086e-01,1.517771715919499886e+00,3.447603090345045806e-02,1.466270611104908417e+00,-1.607170225739995226e-02,1.464154293622149439e+00,-1.790860268685095721e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.020527488870969890e+00,1.079308639319881635e+00,1.722062626307760747e+00,3.684869659360532901e-01,1.641204997184650516e+00,2.267268894605761753e-01,1.620976581885828383e+00,2.023995953801511760e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.033955745579799412e+00,1.154968918410363310e+00,9.862981768129392979e-01,-4.312737636367687255e-01,-9.559400742452335287e-01,1.352438613409621349e+00,1.440186015216750270e+00,-1.362745330522565634e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.968837988400557792e+00,1.110465083707866008e+00,1.193739037550193061e+00,-2.990473362213512676e-01,-1.669128111897021149e+00,6.342471557757293210e-01,1.777813693167395126e+00,4.217293513552169970e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.998195576649242078e+00,9.992760059802935357e-01,1.354007178115941512e+00,-1.643272635765598844e-01,1.158389516647899020e+00,-2.406600297270012623e-01,1.166720020947503711e+00,-2.371189307280144876e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.003270408880192477e+00,1.038055767074954172e+00,1.564349038444024398e+00,8.604360983572226229e-02,1.391971613200956082e+00,-9.871849875561128362e-02,1.365302326501904639e+00,-1.171487980465294870e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.273813095792246441e+00,1.160057434480596950e+00,1.344715810106191123e+00,-1.692924697245519472e-01,1.195223451692336347e+00,-2.260452394202083215e-01,1.199215288577484273e+00,-2.241304499679509510e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.330146603959659002e+00,9.793541909801759537e-01,-1.201454328340572975e+00,1.023093955292174728e+00,-1.203852672288834968e+00,1.021378863629533562e+00,-1.205957867294076724e+00,1.021244785324044946e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.053801626559819127e+00,1.194999820901973209e+00,1.544840065064068346e+00,4.003033019025941525e-02,1.048692949009778719e+00,-2.979936046119784909e-01,1.095729186564041280e+00,-2.459733225070908635e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.991149945591105253e+00,9.725417579937117862e-01,1.430452723286995909e+00,-8.626393545175795041e-02,1.251721404518873593e+00,-2.010546223856730652e-01,1.246092953456921615e+00,-2.007492415384992956e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.882995212972368826e+00,1.173134016195833462e+00,1.086151382573943724e+00,-3.674981843473268395e-01,-1.273675791515840094e+00,1.143916943378402218e+00,1.539690074342067394e+00,-3.049809681983733922e-03
0.000000000000000000e+00,0.000000000000000000e+00,4.057544841884523912e-01,1.175018757692832150e+00,1.436672975185329104e+00,-7.001688665281841084e-02,1.354595507757797801e+00,-1.263756059329414483e-01,1.353945170057936132e+00,-1.265232768808603192e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.926818524604013261e-01,1.281702199598411696e+00,1.008830542875635450e+00,-4.274605350097816503e-01,-1.269985717201127073e+00,1.111162767374495042e+00,1.485612605524223806e+00,-9.254947818301224871e-02
0.000000000000000000e+00,0.000000000000000000e+00,-3.627988677206164247e-01,1.293191835003557388e+00,9.408830690982449285e-01,-4.609359315847250116e-01,-1.222533925670447497e+00,1.146159407786564666e+00,1.431027018463230105e+00,-1.626382682486897935e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.183469977275076968e+00,1.083135696620239008e+00,-9.824150830955837854e-01,1.046199229146665299e+00,-1.011375279001378136e+00,1.071849114112881196e+00,-1.018392301965547198e+00,1.066136415267683990e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.961917764587968405e+00,9.002883256454761174e-01,1.593108710800485106e+00,1.412779491281191679e-01,1.532978560963348391e+00,6.739309811370618186e-02,1.529345985327217772e+00,6.207119947351072420e-02
0.000000000000000000e+00,0.000000000000000000e+00,-8.382534230361780025e-01,1.197943872730349746e+00,1.313057273406717851e+00,-2.358355069550188698e-01,-1.757746069606888728e+00,1.920686122088269276e-01,-3.945045601626581133e-01,1.161453778714210960e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.853795123709536252e-01,1.228643942231310460e+00,1.220388819036822170e+00,-2.791220612910341736e-01,-1.691762893402137813e-01,-6.724686042688253484e-02,8.825286252604755965e-01,1.209658573214491550e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.025576641900880048e+00,1.081843164734480389e+00,1.313997248832385001e+00,-2.255792829324272664e-01,-1.764015848562925592e+00,4.244121645108860363e-01,1.883417703652019881e+00,6.819977552499472129e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.159146032566999329e+00,1.091998076975007503e+00,-9.768078189461222305e-01,1.044045293078607717e+00,-1.001010578669765172e+00,1.072300916351970779e+00,-1.010740071516700977e+00,1.066147287457724246e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.071171401601601847e+00,1.277443136440198801e+00,9.342141760989398636e-01,-4.443219067052806559e-01,-1.098536329787235033e+00,1.241670319626129171e+00,1.392412263012377194e+00,-1.942128918367089230e-01
0.000000000000000000e+00,0.000000000000000000e+00,-9.424960905946493384e-01,1.146732494988110362e+00,1.550146941473153239e+00,3.837159428923719862e-02,1.314317170491487996e+00,-1.595908877854274599e-01,1.311137829138982358e+00,-1.596452230295882513e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.189709773545491567e+00,1.081498245014886672e+00,-9.720371748528287004e-01,1.043681309517928035e+00,-1.007716671374379036e+00,1.073328986096510951e+00,-1.016792765350279071e+00,1.065836243090840796e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.088216711759173894e+00,1.113752018099481100e+00,-8.398094170699511585e-01,1.002705419506883855e+00,-9.644347723295838559e-01,1.086621298006165359e+00,-9.739992672009930574e-01,1.053728022323499713e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.296940414679515596e+00,9.948346890662618236e-01,-1.225842069948373858e+00,1.010970318805201051e+00,-1.228737777826242938e+00,1.009487325352522724e+00,-1.232156230396939112e+00,1.009791735561217374e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.218924456225267683e+00,1.816383720673082180e+00,2.143332121013706626e+00,1.558171004415983552e+00,2.106409450967508867e+00,1.400689271284706550e+00,2.074799639064317969e+00,1.306215927449200453e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.067646693679619396e+00,1.155723415819271738e+00,1.392144734017534136e+00,-2.142619123974384143e-01,-1.604999243360314853e+00,7.083019137922815789e-01,2.547771951709549842e-01,1.033048780464048022e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.975246711979267822e+00,9.281932566957317166e-01,1.510910281920370579e+00,1.903546961498017026e-02,1.411747304326795849e+00,-7.571621362974584324e-02,1.404441313142246850e+00,-8.101583337551861164e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.002008755783517557e+00,1.004509068560289320e+00,1.415244000471703067e+00,-1.091319430418396380e-01,1.163259285387733710e+00,-2.427637116786366955e-01,1.166957152859536162e+00,-2.366973456248111229e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.137032125850857334e+00,1.494733072223914716e+00,1.898738466569164673e+00,7.536951699272373961e-01,1.703268507944425858e+00,3.268931210238941176e-01,1.579120216858519221e+00,1.239117427904523755e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.961571600502643120e+00,1.051904184779753670e+00,1.341407392416067212e+00,-1.731089239532537238e-01,1.173197497731636840e+00,-2.349028238543356129e-01,1.179359412423790054e+00,-2.323689760787720215e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.425451718649913602e+00,1.175965561468198306e+00,1.260170661442941098e+00,-2.460115657583331894e-01,9.763574773508266746e-01,-2.509209378526311984e-01,1.034146961698256595e+00,-2.720479963430860182e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.180949286284888267e+00,1.097227553742611050e+00,1.332243296595961635e+00,6.835028527498310247e-01,-1.951607875169417028e+00,-1.159480869107360756e-01,-1.126505584183091546e+00,1.114581062308777293e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.253815970830298498e+00,1.044555409267312829e+00,-1.047755363955169550e+00,1.056893610343954570e+00,-1.071526753667579657e+00,1.062368758680532155e+00,-1.070267485809410335e+00,1.061862857210687849e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.979901063503170855e+00,9.427896265170845336e-01,1.455174668668605564e+00,-5.152185883185852328e-02,1.339732970325364203e+00,-1.399439019159617326e-01,1.334778044603875502e+00,-1.420831554827804155e-01
0.000000000000000000e+00,0.000000000000000000e+00,-7.166606534434751818e-01,1.207705914490656340e+00,1.322399261875320198e+00,-2.124666202325869169e-01,9.515054825772502056e-01,-2.564651194398897549e-01,1.031838582950570959e+00,-2.723894767254083082e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.039889301214591555e+00,1.145537889707453960e+00,1.392822576682057001e+00,-1.570543608934449331e-01,-1.795706628501545499e+00,2.312016567376354303e-01,1.952328665210218750e+00,8.803103069699212968e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.003270430280283509e+00,1.013861955885752231e+00,1.349088898918934021e+00,-1.784894092143940736e-01,1.020943442123362743e+00,-2.644991003364051685e-01,1.078924818723914658e+00,-2.637871597309578431e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.841957904968290483e-01,1.304929347048493282e+00,9.049395867010726624e-01,-4.635962498944071197e-01,-1.140623901696611542e+00,1.206729710680507273e+00,1.383496853227919265e+00,-2.097916613884317494e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.962383949226147006e+00,8.940509676101537906e-01,1.559625409536522511e+00,9.208727267677502271e-02,1.498922368001764260e+00,2.292912888216200665e-02,1.495204992494928886e+00,1.877967360067005209e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.914451255334560953e+00,1.175532273488425705e+00,1.053526818654195729e+00,-3.862833790964495528e-01,-1.191485578120671018e+00,1.206277562376703472e+00,1.497824160534959592e+00,-6.105352774891401046e-02
0.000000000000000000e+00,0.000000000000000000e+00,-8.434173131897099163e-02,1.206802676245373407e+00,1.377950396706004277e+00,-1.386287176710147284e-01,1.245350511994593790e+00,-2.019902193584686145e-01,1.246963915842500548e+00,-2.004646144879771996e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.996132993942383527e+00,9.879002565967530680e-01,1.411541246133409588e+00,-1.099792320227356568e-01,1.195104807278426273e+00,-2.294316188455357841e-01,1.194592521264922658e+00,-2.258357286744092918e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.043443926401795618e+00,1.176506478783798659e+00,1.816814223193366828e+00,5.806559761270121411e-01,1.755139915327401878e+00,4.485981517617235736e-01,1.742647769184511697e+00,4.219156905511056710e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.041620385624334011e+00,1.156519390813905090e+00,1.425606424925384585e+00,-1.644050468030801015e-01,-1.670467181205455676e+00,6.036827000004780786e-01,-3.620936603296132650e-01,1.099026888750263220e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.296033895259502522e+00,9.981982888940015286e-01,-1.210920661991410796e+00,1.018190404748327227e+00,-1.214384211387157686e+00,1.016645597036874626e+00,-1.218053821023539651e+00,1.015522107309049682e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.054426563925150440e+00,1.199167218259037826e+00,1.464389284224792753e+00,-7.783448351157763734e-02,-9.385589754254465289e-01,-1.221641188351827861e-01,2.035127025789346344e+00,1.140941217316024048e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.989090484295112482e+00,9.702842074555326768e-01,1.403914403498843555e+00,-1.128971990763028982e-01,1.241768310943046849e+00,-2.054719504617319448e-01,1.239829504138830307e+00,-2.042105174354623964e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.973795346719406485e+00,9.236010944693673341e-01,1.498358884883592479e+00,3.474210356419839968e-03,1.404510188628110612e+00,-8.252622652875266085e-02,1.398753049925296921e+00,-8.653386882041461114e-02
0.000000000000000000e+00,0.000000000000000000e+00,-1.328485092332303941e+00,9.794875366585433785e-01,-1.208135429909805714e+00,1.020122407108815743e+00,-1.209564584200699233e+00,1.018432391036219187e+00,-1.212471928625006301e+00,1.018330363711622555e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.145619082304135006e-01,1.208395645079484604e+00,1.375067744222113975e+00,-1.454398361146356511e-01,1.221432853661087670e+00,-2.143512283022760700e-01,1.223911252608000266e+00,-2.125885980629046434e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.014477579216290337e+00,1.045175420808960753e+00,1.411858654632222043e+00,-1.194808801994746705e-01,1.048842545633704493e+00,-2.713033292966897103e-01,1.096316766289488598e+00,-2.585466938187629959e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.978901722222633941e+00,9.679208997590593722e-01,1.451186550792515462e+00,-5.247769481595238039e-02,1.364776545042657663e+00,-1.181276487360691657e-01,1.363423720275983575e+00,-1.190000379042900347e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.714230610844856839e+00,1.185442446769114255e+00,1.132295208056138591e+00,-3.388621690058602476e-01,-1.424295037860237256e+00,9.944945663941635594e-01,1.621872663282597271e+00,1.234193686102778298e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.001047338543175735e-01,1.255890582928059107e+00,9.597692168177212046e-01,-4.939749925475964698e-01,-1.331163529590174255e+00,1.050970412507885587e+00,1.521737114704764027e+00,-6.314327064241970211e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.996739340035654786e+00,1.033174991091396766e+00,1.651466230331866791e+00,2.309505009284739951e-01,1.544543763235726397e+00,8.087664966136479117e-02,1.527442776321997542e+00,5.971574173216618459e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.019406819426575517e+00,1.241976354810743643e+00,7.196367115167391360e-01,-5.374916676791888781e-01,-7.356656026585826069e-01,1.415675912963614502e+00,1.293788215908908468e+00,-3.031007977991870828e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.832144121211710663e+00,1.106228641678802971e+00,1.314016484936767037e+00,-1.985889139811645998e-01,1.124375189488771909e+00,-2.487247554053696463e-01,1.136895700711699098e+00,-2.469792882449353966e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.957231942061659957e+00,8.791155640640160307e-01,1.567666830299242697e+00,1.060262557189974586e-01,1.522596054365904727e+00,5.404852888194717347e-02,1.521520443918524146e+00,5.160731995433127245e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.029751315135317480e+00,1.102528449409759359e+00,1.123706146973921349e+00,-3.560777222512474527e-01,-1.243261431602973088e+00,1.192011780926673703e+00,1.577663704276271117e+00,5.653396787991836481e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.050597930231170540e+00,1.160370128893487562e+00,1.164153357062610805e+00,-3.606398362183505513e-01,-1.114115540302745622e+00,1.318142812061984470e+00,1.626437630169969895e+00,1.349383091706314874e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.234311759676341547e+00,1.048285558382966887e+00,-1.097043256882733075e+00,1.053262563617794356e+00,-1.106976472011605983e+00,1.054854584657058503e+00,-1.106221184541528624e+00,1.054748680976242525e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.226474489211934804e+00,1.049467501725473983e+00,-1.109449386831662832e+00,1.051426504232284342e+00,-1.116467296244159968e+00,1.052365154524612212e+00,-1.115064143110698014e+00,1.052318433688105292e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.701613986414260316e-01,1.236550416187838897e+00,1.244671747064160838e+00,-2.717878825355846684e-01,-1.407536977736166151e+00,8.858460280455521252e-02,5.106155785074119047e-01,1.147739026916495320e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.297383925814322270e+00,9.942757587230585115e-01,-1.227390392152115206e+00,1.010192706347511349e+00,-1.230392852103895818e+00,1.008672563844420278e+00,-1.233374016348229185e+00,1.009086117855259701e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.950955352489444516e-02,1.285490830357962189e+00,1.022477387314378650e+00,-4.094776539748315458e-01,-1.251378300696149415e+00,1.133248793868174564e+00,1.481768222204695507e+00,-9.085228945870411910e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.970093975660841545e+00,9.144209835041899881e-01,1.531546418246470642e+00,4.900970738595094439e-02,1.449660656375977741e+00,-3.568058236701126401e-02,1.443365960948462812e+00,-4.093219669290279472e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.053006587727657095e+00,1.204228296954228172e+00,1.576684533957685597e+00,8.923090382815779265e-02,1.155286915222049959e+00,-2.677639141882755536e-01,1.098391429277363329e+00,-2.503432321845162623e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.067758529069648299e+00,1.116505786797926003e+00,-7.917658166965378941e-01,9.932298319448049639e-01,-9.746341936847390253e-01,1.090069635339664389e+00,-9.496178167307210982e-01,1.047119266558184547e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.020367294778535605e+00,1.091119647948992855e+00,1.705630148575564498e+00,3.379410583517128974e-01,1.607082897162591895e+00,1.757325339161968369e-01,1.588598970770416674e+00,1.472944042519548913e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.302688239128839243e+00,9.981496500333122412e-01,-1.190550595789863664e+00,1.027377018720612156e+00,-1.194292456566575567e+00,1.025860695012004609e+00,-1.195164729454738950e+00,1.025337617086966802e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.272777800695217842e-01,1.224143846406207548e+00,1.300445481019978367e+00,-2.145723744017658530e-01,1.081068488970461372e+00,-2.558560075119699073e-01,1.101173570145603797e+00,-2.566394466829099441e-01
0.000000000000000000e+00,0.000000000000000000e+00,-9.185106969961388534e-01,1.168246921348090384e+00,1.432754193737892701e+00,-1.157030527718450469e-01,1.061982685840386909e+00,-2.635170529983537069e-01,1.090633509696104619e+00,-2.587617840201386632e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.932496120335211787e+00,1.221291052841723790e+00,8.656703698901153654e-01,-4.755006500906864830e-01,-9.049184544050768997e-01,1.348374767550022391e+00,1.347410279412521783e+00,-2.417648583627052816e-01
0.000000000000000000e+00,0.000000000000000000e+00,-4.639180800917383496e-01,1.273732614534662133e+00,1.040911785597466777e+00,-4.133172455848383997e-01,-1.302465566018983223e+00,1.083650282279677191e+00,1.519472440215897668e+00,-4.726799263045256688e-02
0.000000000000000000e+00,0.000000000000000000e+00,-1.148574759848712379e+00,1.105176040301558027e+00,-3.290371589896996518e-01,9.082759016392553120e-01,8.447070384014903066e-01,-4.324147682921136715e-01,-1.348780125699438504e+00,1.000449062935596434e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.249892592978446570e+00,1.039511506703993726e+00,-1.106564338492581401e+00,1.051709898617565253e+00,-1.116308546932809120e+00,1.052514753512830969e+00,-1.116258296899603764e+00,1.052623975843780535e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.867237454901607308e+00,1.234488024279771334e+00,8.564408393889537674e-01,-4.778065511828912815e-01,-9.209662771027438133e-01,1.338087433540179783e+00,1.339735793205242276e+00,-2.492608136213314007e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.970088600978236348e+00,1.011152649247524682e+00,1.406988204301630851e+00,-1.040969350243277636e-01,1.296458287958852207e+00,-1.710070475032184067e-01,1.295365791069290173e+00,-1.707663014959759362e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.477071449803414982e-01,1.216566885717095481e+00,1.195800368026888716e+00,-3.442234223473899513e-01,-1.471234794475057228e+00,9.050964296875305681e-01,1.747830584439926449e+00,3.378223111931032974e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.821728456863885404e-01,1.190586281133566793e+00,1.327890598751907625e+00,-2.283836211169064656e-01,-1.801857821356321665e+00,3.137266555758725373e-01,-3.207189415668453281e-01,1.140310366974037981e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.419487152850678502e-01,1.198930070595314534e+00,1.222931657793007609e+00,-3.430962597767759914e-01,-1.485851582552407679e+00,8.828157147725672615e-01,1.797533320443857940e+00,4.407254475425388951e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.042934758964995989e+00,1.138264696272373921e+00,1.134651677526294922e+00,-3.713380313060534177e-01,-1.097908035907536606e+00,1.318675192759487746e+00,1.593627199479122680e+00,7.680311068782039174e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.960751135570979242e+00,9.371482963495424423e-01,1.532203002138833758e+00,5.532894777301446132e-02,1.489271529038379116e+00,1.128718787082343480e-02,1.487860782096660728e+00,9.853261331845240834e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.075193150977104439e+00,1.152913128597891079e+00,1.404182981767235106e+00,-1.066108565562376154e-01,1.303976192605846851e+00,-1.653037444606847706e-01,1.304072702904785386e+00,-1.647524087681577487e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.988198499479304049e+00,9.644048331230617999e-01,1.414875343471902136e+00,-1.001568016329891925e-01,1.265138863562260241e+00,-1.921634278959281905e-01,1.261681948412463727e+00,-1.918276275466874459e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.085546231839658926e+00,1.296435296678521976e+00,1.671794697835289556e+00,2.466539410024206069e-01,1.284699727293849403e+00,-2.059727071933722120e-01,1.125928862406026187e+00,-2.491609172796808713e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.969933053627763053e+00,9.137931985184795103e-01,1.554925529282994212e+00,8.257900131870336835e-02,1.478255985685009710e+00,-2.973910922228665144e-03,1.471995233130883207e+00,-8.930832809130932054e-03
0.000000000000000000e+00,0.000000000000000000e+00,-1.085199341271504192e+00,1.132383407680752185e+00,1.623408929599867045e+00,1.062131557178919855e-01,-1.840095203589231287e+00,5.423413956238855999e-02,-9.798064062017765030e-01,1.142362989455762978e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.715355484532492425e-01,1.209569243921205350e+00,1.366063634681190520e+00,-1.564091032616723997e-01,1.195286643148899541e+00,-2.259974015174831541e-01,1.199245309943394178e+00,-2.239868894332672777e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.986218575856178781e+00,1.022985809060572793e+00,1.356660405102180889e+00,-1.586552269318582675e-01,1.195173447549649381e+00,-2.266276636536971312e-01,1.199095264854246112e+00,-2.241687224261004197e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.448151196953037290e-02,1.340669499906125495e+00,6.534181385607324977e-01,-5.564989226810864720e-01,-1.068711455607512351e+00,1.248178135891477858e+00,1.270892791434576896e+00,-3.320061201662052874e-01
