# p_0,p_1
1.996729938357585388e-01,2.564039489695835172e-01
1.333390016137829370e+00,1.089693200765459169e+00
8.899687596495875486e-02,1.083100339909486731e+00
9.183048259063610885e-01,1.570689638364473062e+00
8.247066060818422084e-01,2.002833890371117365e-01
4.053399928922014617e-01,1.130862951553338824e+00
3.849340707223471436e-01,4.520258504198635952e-01
3.927392583741211585e-01,1.173823441949006785e+00
8.652392905857012595e-01,9.894902003753178743e-01
8.877413891041988636e-01,1.538212256719678539e+00
1.422764429715802859e+00,1.527702974863351271e+00
1.445887518901745050e+00,7.121125688666095632e-01
1.863971019256288608e-01,6.804276253777161720e-01
5.915959669889225836e-02,1.127939174427613933e+00
2.087294410566303271e-01,1.055598497724510754e+00
6.038294315821484126e-01,6.882566474943254686e-01
3.925316341157751854e-01,1.765249235144252582e+00
7.114810983396826494e-01,1.107109535881650730e+00
1.463572033924220417e+00,1.741486299114906044e-01
4.570568874088556388e-01,1.804844396795496797e+00
3.737083611194736976e-01,5.630122463779163589e-02
1.974606785165562428e-01,7.121874402627920153e-01
8.182033449737780018e-01,5.904023856235360856e-01
1.129851972224610757e+00,9.689236686586353287e-01
7.071255057007843625e-01,2.207486637021887077e+00
5.484640325532792460e-01,4.069314519242284156e-02
4.929410076203222246e-01,5.558858380881629424e-01
5.153311981693838861e-01,5.663770425189400548e-01
1.515206925508755020e+00,1.051080353854575877e+00
9.198836768598669389e-01,1.462513343343622818e+00
4.863580948941952364e-01,6.136697566273320303e-01
7.390785914036508419e-01,1.048687952326418982e+00
9.399112256560362422e-01,5.904193713309746627e-02
1.715742580888949931e+00,7.797805073328770709e-01
4.525372896434481373e-01,1.860990561101778074e+00
9.194542311843169058e-01,3.563766145268912333e-01
2.796714309599771520e-01,7.196587432955555697e-01
4.163930990075503935e-03,5.794145723459755981e-01
9.573364144349643112e-01,5.868756874097771359e-01
4.744326896663775273e-02,8.355589873614931440e-01
1.392968827737055770e+00,2.835476815868465117e-01
5.684070205034190693e-01,1.991964025162735297e+00
4.995330794984058631e-01,5.048355425218542525e-01
1.014116064530166117e+00,8.294919751128546626e-01
9.632966177117285866e-02,2.486135927877284324e-01
1.316139770208161197e-01,5.422742032025258396e-01
3.204366070070423511e-01,1.344294495532961875e+00
4.384013162988227297e-01,1.577212774745885060e+00
3.130578043515290787e-01,1.651631629543278246e+00
2.011786731016987906e-01,8.870304500517189883e-01
5.356812773887205115e-01,5.845621314053804918e-01
1.089617608486521227e+00,1.423098586784051989e+00
8.489587105016676016e-01,5.832600061569686023e-01
4.650889448131054205e-01,1.109021536530314433e+00
1.393440700708799884e+00,2.670856142445671155e-01
3.632110847945007048e-01,6.403511568231716744e-01
6.200029187852028612e-01,7.444535842302533180e-01
1.482492588851731075e+00,3.286572785152355736e-01
1.331767887963502872e+00,1.477471230721498330e+00
1.493653643028690414e+00,4.721006461673378229e-01
4.578131627069671472e-01,3.902538378945351605e-01
6.071627284195826313e-01,1.499375246439642595e-01
1.150264764950233110e+00,2.702249196393466946e-01
7.256316371005711030e-01,7.625905828010984822e-01
7.184332407031623902e-01,3.469242306260094111e-01
4.603974020033062553e-01,1.870206666772481707e+00
1.102150810018697635e+00,6.332796653399440645e-01
6.860275444923844557e-01,1.647092692121679303e+00
6.925239660454663992e-01,1.840434209249256714e+00
8.183537877748842115e-01,7.428864222579093513e-01
3.347774794792079955e-01,1.040260302051721375e+00
3.050002672739665632e-01,6.272757744424348747e-01
2.096190680263306794e-01,3.452797445879046134e-01
7.591023050227668767e-01,1.682884224278868857e-03
9.912423884088319426e-01,1.184276262117006873e+00
8.271554804503351566e-01,4.430390640489898502e-01
7.639939287062713635e-01,6.268267055024900891e-02
1.431282037669370233e+00,4.789036080296902864e-01
3.848758997905503687e-01,5.927946083606352445e-01
9.047048063515457095e-01,4.902194542923819509e-01
1.023429490538915410e+00,1.375186215168286763e+00
5.328436754248825347e-01,5.687390461068420056e-02
4.601939349174154481e-01,2.878441281700656607e-01
6.906756504436980526e-01,6.134367299801711804e-01
1.395444459954942484e+00,1.599676932787470918e+00
1.470814009083519780e+00,1.845990641629505102e+00
5.341577693647020508e-01,6.012425879117814231e-01
1.161168094135316409e+00,7.416623316993415926e-01
6.011625991387918866e-01,2.285783223024752120e-01
1.359413864021629559e+00,8.580091145594178625e-01
2.702678238065903127e-02,4.243184757173967814e-01
8.049715328885378440e-01,2.262911401358740360e-01
1.068158266742497364e+00,1.351848882504770533e+00
1.095323554387384268e+00,5.738244764977482593e-01
9.543307558705582672e-01,9.087746611396418928e-01
4.694971283738155754e-01,6.937647087765813625e-01
4.373778075894078632e-01,9.090050495368096062e-01
8.083293930138500949e-01,9.275752328151274373e-01
9.262482190714841357e-01,9.574712297976610831e-01
1.635267014976911515e+00,1.124675361448159050e+00
3.593254328214247617e-01,1.693557578880589221e+00
6.820690010587241447e-01,1.273783539373658735e+00
3.660522285905616346e-01,1.645511609451162149e+00
1.712371403898142130e+00,1.573144367178582748e-01
3.095270878912797508e-01,1.618314529422519632e+00
4.992277120231845000e-01,3.704202756939783958e-01
1.169415056572125078e+00,1.619924557652257402e+00
9.197847735053965579e-02,4.369073135284526344e-01
6.134822113951686751e-01,5.943857527653315653e-01
1.216424267877526555e+00,4.660567571020355904e-01
4.780441860231832152e-02,4.588892213698962386e-01
4.094251950182303812e-02,1.173123908041013408e+00
5.766749074985051404e-01,1.604665789374534413e+00
1.392284203516300778e-01,4.753979952937290587e-01
8.061436901212125639e-01,8.446184678049432071e-01
8.413229301688952555e-01,7.717933741126496994e-01
7.069832139614137256e-01,7.575274488395858929e-01
1.031747630382784164e+00,1.067289578022151852e+00
6.993877406155728504e-01,6.727853538853507676e-01
1.250025956038039787e+00,6.444661178060931972e-01
1.134734950890953442e+00,5.288244412829269381e-01
8.999370014205877455e-01,5.860579202824620637e-01
2.149605516787824744e-01,7.291163387767872761e-01
3.952811014935012635e-01,4.274416597716709232e-01
1.881865040466470518e-01,9.336748298946404567e-01
1.249992186637424174e+00,3.515466976470678073e-01
1.571515601067773327e-01,8.612096881333793919e-01
1.240028719326866202e+00,1.161159849007589173e-01
3.926982678739273647e-01,4.342943249389425997e-01
7.435096572374311208e-02,9.354812373846177476e-02
3.111888255782713775e-01,8.303906657448724138e-01
6.432615238923328205e-01,1.336342508530603990e+00
8.816087459135516502e-01,4.440448760862839017e-01
1.356993570707544450e+00,3.159660243826971082e-01
6.769787677145585603e-01,5.536671458945802149e-01
4.179336290701760603e-01,5.995433092229065508e-01
8.657397862439536462e-01,4.655488032004360122e-01
6.609601168840820717e-01,3.221935236942703451e-01
3.114306176159709616e-01,1.054017917049012931e+00
1.608638115941412039e-01,1.013630471029946190e+00
9.397274558302195491e-01,5.674647782924195916e-01
2.058852821735828176e-01,1.366297539581550202e+00
8.117895824177463471e-01,4.395210598101358945e-01
4.483968265302413769e-01,1.142527799616767759e+00
1.511946633152094766e-02,1.079699408609317457e+00
7.952184741599124251e-01,8.075737789606417527e-01
1.577499668793646448e+00,7.520429917912561102e-01
3.683683873085252802e-02,1.001989921710388920e-02
7.594915703616591518e-01,1.166060930519659866e+00
1.204142985291909440e+00,5.359637212875527634e-01
1.621960718234927157e+00,1.514308989609324252e-01
8.338466987722930046e-01,8.518591852380494878e-01
7.901799008046401784e-01,5.059747082989516365e-01
9.486775124054165342e-01,1.389634452640313267e+00
9.507926485551896345e-01,5.847335631632400998e-01
1.370729202648577782e+00,8.133073468437435061e-02
6.609652223642131785e-01,1.898280169220724289e+00
1.082807292302426116e+00,3.719820587688054681e-01
9.040705006063644023e-01,1.666014446624472178e+00
4.859425474810467604e-01,1.294009451280152101e+00
3.886522736017150592e-01,1.018755116142527006e+00
7.803076573442966346e-01,8.139701101635651304e-01
1.238626448322920570e+00,4.491253457134687377e-01
4.044635802632137178e-01,5.637183158733191091e-01
1.015370582641367925e+00,7.709756183255567219e-02
2.629660164211012896e-01,3.931479056739981548e-01
7.895540822502141731e-01,1.247474357054739302e+00
8.630799789663008426e-01,2.276741163822036951e-01
3.243500203529370296e-02,8.143276406345867358e-01
8.593542038991148768e-01,1.565439520300406340e+00
7.020646983523458617e-01,7.962702387450104613e-01
6.268363142862753978e-01,6.770395874937491509e-01
6.022419808754292392e-01,9.148127939910343231e-01
9.558366964073623517e-01,1.809846133084542341e+00
5.895023951234991122e-01,1.664826924979986078e+00
1.480874220990278101e+00,8.597477569179803325e-01
5.838987435918405744e-01,1.101516140246324493e+00
4.151628079543587813e-01,2.489466447790149584e-01
8.908753023749531597e-01,2.752426517019157526e-02
1.142236600529147772e+00,9.031634337392286938e-01
2.100827611602419376e-01,2.461995344503464800e-02
4.336494035434916294e-01,1.377201186731074500e+00
2.296634741073592112e-01,7.266554003651755078e-01
3.069136871837459535e-01,9.858186016592861423e-01
6.949707419955375443e-03,7.777622791747040853e-01
9.930343295253611924e-01,1.369980690971398962e+00
5.860496594761807065e-01,6.902245689026847986e-01
9.029170610461274560e-01,1.449678741064793996e+00
2.998689232349788791e-01,1.338346653493098781e+00
3.966135265668426779e-01,9.136038069081917623e-01
1.788026755189232597e-01,4.919514432107980895e-01
1.953960157711022161e+00,1.154292975848016267e+00
1.711793316704125711e+00,1.296876817637483414e-01
1.279965892544263850e+00,1.454293617612613776e+00
6.916955943766778248e-01,4.831852287268359469e-01
1.520070369470106764e-01,5.561538915010799666e-01
1.191490352207290604e-01,8.273425628522682596e-01
3.336937638565612430e-01,3.173072338147934213e-01
1.742023200795677296e+00,1.040561396361246560e+00
5.457899170284433721e-01,6.265082480068772108e-01
5.175245128275995921e-01,8.718557467050755960e-01
1.093595745853087831e+00,1.870067011881958896e+00
1.782670444508392071e+00,9.986577894006248846e-01
2.348488259905218700e-01,9.639656819904979246e-01
8.911501072712065818e-01,9.689820235341495280e-01
8.557635715573217450e-01,8.653644193857156219e-01
9.322222111733966532e-01,1.337301834528348277e+00
1.412912114589665258e+00,5.578911861543033313e-01
5.822482834120238371e-01,9.172964431419220466e-01
1.122031982958188179e-01,7.356636734419719215e-02
1.006355479186724411e+00,7.635032788042311891e-01
1.398041035526312870e+00,2.557033024240036312e-01
1.636695599893929209e-01,3.380929157879855596e-01
1.270678055742888057e+00,6.454984852975487186e-01
1.286050271189536076e+00,4.126118656413775287e-01
2.746204612024880642e-01,8.677875138528481358e-01
4.246010268708647062e-01,6.637240907977208781e-01
1.232477246211955313e+00,4.311762573369505303e-01
9.190841186910166938e-01,1.971079867424248455e+00
1.119578907930287581e-01,9.129842917587757123e-01
1.085639952414753751e+00,5.645367884946643766e-01
4.184961779570964269e-01,4.643093989701552182e-02
1.672335944938501129e+00,3.244669191364424332e-02
5.567380459604859277e-01,6.924583187310621168e-01
8.826413935098890162e-01,2.930082200548119742e-01
9.588078292233728206e-01,4.775675423729383029e-01
1.508077346107030925e+00,9.383582567220624115e-01
1.113330388977780583e+00,8.416290985999099750e-01
3.211608697167878113e-01,8.223258374635052936e-01
1.032324375691806795e+00,9.685084581646610236e-01
4.571782245303207537e-01,6.564237741777605439e-01
1.324399599838367525e+00,1.314482079786994273e+00
8.502920996610587867e-01,5.415563093529790484e-01
3.209796913625737602e-01,1.579967113662447797e+00
4.542416823248023316e-01,5.956919840453267501e-02
5.255902509034293679e-01,3.461369926678137254e-02
8.209548187789373896e-01,5.489145026970347896e-01
7.702638092533609093e-01,1.027627012497088099e+00
1.132482055786689923e+00,5.029031618338571930e-01
4.697576559744370273e-01,1.244589858060130894e+00
6.733712972520051743e-01,1.316107803054749059e+00
5.893041985416707096e-01,3.739534802113928524e-01
1.069726175392067269e+00,8.540847337781587445e-01
7.229326884610947079e-01,6.180898970858721420e-01
7.975220116887060673e-02,1.009674489932028907e+00
1.162267382527881976e+00,2.376750835349805691e-01
1.052034159365138333e+00,5.247828691976790250e-01
8.197375911618536293e-01,1.595739530479208579e+00
7.820597982485365529e-01,7.272849508223866444e-01
2.498530514039427053e-01,1.880931027829344737e+00
1.970892753264167352e-01,1.043389881949295939e+00
1.238854488670066756e+00,6.725824382698134540e-01
9.657757091593743848e-01,1.126979503392943727e+00
1.007670943802366548e+00,1.180073196021668602e+00
1.139775427381835682e+00,8.680049943918085598e-01
1.333978968054598813e+00,8.949675682069807570e-01
4.536296233887125995e-01,3.111194128207184773e-01
5.726202045069264113e-01,7.762497883596126691e-01
6.727996086730724246e-01,5.050869528028250066e-01
4.962314569262765707e-01,1.108607614653494888e+00
1.005286098298321384e+00,1.700362372641123887e+00
8.248304739612748460e-01,5.894797145497302493e-01
4.043299627190266032e-01,1.453897821893475051e+00
1.189901507611805354e+00,5.650145550822416318e-01
9.823737492615830513e-01,1.286378048266214380e+00
1.170147067637260729e+00,1.369168031917213701e+00
3.855771694862102916e-01,1.299918690022463963e+00
1.627286562288837501e+00,1.543697823046286999e+00
1.089181211340168431e+00,1.564849436843307240e+00
6.593913624695534326e-01,1.498779998033936689e+00
9.314902844342033417e-01,1.205056362042431495e+00
1.185597895142554092e+00,6.014431359766221341e-01
1.419332590842695696e+00,1.002834832949028643e+00
1.583980165328418455e+00,7.422158920048436137e-01
4.829607326736322648e-01,7.513704958170511761e-01
1.007626348244004433e+00,1.604357850248455009e+00
6.750334947641152272e-01,5.178049019496404615e-01
1.406049987072994778e-01,1.621083486786494054e+00
8.434481061838148275e-01,5.757215415949213932e-01
7.015924031623680390e-01,1.386374757256139123e-01
5.236186457490532575e-01,1.186367721606751857e+00
4.160082945868484594e-01,8.734717421439619489e-01
1.400915231896022295e+00,4.667389272672041178e-01
7.399748510476324981e-01,6.479108720064886695e-01
6.288317012605292300e-01,1.187994564070736780e+00
7.073420938987972084e-01,2.122248025470406141e+00
3.048127102880182626e-01,5.476110032223144852e-01
7.057481828991114536e-01,6.822896187614184704e-01
4.111212194684603083e-01,5.301397789263903038e-01
6.794511426283311728e-02,1.139772559240494143e+00
5.706446843949050107e-01,6.387762984425078283e-01
3.673726946451703057e-01,3.319186513859703203e-01
5.573862277240393404e-01,8.547165989438872957e-01
9.777443439217354815e-01,1.229348003320136051e+00
7.447225456976118707e-01,8.342026304007846838e-01
7.528099519766359160e-01,1.576878663004106063e+00
1.066515007029436912e+00,1.033752570400822135e-01
3.129766868373007327e-01,5.736213890185588582e-01
3.629640385635581890e-01,9.241225234844012704e-01
8.777412545049395609e-01,1.387699780000298588e+00
2.686868132383222196e-01,7.642040459070845726e-01
1.375603226764883225e-01,6.655791315679611131e-01
1.159702649285121012e+00,1.249341949583580913e+00
6.587157804918457593e-01,6.688453816962656173e-01
1.518294605571324229e+00,9.297343931238787329e-01
7.721885682231310888e-01,1.299432638004344609e+00
7.805192576959487649e-01,7.782840461831005419e-01
1.166436706310908233e+00,8.389077996083280642e-01
6.914662478119341094e-01,8.386642743296784941e-01
9.022082582676225204e-01,7.521884488349337428e-01
3.375697427708170273e-01,9.644647635534555619e-01
7.505779513518577861e-01,1.469452845325538437e+00
1.072063307442121527e+00,4.469416360631586760e-01
6.506327485187797244e-01,4.050567640405348668e-01
1.010756042350550166e+00,1.094428950569369619e+00
3.409261042716213441e-01,6.430230295976920862e-01
4.090887829908403384e-01,1.679098308835902387e+00
1.295614109626609389e-01,1.176785907075370119e+00
3.261283643227565476e-01,1.129350006883945490e+00
1.203353499427163520e+00,1.065281045434639529e+00
1.172288422014814868e+00,8.878927736305114449e-01
3.705184038462409624e-01,1.375460223536665971e+00
2.475099394736791081e-01,5.514342108722321001e-01
2.128545340124984864e-01,9.746801571070708992e-01
5.351518641772361473e-01,2.937138994191970109e-01
8.207060922814257697e-02,1.085771845474139852e+00
6.388617056914669412e-01,9.984540176963400127e-01
1.355202272700836374e+00,1.314144256795755084e-01
1.367129073431342157e+00,5.588087283941511885e-02
1.077111688373834086e+00,2.674427980299484142e-01
1.624274927744291830e+00,1.027870448645761270e+00
9.148393431940251563e-01,1.401404165749033037e+00
9.758200206884755090e-01,1.283352336284720785e+00
2.758264414654880148e-01,1.284431157820882019e+00
1.152140930146636100e+00,1.829067851289513102e-01
1.920949059852234297e+00,1.213165488154781757e+00
1.184068584236549704e+00,6.581364857253722001e-01
1.226816184427837353e+00,5.994641959984428059e-01
1.911860345517667703e+00,6.282594997677031223e-01
6.394008709302401172e-01,7.055049533470487688e-01
4.946809567050496348e-01,8.637411386386619760e-01
1.135454910903872516e+00,1.039715901103089868e+00
3.086852304287227011e-01,4.894923915292605510e-01
3.172255964960632446e-01,9.579679616158830457e-01
1.269702034760985754e+00,8.179939113753793567e-01
4.249168121977474621e-01,1.913002330515563454e+00
6.579848833822177223e-01,8.197692846151456436e-01
4.716575702263843262e-01,6.827381485164797370e-01
9.374431553516235915e-01,1.148215535183953140e+00
4.740563045892046690e-01,8.485591548165893894e-01
4.011017932700045030e-02,8.770627244840863979e-01
1.009856778025054913e+00,6.060256657845033423e-01
1.172688853652192886e+00,1.400662144700371314e+00
1.482152378250290781e+00,2.614308231350443990e-01
4.608548061086614744e-01,4.046288495240618066e-01
7.788757690863237215e-01,1.367065460131687837e+00
2.102623329041188316e-01,7.608174165360073182e-01
1.100618869685109358e-01,9.217768805024837420e-01
4.482572151105150837e-01,9.781640264230083703e-01
7.099776112273907813e-01,7.908326204564869455e-01
7.520040187145571320e-02,3.157749357309119764e-01
1.132758640501163816e+00,1.259287221062940221e+00
3.042775860821241851e-01,1.319301444336620444e+00
4.320368166663389187e-01,8.603435390634195379e-01
3.633261481399173709e-01,1.379674014560517747e+00
7.913727865135933293e-01,1.127726496513094201e+00
1.102456915653132308e+00,1.022855709305109606e+00
1.457022740801904526e+00,1.182323259350041011e+00
2.246488949593199447e-01,6.377407166618112022e-01
8.483826662609363911e-01,1.051266842933363366e+00
6.950208179809884701e-01,1.872155214541405543e-01
5.017509646856088690e-01,4.616549223781869493e-01
1.142617351706184392e+00,8.218482328912969370e-01
9.266869137203529450e-01,1.123236068493813189e+00
2.925246181863319639e-01,1.458904094273569374e+00
3.397353604701527363e-01,8.980214360351203018e-01
5.396657062289653695e-01,8.862244391278966127e-01
1.192677116487620648e+00,1.463554299180398921e+00
1.403923700803085817e-01,1.198486434647118015e-01
5.987646124564030004e-01,4.554224336068883328e-01
1.109129365444831317e+00,6.983765263060822681e-01
3.747913718518928183e-01,7.702648905869802221e-01
2.045828797472800664e-01,7.052391496068284304e-01
9.734796632937358085e-01,7.065048039387755718e-01
2.793173170001066463e-01,9.582410664378989695e-01
9.032565305208739570e-01,6.546183782268208962e-01
1.788013668497823172e-02,4.990475984765515016e-01
1.731183636321488306e-01,1.458476095450564003e+00
7.020066943680913774e-01,1.917523696634500396e+00
1.019703606201180168e+00,8.843694016359258114e-01
1.349969882003967614e+00,7.381221092611324197e-01
1.095957620586734294e+00,1.146016432933306683e-01
4.241064947627295467e-01,1.010940805684535482e+00
8.064644537529109813e-01,1.530421463744969124e+00
7.720819970478919325e-01,5.900930560845547568e-01
1.655096609664491458e-01,6.302685112298248571e-01
6.921667134190616633e-01,1.152633586298846824e-01
6.067201277430793738e-01,2.230672757225700131e-01
1.456774361486908198e+00,6.739621292187185642e-01
2.424702704234967254e-01,2.096434468283363550e-01
5.153843490489795620e-02,4.121229096272313597e-01
2.742719191864265160e-01,8.646448406533703279e-01
9.856302298653202287e-01,5.693569492170182933e-01
9.187736291642232267e-01,1.286247982950150082e+00
8.844346977246675401e-01,9.113541424696267601e-01
2.808553240617689961e-01,1.955098578888967209e+00
9.689494871197774639e-01,1.206425570359761723e+00
6.496887343381847479e-01,8.750429556174873502e-01
1.695072301251780544e+00,2.035105545237996250e-01
1.155394245676403253e+00,1.538164310351594732e+00
3.754451847891964733e-01,2.973328496135256849e-01
1.897727077254885986e-01,9.766706605149888532e-04
2.862291693253457558e-01,4.111895375869283331e-01
1.065292428153807425e+00,2.989868062471848775e-01
1.488179457529720029e+00,1.791478678365227006e-01
2.312167194401363313e-01,1.158170454695926832e+00
1.507510825161672896e+00,8.951426538621446438e-01
3.529887538470625197e-01,2.792444948812600192e-01
5.210209046508008646e-01,1.521853742892788741e+00
9.664527687221458052e-01,1.075696254460308365e+00
1.053901431991057125e+00,7.475663434089087067e-01
1.013909054443007829e+00,1.204971162175898058e+00
8.747252523784223577e-01,7.477407816457460887e-01
5.278282497259805250e-01,7.331485328689010261e-01
3.079448681079610672e-01,8.303672473360891315e-01
2.372617233859409258e-01,2.388843739605955863e-01
9.442356452774858244e-02,8.016329906502838165e-01
1.033548173754121668e+00,4.775187826212690112e-02
1.181832130907835676e+00,4.395634857768489501e-01
1.029577210128573839e+00,5.338562320113318105e-01
2.520951913174293568e-01,1.134215075154717756e+00
2.848736636280824741e-01,1.133875669702288480e+00
5.517165798389112030e-01,8.597303172581030051e-01
6.706811831903163323e-01,1.724662728624887009e+00
3.994256426611548227e-01,1.083639851845995095e+00
1.072916730700171462e+00,1.715868864557456019e-01
2.843904387198874506e-01,9.748596623683046802e-01
5.387941452374649387e-01,1.380018258998571890e+00
7.025323350908988518e-01,6.634497233076164235e-02
6.706673460286516342e-01,6.675394363841613554e-02
2.450657068140150718e-01,8.406457784786467435e-01
8.095822936579053497e-01,1.615673613396683139e-01
1.028888554333703409e+00,1.444107368400174618e+00
1.131254651328866156e+00,9.978333622330259889e-01
1.360143767072401921e+00,6.175275969776821139e-01
1.827484426094926340e+00,2.750236458310442167e-01
1.057827209117389922e+00,1.118347175867284493e+00
1.036961362913856766e+00,4.517754631963364353e-01
5.356751742539763717e-01,2.566923704989820809e-02
1.331181954563691372e+00,4.870672088860351634e-01
1.183690661868501248e+00,9.335672700883685948e-01
2.046184726677274246e-01,8.964005279707180085e-01
3.329256536409595513e-01,5.595068938203786590e-01
1.551926503847930849e+00,6.476534442990167229e-02
6.239989820228791784e-01,8.582115517168258378e-01
1.472548894949441856e+00,1.273271443260885594e+00
1.189721205219755662e+00,1.336969325540342535e-01
7.975917239858670849e-01,3.947143203157369440e-01
6.724503940355222031e-01,1.271871963776829872e+00
1.343419773775079040e+00,1.811331020695200467e-01
7.349919410641052586e-01,1.444843661088522246e+00
3.485026726566221589e-01,1.097316695965387279e+00
3.392552432114719352e-01,1.647367068149060421e-01
3.026715989367202431e-01,5.346941546599291994e-01
6.014288056091331436e-01,5.551345574618825607e-01
1.494022749180128340e-01,1.311702022544695367e+00
6.241085078738617398e-02,1.305345122375163092e+00
2.719889570554929747e-01,3.210178684842251995e-01
1.672136818706191352e+00,2.374716582376564800e-01
9.792783363511458061e-01,2.302871280634941620e-01
7.461792713989487957e-01,8.953384974598281865e-01
5.239610447772469204e-01,9.427480719472408621e-01
9.412819213969549903e-01,1.810485866017893963e+00
5.471138361093379476e-01,1.021770518327083099e+00
1.116697009632217075e+00,7.395008395250306510e-01
1.094677851569700877e+00,5.159142337765920683e-01
2.001558637385958406e-02,6.613663965812991430e-01
1.118777848080362292e+00,2.823733098001967035e-01
2.267448075036445077e-01,1.632542016122242368e+00
2.342302401831268255e-01,1.293236689682094376e+00
4.875156925292713495e-01,9.390552003094800870e-01
1.211010933053159988e+00,3.816786758659318490e-02
4.771611525214008998e-01,1.412569702327299836e+00
1.197747369622319535e-01,1.027863702910385424e-01
9.142900228731304368e-01,1.989908601799511567e-01
1.010158622139565310e+00,6.940035502877157647e-01
5.896308985257804336e-01,1.696148168340485540e+00
1.875950563112437353e-01,5.631535095090344223e-01
