# p_0,p_1,p_2
1.969824896820427051e+00,3.958804596230960371e+00,1.241905964693305275e+00
1.586939253720479837e+00,4.984487909842808762e+00,1.489274007719234572e-01
2.541175325068457003e+00,3.255830948055371543e+00,1.262722833355644614e+00
1.837105498834421757e+00,4.181931341268516178e+00,5.317325893587127039e-01
1.828159481633669259e+00,4.184553305938487178e+00,1.774830631107953138e+00
2.475317805295615514e+00,3.615164813065610883e+00,6.705956383239288776e-01
1.685876979089095506e+00,4.616077938164246497e+00,1.100537081476316903e+00
1.339054124941602808e+00,3.223135898153027590e+00,1.105775898917320532e-01
1.900398896592630393e+00,4.389492914532546308e+00,6.922119236199065773e-01
2.201577966542077824e+00,4.131275141928349548e+00,1.179714239153082156e+00
1.576185008766141316e+00,4.114426355055217144e+00,3.073228091293075392e-01
1.587168346013069220e+00,3.782138116430988184e+00,1.564600270841575824e+00
2.317862468860868663e+00,3.031843640436618692e+00,3.754197801353470476e-01
1.627879602419055605e+00,3.370257982640464167e+00,4.981105902065051660e-01
1.636598237949892454e+00,3.706954198671718714e+00,9.114896438411783652e-01
1.806423084183475192e+00,3.979069259042283146e+00,1.861102069477481580e-01
2.135110600669068326e+00,4.243283297455944236e+00,9.744783326871002682e-01
1.843409675952135229e+00,4.370139333122065928e+00,1.231333595695760286e+00
2.254713584847388486e+00,3.672652432134414280e+00,1.019475352164904702e+00
1.507762038045527664e+00,3.822640768777314957e+00,6.882187950440590285e-01
2.427327163487536410e+00,4.542086578583520051e+00,5.053327959591908947e-01
7.943655901104105244e-01,3.817782630633381746e+00,2.950635819704201523e-01
1.475128464711252363e+00,5.060294764015205615e+00,1.341362662494809177e+00
1.352169993881289223e+00,3.954155887063600439e+00,1.591696243287492374e+00
2.393276397192423133e+00,3.794381315573222668e+00,1.310333104735016629e+00
1.933111614366755049e+00,3.775994385187825486e+00,1.570440974695149094e+00
1.642787773690832731e+00,4.585383797796845684e+00,1.234778667798844598e+00
2.012149731484396575e+00,4.671095194565273445e+00,2.417811355760763892e-01
1.738401243240779603e+00,3.773561427764253295e+00,1.077057426841267374e+00
2.214792763758606675e+00,4.339641184838272103e+00,1.160956679728323060e+00
3.104236658602726795e+00,4.122317737041949037e+00,1.387138893790603289e+00
2.233602454482082500e+00,4.262380535186524710e+00,3.688950785622907569e-01
1.792676902689530838e+00,4.620312638361171231e+00,1.209983390881890220e-01
1.530916249386246486e+00,3.763921929323178261e+00,1.021910732766821317e+00
1.657986258275162106e+00,4.244139147732944650e+00,9.788218841220164279e-03
2.098966961321756308e+00,3.120712679536423728e+00,2.088097632693890482e+00
2.233696987707331161e+00,3.274435936935449654e+00,3.750028744680850012e-01
2.257903331196586816e+00,4.838922842551038883e+00,6.481385167885662657e-01
1.797822123039872544e+00,3.821585621073096295e+00,1.108894512266401788e+00
1.213106654335035062e+00,3.603643626448767456e+00,1.075814515245089753e+00
1.448981767571258406e+00,3.828284280835368314e+00,9.829305945718826987e-01
1.705560551879315323e+00,4.318548948812422239e+00,9.745894827942167549e-01
2.388484155956990929e+00,4.401987939435578312e+00,8.198277611607516224e-01
2.190887902717086000e+00,3.724667883096497434e+00,3.080897356211748095e-01
1.481252125609319181e+00,4.438260064504869540e+00,1.761094575435248055e-01
2.397829521440561162e+00,3.700730168173219425e+00,2.066377845562849203e+00
1.794124803134812041e+00,3.531994979837387305e+00,8.623518596990353835e-01
2.010730224354508433e+00,3.604264061209319081e+00,1.085828147332795313e+00
1.734448340860197169e+00,3.977623366871730237e+00,1.012282084504700919e+00
2.314709930408147098e+00,3.624505526173100733e+00,1.416107650008852303e+00
1.826430432359850364e+00,3.356271124948921436e+00,1.519415211608232674e+00
2.027410425753402023e+00,3.986307688671209881e+00,5.932381439340816964e-01
2.191479251088229052e+00,4.080737547329011505e+00,3.018320713425798330e-01
1.698231117426642234e+00,3.565849914381806762e+00,3.583800387573805590e-01
1.138138065251123265e+00,3.469614008290913709e+00,2.109147997390623530e-01
1.667437773871501605e+00,4.324277509195835201e+00,1.465909500213425698e+00
1.765161760891118536e+00,4.069963065432488314e+00,2.949648349007725212e-01
1.330342715932612663e+00,3.627859833678863222e+00,1.736961735597825962e+00
2.647677092442848767e+00,3.611225523859798336e+00,1.053893765328694387e+00
2.377376347624182706e+00,3.324949169913473668e+00,4.691619174449385143e-01
2.195208121638248855e+00,2.482282081622969372e+00,1.825834743078116329e+00
1.733316126612033381e+00,3.926246572153585745e+00,4.927593438454755947e-01
2.086918897938546902e+00,4.071410409442276723e+00,1.157497484262834275e+00
1.241814553390708564e+00,4.038369163712999921e+00,4.959171340001449213e-01
1.491640214573100920e+00,4.411715374016715430e+00,1.461185776135057512e+00
1.941194072594943920e+00,4.130527147647549135e+00,1.341778114960276991e+00
2.220843309921289421e+00,4.700378510053647041e+00,1.147901825781831864e+00
2.460838511334808576e+00,3.348051632982506298e+00,4.100112092935138675e-01
2.008271433632101921e+00,4.427883913052877318e+00,1.312256705783204636e+00
1.780802643959091602e+00,4.768627746337197770e+00,2.713574038652070142e-01
2.361632804042487876e+00,4.306239825011526356e+00,1.111895422675146738e+00
2.058752666082666938e+00,4.969922798402562236e+00,1.246191419533958733e+00
1.990016142010556432e+00,3.949950221082338064e+00,5.038543173642517914e-02
1.672128748556056088e+00,3.871428862077655353e+00,6.094390708267851675e-01
2.383860261467960040e+00,4.566306553785588918e+00,5.396416535273359516e-01
2.149269708093557441e+00,2.873193750406668023e+00,7.740661303896155809e-01
1.955100615230532135e+00,4.538377801698881164e+00,1.496078298658284789e+00
2.799138817963548576e+00,4.760362441183378479e+00,6.805535006776703977e-01
1.772190727648649933e+00,3.967612053250471060e+00,1.005796075552449764e-01
1.933547660353681863e+00,4.803652917973339598e+00,9.930179218829180421e-01
2.675448882712013976e+00,3.346452219751630874e+00,8.458192573699399031e-01
1.949014936598545189e+00,3.909605957957056788e+00,1.344441765003072664e+00
2.196810114356496424e+00,3.976315971893001233e+00,1.616516449154052903e+00
1.311955315727202809e+00,4.102439722494284347e+00,9.349083499680512777e-01
2.009669417188320928e+00,3.670433909064886535e+00,1.140673751354531751e+00
1.370655973014844431e+00,4.373925660857506337e+00,1.074295270209218778e+00
5.335913157004179563e-01,3.240762351991222090e+00,9.470590400260378017e-01
1.870123784787301568e+00,3.645803317139157951e+00,2.053943304019193672e+00
1.693649210947631101e+00,4.094219186293917900e+00,1.033662840555986229e+00
2.006696109457676069e+00,3.952285513890893220e+00,3.182358021926261493e-01
2.804940445662087889e+00,3.706291196664214027e+00,1.280478743376686657e+00
1.007048909503070355e+00,3.859593404614050538e+00,1.999049844975449908e+00
1.830078615821887356e+00,4.136738510454601503e+00,1.908923168409741855e+00
1.176353637259213158e+00,3.628551587676966061e+00,1.942299947802554883e+00
2.303015515476805497e+00,4.731097680736638722e+00,1.561664310571034608e+00
1.853283064525762525e+00,4.498009114542448117e+00,1.021727200023279547e+00
2.653211449034993397e+00,4.467181593528271044e+00,1.288769879413773634e+00
2.310817346922673376e+00,3.465489843868569064e+00,5.812004753585608974e-02
2.493141715776281853e+00,4.127498636112439279e+00,8.909457695190986515e-01
2.059833891282479623e+00,5.315094471896934181e+00,1.403041886828569451e+00
3.228823519107442142e+00,4.036507307568511393e+00,8.521208063038492320e-01
1.668797926921479657e+00,3.996754210891694026e+00,8.315256676591975538e-02
2.802802858314807466e+00,3.977218176085878021e+00,6.939595849087303314e-01
2.003878116037637547e+00,4.986503973124053246e+00,1.753134115654209069e+00
2.319357385009166883e+00,3.952071699569742691e+00,4.676299724932309054e-02
1.477123648392626887e+00,4.571555739419631337e+00,1.383111774440987984e+00
2.086939016468434716e+00,4.089489714017437549e+00,1.127087058369666828e+00
1.732827851972658317e+00,3.539962383054149786e+00,1.172731703616910481e-01
2.339654119249153119e+00,4.672122986360864871e+00,5.909324158202617916e-01
2.126663453754713551e+00,4.886320013749903879e+00,7.805855661457216099e-01
2.471464666741971516e+00,3.816847193611719646e+00,1.629462402063041715e+00
2.302762050878041755e+00,4.425021824863300424e+00,7.210119149596178056e-01
2.041236908457315646e+00,5.252992121562272132e+00,1.185499248205652112e+00
1.477335000492056682e+00,3.798705066020686694e+00,2.327925253089541124e-01
2.320724470002030859e+00,3.449622156542584861e+00,5.595140840455405939e-01
4.258105382423456042e-01,3.171986632729670408e+00,7.368073861552766335e-01
1.781899754940189151e+00,3.192768272491493420e+00,6.576145962427271119e-01
1.892262822705533809e+00,4.001795558455055080e+00,1.133989841836811063e+00
3.845945845862332124e+00,3.936195356939384382e+00,1.047843974714133042e+00
2.379458456300416191e+00,3.686333053349073463e+00,9.613895861101936502e-01
2.187360686047197245e+00,3.434772100852587329e+00,1.218618659908266899e+00
1.867301581450562908e+00,3.867561885395464305e+00,1.380662688989700015e+00
2.497294520741725865e+00,3.974734156041644262e+00,1.374960952184590690e+00
2.457094195390720159e+00,3.574585300598726256e+00,6.320269546329866373e-01
2.298429172616566429e+00,3.806001587625630567e+00,1.207200490287177796e+00
2.503977813989316736e+00,3.486281695797024849e+00,1.171310087376062459e+00
1.978457562503344036e+00,3.716826025711483794e+00,1.183621951502879632e+00
2.458639122308923231e+00,4.055016923150890129e+00,9.777817916534489173e-01
1.846792016001405301e+00,3.417756771062405718e+00,6.274389236070181397e-01
2.460527822972473633e+00,4.076642998222293812e+00,1.444873512450132846e+00
2.210740163244317102e+00,4.168061963805121728e+00,6.915177734377764285e-01
9.380838914171147902e-01,4.368146764736187571e+00,1.889038561850898468e+00
1.733416535148219140e+00,4.828603465300976616e+00,1.065771988643958279e+00
1.663334774107285696e+00,4.392977368118796910e+00,1.305261106789908254e+00
1.718281973435988874e+00,3.272654668665953004e+00,1.089758496123695020e-01
2.566700540748291903e+00,4.234296949778002528e+00,6.021521180483152547e-01
2.214140195083470264e+00,4.372763261253973077e+00,6.609606527903439943e-01
1.525848097097483924e+00,3.711808860930915888e+00,7.026154510314530643e-01
1.082375391758366945e+00,3.202042843265783922e+00,1.598614712058837650e+00
1.439546130925397627e+00,3.147149316158914800e+00,7.011090592104116670e-01
2.367142570671338930e+00,4.587664107334150643e+00,1.709900984832812831e-02
2.613731300438472793e+00,3.535085255748163124e+00,4.823668691831540789e-01
2.266189787279972556e+00,3.742632310880178004e+00,4.714333885543723346e-01
1.974843702647681942e+00,3.760875307700665360e+00,3.616444973443824207e-01
1.448552019859277173e+00,3.711489780376748815e+00,1.003629632360714785e+00
1.696537252988896016e+00,3.777974892175598676e+00,1.269254974323664076e+00
1.276311875845194344e+00,4.208742633955174561e+00,1.058398310096379635e+00
2.350267559246735249e+00,2.937053635787550299e+00,1.052756025984791455e+00
1.758962621609464261e+00,3.835538992944029335e+00,1.023970725469854681e+00
1.944365251430065333e+00,4.112473773998453375e+00,1.535023269945451352e+00
2.468109926030168211e+00,4.822326154458981051e+00,6.610283276737614067e-01
2.617745533002923786e+00,3.945208630605848921e+00,9.660320603663230532e-01
1.946398182907445484e+00,4.482148323272313384e+00,2.388005337099294856e-01
1.617689053345383821e+00,4.203328675816775828e+00,1.178780299407606869e-01
1.418922327124879423e+00,4.024644768109998161e+00,5.418989097643212016e-01
2.927018632851319246e+00,3.206221145453039156e+00,1.813118794993195060e+00
1.937712089184171482e+00,4.242940091668950586e+00,6.586850854619816786e-01
2.240970866511105886e+00,3.826721972183058096e+00,7.793606533998183039e-01
2.471859921297570928e+00,4.281447273500787354e+00,1.460660133511094694e+00
2.298638986700201059e+00,3.346734955331725381e+00,7.488726784713253259e-01
2.871049320556047668e+00,4.410018295014069167e+00,6.039771880965363327e-01
2.334483337779237555e+00,4.105188921846814942e+00,8.620887540489189371e-01
2.115874452303688980e+00,3.924655646967108780e+00,6.896813906007503991e-01
1.738996635054341766e+00,3.597746270697285365e+00,1.253704978530100433e+00
2.173678452788877724e+00,3.002789161500701187e+00,4.416101033446340196e-01
1.816992757356678201e+00,4.374290799927434747e+00,5.819701179039447059e-01
3.022695168116764641e+00,4.589811773953287322e+00,1.919447454193574654e+00
1.181995227269134752e+00,4.479596894065710266e+00,1.010849032139505832e+00
1.694467719040445575e+00,3.403427650461921417e+00,1.879549419241551611e+00
2.673588108734236801e+00,3.480945328179801734e+00,6.813574495729690650e-01
2.300456712349419064e+00,5.021485350173680473e+00,1.396238728888708147e+00
2.084965787114415381e+00,4.039335899346015779e+00,1.222153994163120760e+00
1.615674718648968611e+00,3.215417599611734012e+00,5.890378995073998203e-01
2.130587778996889448e+00,4.327516398528821640e+00,9.480569561694121017e-01
2.002691239555868030e+00,3.314142674186967508e+00,9.513382820629227021e-01
1.524303494384365854e+00,4.083755440785123092e+00,8.394722693273449776e-01
1.692549181760039323e+00,4.163526126406357442e+00,7.795874460244611726e-01
1.710513390258281641e+00,3.931593347818845174e+00,6.183790968441402747e-01
1.826714890003657388e+00,3.998655785821570774e+00,9.505608063144798114e-01
2.399159290014830859e+00,3.736384957630179748e+00,1.644766070767206934e+00
1.500865919094533263e+00,3.829000253129175135e+00,7.623415195438782987e-01
2.224279630114167627e+00,4.142392163395681948e+00,9.320498449689593734e-01
2.664363695201746651e+00,4.336821063293772482e+00,4.345246610304536183e-01
2.445302078067842722e+00,3.387978060413001646e+00,1.056112651507623346e+00
2.151747830645732051e+00,4.020419058901565812e+00,1.243841802473847125e+00
2.174554996522725325e+00,4.320809365506384836e+00,8.338928460309359414e-01
1.863844257858759068e+00,3.511831740363449583e+00,1.483249457302121987e+00
1.920441847224259035e+00,3.308927174086481404e+00,9.447448908911210141e-01
1.826383381003242157e+00,4.409609805556402584e+00,1.141323135984452009e+00
2.003345760028552913e+00,3.794771576032163640e+00,2.521034324019081563e+00
2.353338368650657486e+00,4.407261902953416133e+00,7.157018905041283574e-01
1.567927033386060431e+00,3.638870612329516252e+00,1.109293614848428700e+00
1.604863193722076531e+00,4.057465031772270692e+00,1.527094575633983764e+00
1.058484105964622390e+00,3.960139322510369819e+00,3.655395847127033138e-01
2.179230960833546060e+00,3.390908740329227733e+00,1.917843715636417645e+00
1.874360246889444026e+00,4.300066453014184553e+00,1.122261788985358111e+00
2.119141493779736152e+00,4.285196382987088271e+00,1.382278320120396309e+00
1.737530470922194148e+00,3.045464080495107417e+00,7.586964265102880134e-01
2.168747061701731038e+00,4.241982766079471112e+00,1.457868292376708119e+00
1.953270043538990475e+00,4.377924378961330021e+00,6.529634271031616866e-01
1.750632747562056668e+00,3.021678887095763599e+00,1.155170561945455532e+00
2.240930833986263693e+00,5.157717037688362538e+00,8.541117189523785846e-01
1.555065100751647389e+00,4.836663124631937372e+00,1.248669653201527785e+00
1.945238254901074049e+00,3.714041232055105723e+00,1.434223168168606177e+00
2.207564011882393373e+00,3.645838565791317265e+00,1.821672340032425286e+00
2.517192081549542770e+00,2.920773857099002946e+00,7.493348531684950187e-01
1.789249290156797345e+00,4.845593100794687302e+00,1.478691151791765801e+00
2.409024157969974489e+00,3.299158858922346838e+00,4.861380550347405016e-02
1.849218186602624492e+00,3.791867751822921129e+00,1.340928022568658617e+00
1.912809218108943332e+00,4.298248678623609820e+00,1.128136431669540585e+00
2.124989215766091011e+00,4.416893399190422009e+00,8.393884644583233801e-01
2.183587707211755546e+00,4.690485477217950283e+00,6.900795421910518312e-01
1.592850483884925783e+00,4.142351168833978470e+00,1.164898292933172153e+00
2.120478636579864684e+00,3.338778734254717939e+00,1.661494433164251383e+00
2.927655332169952551e+00,4.419738568591451866e+00,2.436162900559057931e+00
2.306641674864158720e+00,3.748110582455671747e+00,1.226992414232128903e+00
2.199615079983563426e+00,4.609797597708919170e+00,1.500916732335054737e-01
2.758114474860237308e+00,3.564741128028599437e+00,7.942121542690020464e-01
2.205867721131552273e+00,4.727930447751895748e+00,9.137013109675296008e-01
1.454034336210886957e+00,3.968030692691193462e+00,1.379839231008016309e+00
1.720133967393578045e+00,3.941651054186102066e+00,5.904410349071596009e-01
1.318526629572704278e+00,4.613275591756189620e+00,1.353211848457358757e+00
1.479008287850321901e+00,3.449665719557611254e+00,3.470590425285281500e-01
1.555936251522213487e+00,4.285274507754542661e+00,1.183343441978460309e+00
2.159433840588987685e+00,3.801844141886419948e+00,1.730234363340916737e-01
1.497398601550740338e+00,4.017060587280972150e+00,1.684474608200625667e+00
1.949236108261732436e+00,3.488232545366321435e+00,1.492520733352916018e+00
1.767655403521237512e+00,3.821028704281631772e+00,1.810038915030471207e+00
1.426104707818986572e+00,3.538284094715950179e+00,1.781868430031050554e+00
1.223907574242285801e+00,3.388276086153886535e+00,1.431942475432035344e+00
2.376067357298994764e+00,3.519421611670137118e+00,1.862177719803741471e-01
2.232330588009079797e+00,3.690036893730516798e+00,5.293438382500746942e-01
2.471010447859825820e+00,4.362318446826852103e+00,1.544684355829391009e+00
1.525987865754188988e+00,3.503980939351158508e+00,1.923384547949446022e+00
1.312309174935726297e+00,3.772320930602211853e+00,1.635873487247132996e+00
1.652384366109892699e+00,4.236052054310826875e+00,2.064319710331373514e+00
1.116768765531526375e+00,4.060147100719975199e+00,1.214603491692806125e+00
2.290851645892793442e+00,4.082550906265356438e+00,1.330652267327641969e+00
2.208247628451845301e+00,3.205432484885062827e+00,1.320219021013246952e-01
2.381043826438125954e+00,3.466349413046146744e+00,8.875116133710342359e-01
3.588942343672700375e+00,4.287041932770152108e+00,1.632052128788844314e+00
2.171118317571812728e+00,4.738339476336066447e+00,5.003046259462329282e-01
2.420243305465559658e+00,3.458401633762304694e+00,6.068999187292389852e-01
2.875743141851333284e+00,4.244893025595672498e+00,7.354210255580855282e-01
2.056813942268096440e+00,3.739165709112309166e+00,9.139887256775870439e-01
1.233737192809936989e+00,4.459876303079262527e+00,1.154239493582950304e+00
1.827331010683919121e+00,4.379569143047732815e+00,1.253616373253003458e+00
2.391729278991586494e+00,3.470047982679000942e+00,1.602968610798725990e+00
2.085566546941117316e+00,3.528926450058743836e+00,1.342604001530690372e+00
2.023251889966687589e+00,4.327529699967122667e+00,3.770439284776680999e-01
2.392240888298249768e+00,4.694033177545844815e+00,6.279512366076218655e-01
1.750239007279743797e+00,3.941789426040133382e+00,5.218487547052865771e-01
1.545241577472329819e+00,4.014918661686103007e+00,1.074576990351215899e-01
1.567273145641769005e+00,4.455376774668422080e+00,2.573750684781098697e-01
1.673001454241718422e+00,4.086944144515426203e+00,5.784070715194158385e-01
2.248484988179752619e+00,5.345529248794878896e+00,7.765566787348920919e-01
2.304537725949563409e+00,5.216568872466443629e+00,2.976575732011755848e-01
2.203096882078953378e+00,4.413476342092025106e+00,6.237236533308954112e-01
1.494767214547503276e+00,5.176797408814740820e+00,4.453118381094078870e-03
1.966867093198716887e+00,4.596618419552076951e+00,1.668137501332364048e+00
2.756124959447594946e+00,3.689436003870482317e+00,1.206151512079005617e+00
1.247158251452748168e+00,4.075329849344115019e+00,1.096743396777206003e+00
1.846593445762658714e+00,3.279132212855507156e+00,1.132970971145939254e+00
2.644261469697640976e+00,3.509757878849205870e+00,4.255785249830896788e-01
2.122244025293362757e+00,3.910990678063739345e+00,5.663524818682486028e-01
2.214462291784554893e+00,4.259791860846097400e+00,1.046011489594951938e+00
2.686636487688255581e+00,3.264084990310088141e+00,1.918239336918564852e+00
1.684406857802544621e+00,3.584721521477668205e+00,1.884966201780390316e+00
1.908115451953053210e+00,4.854493672156360518e+00,7.259881884371459648e-01
3.088941510205789331e+00,3.960842407536405041e+00,7.140725620215138125e-01
1.150091944837685176e+00,4.992883878619329252e+00,5.187772841483211383e-01
1.158392532477531711e+00,4.722366115349922566e+00,5.809973716283551859e-01
1.705929074057896733e+00,3.579867770954120232e+00,1.151507623433567495e-01
2.460870466440073567e+00,4.257832842579122534e+00,7.155967569249273019e-01
2.087574199182886669e+00,4.048114051649942091e+00,6.105897811657832186e-01
1.640241203579964058e+00,4.044976047746407843e+00,6.666458323993791346e-01
1.515403461288524767e+00,4.580209007796034903e+00,1.225811452018934045e+00
1.928303899688962320e+00,3.496216478521092519e+00,9.621786551013941091e-01
1.976338159868375355e+00,4.427033832803574320e+00,3.810945675210966055e-01
2.415325783273392091e+00,4.688090423763887848e+00,1.663999697041260717e+00
2.075367131526697495e+00,3.597358418453831419e+00,1.238170868784310708e+00
2.772996425498292616e+00,4.034358879372192064e+00,1.389617132262983334e+00
1.420557557272435822e+00,4.511536122295882301e+00,1.465997740535919025e+00
1.810888933750857133e+00,4.509861587960495299e+00,1.151162761696309378e+00
1.211763940964829089e+00,3.870843726420173603e+00,9.395491652950626049e-01
1.720090229750516286e+00,4.461842433516743256e+00,6.020829446207396352e-01
2.279416442070777649e+00,3.418451730502648722e+00,8.520104978830049802e-01
2.307467659464940368e+00,4.001763501882882323e+00,8.600761898324593702e-03
2.059452614996664543e+00,4.224009908936643853e+00,4.729418834171792430e-01
2.204766089227257808e+00,4.212835442724762736e+00,9.422345982828683741e-01
2.543566775282330550e+00,3.613342757618237311e+00,1.388722554480319449e+00
2.040926952034437747e+00,4.435256940291419703e+00,6.435287831839567874e-01
1.377047207434524356e+00,3.491068477354123623e+00,5.102934895850654851e-01
2.597943107385308537e+00,3.941101203961011823e+00,4.619111952478132110e-01
1.838767407835292023e+00,4.292706686084242662e+00,1.613247242731662867e+00
2.432189828120736586e+00,3.435063660040623468e+00,1.785313760874244426e+00
1.886973673784639649e+00,3.384983214549373898e+00,1.068797334411873079e+00
1.503244749994466112e+00,3.904281082849555329e+00,1.878275836822013822e+00
1.567061499477068187e+00,3.180776941751631171e+00,1.137631889553979869e+00
1.795079322060991078e+00,4.503608115903752207e+00,1.805414975904382047e+00
2.493661943260058411e+00,4.713768034635429593e+00,1.194965671093762394e+00
1.343603001285059051e+00,3.961983034076934196e+00,1.648858662800259500e+00
2.549158004137410227e+00,3.442143458073292805e+00,9.183946147919374026e-01
2.223912317486612000e+00,3.841382059885730005e+00,1.084163974587419199e+00
1.559619523377748340e+00,3.710537353215096701e+00,9.560914774129094518e-01
2.719764903387584365e+00,3.885838175871835887e+00,8.101036449136889139e-01
1.542221321133656398e+00,4.244714663111278874e+00,1.605856342874106613e+00
2.048610755118739579e+00,4.269097518680954551e+00,4.290622272717082852e-01
2.770784547127403297e+00,4.284143935124163249e+00,1.423920756288036937e+00
1.539639697962605469e+00,3.466348612410802499e+00,9.430638102190802563e-02
1.048944057970437660e+00,3.406407281733529135e+00,1.197177528728513352e+00
1.899277359645122454e+00,3.977333214756287649e+00,4.797174507794405018e-01
1.930398396298040664e+00,4.864036939852574015e+00,7.951320190146696776e-01
2.306498753750816810e+00,4.547968032456518372e+00,1.332238894356827519e+00
3.530166581739700771e+00,3.794407743817291845e+00,5.941079271997907751e-01
2.529565651811142235e+00,5.385162392939461640e+00,1.032686196618041174e-01
1.262322136909026504e+00,4.011041005289167849e+00,1.838160990204477763e+00
5.070691545858299065e-01,4.421971267668435956e+00,1.524137634833227395e+00
2.542744913006724339e+00,3.725081463381309188e+00,1.029289735705032349e+00
2.185028370137414466e+00,3.659618674279214723e+00,5.760075814557981122e-01
1.912111627827623117e+00,3.346743843191238632e+00,6.147515434417007985e-01
2.349224152622823247e+00,3.899709942967420684e+00,1.231288158513204722e+00
1.736358020042459760e+00,4.602648339755504914e+00,7.674825095547690434e-01
1.760835628544702214e+00,4.233034089060686789e+00,6.706241429888587513e-01
1.831132342139434988e+00,3.867944055403098158e+00,1.132489691682295296e+00
2.059998675194322004e+00,4.302810022662103329e+00,7.161094359486723793e-01
1.984875628610089482e+00,3.862199254446462504e+00,5.100531838573203469e-01
1.747841728587544941e+00,3.841373126880328837e+00,2.139448431337262591e+00
1.627372486924350214e+00,3.985437424251732530e+00,9.820543545504666350e-01
1.382355722986033264e+00,4.362802341535806150e+00,1.099838762742936682e+00
2.159319485524277216e+00,4.481771526731944455e+00,1.249860076747283388e-01
1.950827903377307049e+00,3.603984571560834294e+00,4.122098725146091658e-01
2.035175620708082889e+00,3.963614154261800415e+00,2.014840596262635675e+00
1.632617312210181471e+00,4.166806446767972183e+00,1.078055943730445332e+00
1.653584238788165628e+00,4.065752545148336061e+00,1.398745358946807960e+00
2.423108961086877677e+00,4.129489421097424895e+00,6.407584635951213414e-01
