# p_0,p_1
1.287691591754687614e+00,1.197771318889665704e+00
7.272306963703298877e-01,7.357045016970055196e-01
1.223798261285045985e+00,4.861293739806746284e-01
1.258004538997231636e-01,8.179989704560006736e-01
2.961210029640685693e-01,4.613781504654358989e-01
4.065517250627572188e-01,1.094807030632647393e-01
6.414083226936984072e-02,1.656116051548321089e+00
1.402566237387814496e-02,8.369622127374548581e-01
1.376640869607679729e+00,1.782184290633510138e+00
4.616149437566231528e-01,8.322568309848294987e-01
5.072500453796828790e-01,1.467008002737725914e+00
6.163291907289161209e-01,8.664844860964328044e-01
7.677186036750097697e-01,1.695721376198294106e+00
1.243850187660787476e+00,1.918054730201275149e+00
4.132498222322495973e-01,8.887007926435437355e-01
9.894056812711544691e-01,1.354099579405519949e+00
6.766944397725729310e-01,1.268133809611416973e-01
3.585322802911041218e-01,8.337596980739415686e-01
1.271607233215699129e+00,8.463305872117627970e-01
8.202428348115048395e-01,5.848499320318003569e-01
7.176865596386258206e-01,7.474027277641779321e-01
1.226142841943456574e+00,1.024882999928244720e+00
8.116920440187860297e-01,8.022605764129537853e-01
8.333285199700687373e-01,2.120164606945297514e+00
7.468000179786424830e-01,5.806027616985434125e-01
9.042247308432266317e-01,7.814019884936880267e-01
2.058038328308878784e-01,6.549671832377054193e-01
7.882249949556193735e-01,1.565949590360283805e-01
7.682958985000866159e-01,3.478472399775693891e-01
6.309718518487129613e-01,3.369095085661468758e-01
1.050570628040299326e+00,4.024069127826831460e-01
9.296561876736342267e-02,1.408665699985185427e+00
8.149322292182037408e-01,6.347732484937727016e-01
5.617071931698760512e-01,1.355996470241501939e+00
8.873202251386795858e-01,9.133494720692337809e-01
3.396408622036084513e-01,7.557155863993633149e-01
9.645843301841516837e-01,1.039929963524350187e+00
5.552563931670695396e-01,1.180141018208160641e+00
1.245825751126500291e+00,6.229208377725850010e-01
4.027028160670637624e-01,1.158935870701087278e+00
1.673160811547582449e+00,7.519956242699333826e-01
3.710470430148340992e-01,1.414417595459228405e+00
3.080079984589052522e-01,1.723865691973487380e+00
2.227954775131067433e-01,1.327494820807839204e+00
1.968047076419011443e+00,5.443316464235117280e-01
1.174144120612387709e+00,9.235669354737063852e-01
8.897110338742880709e-01,1.144027172198112341e+00
1.426779992247940276e+00,1.650135775169379038e-01
1.411192117947922764e+00,1.246402569171200181e+00
1.087126158581595670e+00,1.159172432723144741e+00
1.642765893582174952e+00,1.133731797638443783e+00
1.292480985533224658e+00,1.349917590822736102e+00
7.676770679735129832e-01,1.466394759314471496e+00
1.738679467794690625e+00,4.811351792951308326e-01
3.127686715354284219e-01,9.576016108343885502e-01
5.758913019913473041e-01,9.981557167849359757e-01
2.394204883815616025e-01,9.085202339846604191e-01
3.226606441854624197e-01,5.991057529767143119e-01
2.040378626440879639e-01,1.506227848137372538e+00
5.891235613849482577e-01,5.052001167606856580e-01
2.193838754103079602e-01,1.239952194863390256e+00
1.498121053227903676e+00,9.128364980388989913e-01
3.441239370814396792e-01,2.145182516379007254e-02
6.300880008189213566e-01,2.131870114067511146e-01
4.992800191220354566e-01,2.302339637240061743e-01
1.411834445441812580e+00,1.010156832542451477e+00
9.275169500004513123e-01,1.359627078673409262e+00
8.746144080604111304e-01,9.905950324188546041e-01
1.352495561188565620e+00,8.011065599499642698e-01
6.862916297019890921e-01,4.184473102064973915e-01
6.634974870464507291e-01,3.806427551328955827e-01
4.662723906028182208e-01,3.076902277610229497e-01
1.452120685662469324e+00,3.306496929655545203e-01
1.143891356365218437e+00,5.747721225179343030e-01
4.740668784714863193e-02,3.295762780855466256e-01
1.508836687748623895e+00,1.214169872592744337e+00
4.279157675073863576e-01,6.736278056630304878e-01
3.445555852583694900e-01,1.609226241739827090e+00
1.108986259804841668e+00,1.202616315140314640e-02
1.539931710727653336e-01,4.021252419184502824e-01
9.864296638279922425e-01,1.389913875706094704e-01
4.724334160220560741e-01,4.427041505247492625e-01
2.288647476168420014e-01,1.050424938667722241e+00
4.610202725848151495e-01,1.056711595307788132e+00
5.563136235681442887e-01,2.115571478908421899e+00
7.355249291688559232e-02,4.933100287828158792e-01
1.607555731491812967e+00,3.868562535245205214e-01
3.317997328369640120e-01,1.940243045892646290e+00
1.131814906130005793e+00,1.234091750130702492e-01
7.381954623027716655e-01,1.378975550760980218e+00
5.968065414956437165e-01,9.440439303151060280e-01
7.485249212381761552e-02,1.144141444382849926e+00
7.274977476663782028e-01,2.472964894091614907e-01
1.019968629575100483e+00,6.837639297221981272e-01
9.634836378107858312e-01,5.632428719688239438e-01
9.435524441274076857e-01,9.955647405917935622e-01
2.187833239103399996e-01,9.534055095843978478e-01
1.475940507408851632e-01,9.579037712335316535e-01
2.162982739158192391e-02,7.434976348432806859e-01
7.345105763611359251e-02,5.787183711847325718e-01
6.457873461391405723e-01,8.439273174395151011e-01
1.257579472984349689e+00,1.115384470515679016e-01
1.073291534930779667e+00,3.760797586854506824e-01
2.232400600471511787e+00,5.331534255058929528e-01
6.991321331805196992e-01,1.056038596559455423e+00
3.383898571089631324e-01,1.151842524046412075e+00
3.179418508621976169e-01,2.813560202012319600e-01
9.655228644073103883e-01,1.075716133268055597e+00
1.614846510520300704e+00,1.472665699135767392e+00
3.209901162668137298e-01,1.256335493854266350e+00
2.259356177994117365e-01,1.214680661964795405e-02
8.010154438933574372e-01,1.443676894526040977e+00
1.814168566946364747e-01,5.464147958157441476e-01
3.305127144685032214e-01,1.241702926528419404e+00
2.969486429812195905e-01,9.339849145249758955e-01
1.606655526437850590e+00,2.888652333585506327e-02
4.953648808204975662e-01,5.729842750823285202e-01
4.635596658760665623e-02,6.772069389951889118e-01
1.689073417500648322e+00,9.472610810882299281e-01
1.226010396007592984e+00,1.108522549161985671e+00
3.350464717990198071e-02,1.317739649657874157e-01
2.616447909636294700e-01,1.778674449051468098e+00
1.560047758917733951e+00,7.820495170828082321e-01
6.684855330232329917e-01,3.754894492055331767e-01
6.842749429984482656e-01,1.542036856679677603e+00
7.619845853352522624e-01,1.478977083672757598e+00
1.416259687456464800e+00,2.156795765504452289e-01
9.925406769139277774e-01,1.098063791538630429e+00
3.407286522979513510e-02,6.786132620909580693e-01
1.474228345881992919e+00,1.453022993804608864e+00
4.157062493520917168e-01,9.979077748568724315e-01
1.376253629132514700e+00,5.652389879000712103e-01
4.074054124020082268e-01,9.889649758990016748e-01
8.686380787810963344e-01,7.153535363844821804e-01
1.723422030550266992e+00,1.332691677006790920e-01
1.315172928352453141e+00,1.360545003633877759e+00
1.598215011440024647e+00,5.541835155135815816e-01
4.333203527432614166e-01,2.411738306270101440e-01
8.536011482873007150e-01,1.188081242230645485e+00
1.204497338754833002e+00,6.293586329135689716e-01
1.000463581829514892e-01,7.757596249478564410e-01
1.561791199952306419e+00,1.598332617782738385e+00
1.364499779249446210e+00,2.018889132254399144e+00
1.308673339415771020e+00,5.251054663576804060e-01
5.739717354773599123e-01,1.288235318122854522e+00
5.714852874959319706e-03,2.855240333418289644e-01
7.656992426890638637e-01,1.271837983969868580e+00
2.068266609292411129e+00,7.468018266569816932e-01
1.753558025250631536e+00,8.634334799971443708e-01
1.036710971690839145e+00,1.828458438871371161e+00
4.517449324724736037e-01,7.006245690141374993e-01
5.570181261289688379e-01,1.141506882725696892e-01
1.197324398724582295e+00,1.062781630414688872e+00
1.406801683788079682e+00,5.225881088053672130e-01
3.033321116025866626e-02,2.792558954641387592e-01
1.955002289550824113e+00,4.575540735814903059e-01
3.038782706673532896e-01,9.938971962607845434e-03
9.797748797160606982e-01,3.343310055538577519e-01
7.853909356654855678e-01,1.536243134973347857e+00
2.375417387772488786e-01,2.636471012052247209e-01
4.233061703002949927e-01,7.943357175380927337e-02
5.735554650984203695e-01,7.524947130936728845e-01
8.163206913354092986e-01,8.696561134075022625e-01
7.697077539038725824e-01,1.034641804721112335e+00
1.001381163344763348e+00,8.712069920603519035e-01
1.556877197938906221e+00,6.362678028481794090e-02
1.121377630494457822e-01,2.104105377884342154e+00
9.901300280256686293e-02,1.394648378969143732e+00
5.799500415136413789e-01,1.362174233604911411e+00
9.438118493800130571e-01,3.861548846784572664e-01
2.328233955322180915e-01,7.214453988955684682e-01
1.021412121741827050e+00,6.468524133612233440e-01
9.816175511678504328e-02,7.067633881303607701e-01
7.613326770805872723e-02,1.029449452723410818e+00
1.865696134952439245e-01,7.918554563992314943e-01
6.353389423480925169e-01,6.336426934555428048e-02
7.139906798663759879e-01,3.374905978088537650e-01
1.432760903142856979e+00,3.634475928508343889e-01
2.149444551818091576e-02,1.217558598470007913e+00
2.010940132038656625e-01,9.967190844172421071e-01
3.014222282952901399e-01,2.030863172626617530e+00
2.567265213881612329e+00,1.548989061103868359e+00
8.666862877157055500e-01,5.588865366346162933e-01
7.449564411770618344e-01,1.193339397491234299e-01
2.897746955469248653e-01,1.204437764256431898e-01
2.290704979817267395e-01,1.235443508434427518e+00
4.536959808451188625e-01,1.192709148224891047e+00
1.037592403047850276e+00,8.118979600076774439e-01
4.281799747242465148e-02,1.123277665602589570e+00
6.631447896596959213e-01,7.617751596682976745e-01
9.380473065372672004e-01,7.109539992036657541e-01
6.038393755766821025e-01,1.016623869366790833e+00
1.931070848219187619e+00,6.720976758744758861e-01
4.260665413984976446e-01,1.178081354115849466e+00
1.083270756365527498e+00,8.743990905165122118e-01
5.151504392523063025e-01,9.434044715384477531e-01
2.333847326230029107e-01,1.805274968881728892e+00
1.447458558800392980e-01,1.077686070307394051e+00
3.338280637459833389e-01,4.626990108892892195e-02
1.280326448589409027e+00,6.902579533220887242e-02
1.188828832782995226e+00,1.796645428853531623e-01
1.104167928253667164e+00,4.202953586317996204e-01
1.594982718940408661e-01,3.102064997861536111e-01
6.143988114085252583e-02,7.493163246147895862e-01
1.118066127486658123e+00,1.153067766251180348e+00
3.419792105345582089e-01,1.701335101274089379e+00
1.636376285932323871e+00,1.641225759136182294e+00
1.362072978647474564e+00,2.261387305050900354e-01
3.597150916861724390e-02,3.605587492810120032e-01
1.329971961667215208e+00,1.328401206856183236e+00
1.752946433189764841e-01,5.239269059814588569e-01
1.642680464448574851e-01,6.957348503777827098e-03
2.817959375440949876e-01,7.765757879843041556e-01
5.389096983125771789e-01,2.506343458139281832e-01
6.875776999777026832e-01,1.055569457913770881e+00
1.270306845821127295e+00,6.281792966596285721e-01
1.291321262028735761e+00,5.628171627910687480e-01
1.516188546963397332e+00,3.800970447946127595e-01
5.391846593309628233e-01,6.244293517360061108e-01
2.760917904849417570e-01,1.062184970268624795e+00
7.209497103297273224e-01,7.905829867130332866e-01
4.272917929680503102e-01,5.806931949885454358e-01
8.650515794893747223e-01,8.538273042210666741e-01
8.230095538506250197e-01,2.995920789283463836e-01
1.122719058531222114e+00,1.008300616161402985e+00
5.345389262260769048e-01,1.154364897884319063e+00
1.412250494900567865e+00,1.227105083968236698e+00
1.506011307716407233e+00,8.252476196263691666e-01
1.140653941862943554e+00,7.204653495730534152e-01
1.047029815627321225e+00,1.692265056479750784e+00
2.040802475019180551e-01,1.741008169720167365e+00
3.315848568693613441e-02,6.924189249225831677e-02
3.317301383032539297e-01,1.012315240641665337e+00
3.005213212074698270e-01,1.243365528257585284e+00
1.054931904948811727e+00,1.494094906035976722e+00
1.462701954483388800e+00,6.628890961239531920e-01
6.174699337407369981e-01,8.403581716660609713e-01
3.889857566640910758e-01,1.199592584744296531e+00
1.012236726528767949e+00,3.330342755173088531e-01
9.036636291196611381e-01,9.243641020471752290e-01
9.418437454721982904e-01,7.234579562709970713e-01
6.116059889600370392e-01,2.357146639894927009e-01
2.113508513060277094e-01,1.699029990091436293e-01
3.276997764764339460e-01,6.938063902874123112e-01
2.684820705539392449e-01,1.370152093320483822e+00
7.013864599186687698e-01,1.236273997435206606e-01
1.009361067349996866e+00,3.769920599103027681e-01
2.581120060000581251e-01,5.863321225500373046e-01
5.027877463293410898e-01,6.214564117715430935e-01
9.230843774620204334e-01,1.390910758019638038e+00
1.716220798755970112e+00,1.848241201656551036e+00
6.710057971886251860e-02,5.864225619511573839e-01
8.951105172492044293e-01,8.231874087575298260e-01
1.191512709679570126e+00,1.172448955466675047e+00
9.302962169805797377e-01,7.698984814081755168e-02
4.923318136813414903e-01,1.506797900793266143e+00
5.054493457774462684e-01,4.722820778198984493e-01
4.427676169003418316e-01,8.765342571713837794e-01
4.957807551949221514e-01,1.601302426920746980e+00
1.489864128416777955e+00,1.254340598319786171e+00
2.198796549396987210e+00,1.911280780332296203e-01
1.577673136264350795e+00,2.182273376255370323e-01
6.644235534809725952e-01,4.259369253956037382e-01
7.049680855126974066e-01,8.732593359409832612e-01
1.444153736046438485e-01,9.302793880804817173e-01
9.782064673076271699e-01,4.502945581008344633e-01
2.937744049190879614e-01,1.033867922394444694e+00
7.693960282406653306e-01,1.076293714609197538e+00
1.235914236407084088e-01,1.127111737261476065e+00
1.065139705734252873e+00,6.879419490452756136e-01
4.346747294595695865e-01,1.014595701330619937e+00
3.435462528296804874e-01,4.104803461798293140e-01
1.473752727424092690e+00,1.135304417478656180e+00
1.637091288926735944e+00,9.090528073245978113e-01
9.626909767368245774e-01,3.618393493716776099e-02
5.677520643312032878e-01,6.618701351106965891e-01
6.615878243377385504e-01,1.106006241147039937e+00
9.816146890471143527e-01,3.556556999152008514e-01
1.759631148650517840e-01,1.470815686562538804e+00
1.501674675121392522e+00,3.282618980080037607e-01
9.340593159298443693e-01,1.315391275363858359e+00
1.558712568656987818e+00,8.138359901421912124e-01
9.270343838958079452e-01,1.021734847283314984e+00
1.075209739444166868e+00,1.315710076185100608e+00
1.626618909915510391e-01,7.871235794330092572e-01
1.059518233331301573e+00,7.943058041486440457e-01
5.706161242939091771e-01,7.985545569190046766e-01
1.090646741409121878e+00,1.176736931619463356e+00
2.539790924255413973e-02,5.386315724552352968e-01
1.400228036008866361e+00,1.692625876291048437e-01
5.160279675860171000e-01,9.894233563951008170e-01
3.717996661450772566e-01,8.902071696707696269e-01
4.374338203281450399e-01,1.212449041632547075e+00
7.870477763567448326e-01,3.477058247918545786e-01
1.099822483727849409e+00,1.041720012108850346e+00
6.399827856445984287e-01,1.993082041349725220e-02
5.705325197591284425e-01,4.655531385075459272e-01
1.470117199194735935e+00,1.171995922119022593e+00
8.358171984309528124e-01,1.911405951538430736e-01
5.608461415178963572e-01,8.631484500723041187e-02
7.422607576436526244e-01,2.143077093263912047e-01
5.144566652390963890e-01,1.567183596794449851e+00
3.095320072723453664e-01,3.227832930247434562e-01
1.518154107759561722e-01,9.277021028305181272e-01
2.750621141075616505e-01,1.236478282708247889e+00
1.029826441131245218e+00,9.421070240701917564e-01
4.692858624584409499e-01,1.151325296455417257e+00
1.273322140014596648e-01,2.051344019614044223e-01
5.803725892283773113e-02,8.821812191259065239e-01
6.023139203384508811e-02,1.377597659624223869e+00
8.015548301972613698e-01,8.746629338308921087e-01
6.759441464064903649e-01,6.589176306906016078e-01
3.440457982670863668e-01,1.176448904556178565e+00
1.064717400009270509e+00,1.093969046889334829e+00
8.307373722463649024e-01,7.892555618355194813e-01
6.443859150670153690e-01,2.916190577223316538e-01
5.599903117683964204e-01,1.076374901115045191e+00
1.523710165219755774e+00,1.056079120459248788e+00
7.959644107322969564e-01,1.529463631648027899e+00
3.674688739329741716e-01,1.661433659452138834e+00
1.028153364573418660e-01,9.831653458520299704e-01
1.404891428940768794e+00,1.233898626266905163e+00
7.384103019856635974e-01,6.312891314739355053e-01
1.013626118965567979e+00,1.330840432825933561e+00
5.057453511972300753e-01,2.309513805651659535e-01
2.948150705919023173e-01,9.464691764522353834e-01
1.031886876883245652e+00,9.155660063369338575e-01
1.533319823415725258e-01,7.000276811001675537e-01
1.568516544354825903e+00,6.509283766667743887e-01
8.856959308306074918e-01,1.003834117004090087e+00
6.468710570729069298e-01,1.394143139177541180e+00
2.853176238702310186e-01,9.740064320775134732e-01
2.850015279606054053e-01,7.155389100067749419e-01
8.547196979522866389e-01,5.290862363112005529e-01
1.393966110962350236e-01,8.348506472239893839e-01
9.608764450337929919e-01,6.641952940034746566e-01
1.033424327438572377e-01,6.676623879949947771e-01
3.521430138995929049e-02,6.284918301261493978e-01
1.164240768830447914e-01,3.643982528176501479e-01
1.250475618845097392e+00,5.573122682926414662e-01
9.905546168380502392e-01,8.289003061914926862e-01
7.843589039919557360e-01,1.201382030312557081e+00
5.914669252161957047e-01,7.685746848713816970e-01
5.084991501396586289e-01,1.968307977373571216e+00
1.025805555202026653e+00,8.878509629123586544e-01
7.957182769988647708e-01,1.346186623781209235e+00
2.908525677089979777e-01,8.662203888592177048e-01
9.607178315353053222e-01,9.969764039027368963e-01
5.752885408025359970e-01,1.207532614271182858e+00
9.982229977761156725e-01,3.533263746824829576e-01
6.533794119867712968e-01,5.035380378252252154e-02
8.701636822737757182e-01,5.553783077175873384e-01
3.117997966394701059e-01,3.357191596642661313e-02
5.714931002076080180e-01,5.976495637186992615e-01
2.467025416771680968e-01,9.700628775875005383e-01
4.050175317795542407e-01,4.068728120857278419e-01
1.456372973523915260e+00,5.226028572700807118e-01
9.153008139231001428e-01,7.034134031216598970e-01
1.522657316371871516e-01,1.413364612166245760e-02
4.762821412785964714e-01,6.410863213216523304e-01
1.144485636691182640e-01,8.499029112240228390e-01
1.142021224616321717e+00,1.809099055610818185e+00
1.211260133888774071e+00,3.899416047179109501e-01
2.336649222434745155e-01,1.359656104509629593e+00
5.231259402641528222e-01,7.536098465787046674e-01
1.429198808623121097e-01,8.507219408003807715e-01
4.852494999821688193e-02,1.868657623399704093e+00
1.108617099415659224e+00,1.078274942554691362e+00
6.555324996061785425e-01,1.831592810353631862e+00
6.556493720939317038e-01,5.855751090606340359e-01
4.527177280995213771e-01,1.305542956325065784e+00
3.023572987555775970e-01,1.565997098579336555e+00
1.208325465346367533e+00,5.385245141833736593e-01
5.734327109383487997e-01,3.296153293345610025e-01
3.134379701481904146e-02,6.528954408848466340e-01
1.054939739821725952e+00,8.170425611399759758e-01
9.987023966771153560e-01,8.980449630028183305e-01
6.908262264048410373e-01,1.480034052208695217e+00
1.311093545771855995e+00,1.302685545550474888e-01
1.215682313254252689e-01,1.720943364358591410e-01
8.671416412448035294e-01,1.928221994630612501e+00
6.264089069857111669e-01,2.006343118160754724e+00
6.661622501004215158e-01,5.855481323504901914e-01
1.241348966325646064e-01,5.103384661096732611e-01
7.617919880648134079e-01,2.184753040665177171e-02
3.825680295336379433e-01,1.014537310910723189e+00
3.686322118186977637e-01,1.387658758002952908e+00
5.550767072276712177e-01,1.348957707439406573e+00
3.012296912823431150e-02,9.191673010279383105e-01
5.003280548689097440e-01,1.594363418839513491e+00
6.050343547659101651e-01,2.694287952540513897e-01
1.094726996463823099e+00,5.196716392203601931e-01
6.404657525378127936e-01,1.464470632179820431e+00
1.621412588684690181e+00,2.229604148134332053e-01
8.018151282668730673e-01,1.207927811108936877e+00
7.096826264011550922e-01,4.467937942516616578e-01
7.026162222511475042e-01,1.821127765119601838e+00
1.449689021411646683e+00,5.294550237428523598e-01
4.837595845626273539e-01,5.072076737175594818e-01
1.414964658243593520e+00,8.099141357923737017e-01
6.391994077067326696e-01,8.090763557101227077e-01
3.160953727927332535e-01,9.778202036136767195e-01
7.711765847549094666e-01,1.746091432617969286e+00
4.959486292168956423e-01,9.397975106831282233e-01
2.099299924016819752e-01,8.570432167503019283e-01
5.338377219010248531e-01,1.485709028849881985e+00
6.680828386280110998e-01,7.947128011192344799e-01
5.435246445699816187e-01,1.472869583553546136e+00
3.676944494896781102e-01,3.083241508145654342e-01
4.546768070338244039e-01,3.114680712467335910e-01
5.763394156333595530e-01,8.544046608098970763e-01
5.058310434776130959e-01,5.374546127869768153e-01
2.355532565894818964e-01,1.390517305846119989e+00
5.185729816087603083e-01,1.015815293536079578e+00
1.460944222373107060e+00,1.767938591861502928e+00
5.260694139956514359e-01,7.875560976596638341e-01
3.687678682920529361e-01,2.464690627108759857e-01
1.719371352515673967e-01,1.921190830463882504e-01
9.750252076717025318e-01,1.560603057201577659e+00
1.019689916896715731e+00,5.764131355283081959e-01
7.562661001909138925e-01,1.019851631167287165e+00
1.314855187301944284e+00,7.518188038441909748e-01
7.667055523466068667e-01,4.345479020099902168e-01
8.794411623963143132e-01,7.197475623710245518e-01
7.398787683658588632e-01,4.736213808619780807e-01
6.355725028339124227e-01,7.296289630069903165e-01
7.648794768383819775e-01,1.089597424736917120e+00
2.237389347260559380e-01,1.172577184316828003e+00
1.129489148414968502e+00,5.435122660198450362e-01
3.947218660196393780e-01,3.415730210646903409e-01
