# p_0,p_1,p_2,p_3
5.425416227155765991e-01,6.851904521295708594e-01,1.144392175461780514e+00,7.466637725915001855e-01
8.879300330404245045e-01,1.247627716192642122e+00,1.708803552734956988e+00,1.588221200361059404e+00
4.958807255519864787e-02,8.506373872857933005e-01,1.198984247864594010e+00,2.796146069143742308e-01
5.293822183981578000e-01,2.100215642041189490e+00,8.838823854382775735e-01,1.008063326757018041e+00
9.012882838395075424e-03,5.907012635105862719e-01,9.790652585743434555e-01,1.441883514194914673e+00
3.777531857273997984e-01,6.938493228834917703e-01,5.874078762720698066e-01,3.753495408683283907e-01
3.718624160331750472e-01,1.720612866235713856e+00,8.246594092358240369e-01,1.968538022073775373e+00
7.747811028644080444e-02,1.872387233917267579e+00,4.725907959539377146e-01,7.890218903141208440e-01
5.974788399531202332e-01,1.289607415826033998e+00,7.151923455197162216e-02,1.248036569510502236e+00
1.729746007038442113e-01,1.355335984916079539e+00,2.030931130886644898e+00,9.699183802435028534e-01
1.019745644444382648e+00,2.118219418926867270e+00,1.164199832669117418e+00,1.343403725780623059e-02
9.121506335593755344e-01,1.284067691497445152e+00,7.021478290908105269e-01,1.241285739052165216e+00
1.703588623006759561e-01,1.629543220195031283e+00,9.498623939693173757e-01,9.054034149478898952e-01
5.421412224947959047e-01,9.381378180496453556e-01,1.433250810624241645e+00,3.354653946316081825e-01
2.524292630953519634e-01,2.104335227539031461e+00,1.113539351744657901e+00,7.466470453674678431e-01
3.290857524035069037e-01,1.819460836050773356e+00,2.088735674652142826e+00,1.284413847892792004e+00
8.851146766791946341e-01,1.030521019251074755e+00,1.621749390423591120e+00,2.872436260446299405e-01
1.725996819475661415e+00,1.103400836849044886e+00,1.917318855541649825e-02,1.713516975998864433e-01
2.561527979199277882e-01,4.285844974297223775e-01,6.877620115091852560e-01,4.006531352137756574e-01
3.500214094916306307e-01,1.396953429679345549e+00,1.338733768467815111e+00,1.546618380073876642e+00
3.595194278130479093e-01,1.477807692002842899e+00,4.040361303078288113e-02,1.182182956401449214e+00
1.045957519263417845e+00,1.158279118841234911e+00,2.961223445647348518e-01,9.793007169698496606e-01
1.938035074193167340e-02,7.529978934331180707e-01,1.134169582822448064e+00,5.456378013169289609e-01
2.095673760881669179e-01,1.528912954578512506e+00,1.545395247664626215e+00,1.032474858113107130e+00
1.252077093845586075e-01,1.485668307678851274e+00,8.372590169631775048e-01,1.753404745557123778e+00
4.308610738532930862e-01,1.997370808412987309e+00,1.240158711550547244e+00,1.110556473811831646e+00
1.198356490617047410e+00,1.706483193790320652e+00,9.786888219319399562e-01,8.111738490242088595e-01
3.997462616923703749e-01,7.475029202194900524e-01,5.728765502597599202e-01,1.118589315177093590e+00
9.715732682019211364e-01,1.973627576220610802e+00,7.783741823010985605e-01,1.201420202390921510e+00
7.403831161471488009e-01,1.419998294518570958e+00,8.451469602960234306e-01,1.254581751337277451e+00
9.774385575608932619e-01,1.650337340272130859e+00,2.201296143661135574e-01,3.824227834576572338e-01
1.777706560117995604e-01,1.589337092207451008e+00,1.456693886326964504e+00,1.038282181347076394e+00
2.406089878065958976e-01,1.214120639479937092e+00,1.290256219409756433e+00,2.551810766620353776e-01
4.231610928716678099e-02,2.186064026754953815e+00,2.143091393512502663e+00,1.356129950762737346e+00
7.814830592579119495e-01,1.026676804480541660e+00,1.401697454252493813e+00,1.290627164731953824e+00
5.771519583573493373e-01,2.656601493476274278e+00,9.446623824108542067e-01,1.406297475208232450e-01
9.984272688290544151e-01,1.282299818032237138e+00,1.362570354361497538e+00,1.470552018346034995e+00
6.631850751602033078e-01,1.296772823559733112e+00,1.098759304527326064e+00,1.891254632036600158e+00
1.157462592385483102e-02,1.912813824703319732e+00,4.820838167953029885e-01,1.528998375793759523e+00
2.184138082737065445e-01,1.189469290690795988e+00,5.318558617718538439e-01,1.400029678833762503e+00
1.814856636595623129e-01,1.330950920005535387e+00,1.020990702510806480e+00,9.928742915718621331e-01
8.922910978126354919e-01,1.639805823694561404e+00,1.141968605629024580e+00,1.911494703525704608e+00
1.853404594356942992e-01,1.524431515298718454e+00,5.333507198655325077e-01,5.790486705574637849e-01
8.688098246444369011e-01,1.572861322592678412e+00,2.626417872400865772e-01,1.135607581249131748e+00
3.811000112319922195e-01,6.322601022325438080e-01,4.822363133853728723e-01,1.372903193922810683e+00
4.134801925974356251e-01,1.866835879399927123e+00,3.967540012317571918e-01,3.968408939426834037e-01
1.884363087497358258e-01,1.229645832331413668e+00,1.063379364099202640e+00,1.747966073115512220e+00
6.446767631284674449e-01,1.435856271955690877e+00,1.125511722541104209e+00,1.682602691123101346e+00
8.151575146949958661e-01,1.223182428611812922e+00,5.772396588880792656e-01,1.692354104968090578e+00
3.485749745115304665e-01,1.618853626947676316e+00,1.119329109323701665e+00,1.940492549973418246e+00
5.124067766625736153e-01,1.318627792930954001e+00,1.807652883824606427e-02,1.314269214621712090e+00
9.368936545138649707e-01,4.962095841365794513e-01,9.487011326512864162e-01,1.357468872723781805e+00
2.419519867381988432e-01,1.628566778039669760e+00,5.688331773457337981e-01,3.855438886513132823e-01
1.331713476057924672e-01,3.443169123769830309e-01,7.153342011991505878e-01,8.968828377080988457e-01
5.178535348277616412e-01,1.163038605764441957e+00,1.108676887088436480e+00,7.704525902079507604e-01
6.501240162968456859e-01,1.343221424493764804e+00,4.341878523470882323e-01,1.544693156008910773e+00
1.165949666579441657e-01,1.265455503276126770e+00,1.068216470055557643e+00,1.195145897849801964e+00
6.690484497399701302e-02,1.646428424540280266e+00,1.286670068602657091e+00,5.468216165981718557e-01
4.343476788044478565e-01,2.207204700748170989e+00,9.751488363455851349e-01,7.147208919343988054e-01
3.987836921825873571e-01,1.908244001557132030e+00,1.126111409561298515e+00,1.019928197980673579e+00
3.841625711535235355e-01,1.627169925615873591e+00,1.341439299097743953e+00,1.211710020379883179e+00
1.157153457618914638e+00,1.092183290008531760e+00,2.590167092769636525e+00,1.174055474998316528e+00
1.325604791555583528e-01,1.641553283376826933e+00,9.252231180486331086e-01,2.358485039446721609e-01
1.615363368662622312e-01,6.280959294476896604e-01,1.496161304405300374e+00,6.414324035300683624e-01
1.248255828779395449e-01,7.295442512537446689e-01,5.318627459675382418e-01,1.334925402161371677e+00
7.695883165803714121e-01,9.898405051639733720e-01,1.274141934865152814e+00,1.023858642572947897e-01
5.163135679870740624e-01,9.706395733601363984e-01,1.375793129561944994e+00,1.651194942014811096e+00
4.363397498370114036e-03,1.092512058677629572e+00,1.490919737028446157e+00,9.536123669103342415e-01
3.434108734850271905e-02,1.460464192314756993e+00,9.922614004216184780e-01,1.324854460361396313e+00
7.979903271587023283e-01,1.020459214295565742e+00,9.999831149485789439e-01,9.773974095815334273e-01
7.784513176305232207e-01,1.647793196283387829e+00,6.514165448078830245e-01,1.247884084237381730e+00
4.659058130410145271e-01,1.013838547929691636e+00,7.253368811706504271e-01,7.631261989779428712e-01
2.183218288523595951e-01,9.256159621534583160e-01,5.874684584006492072e-01,3.270879808392561650e-01
1.127589929354071430e+00,1.684144149065442742e+00,1.231887842904388908e+00,5.459642153186455849e-01
5.158041401519503077e-01,2.157653275196891762e+00,4.610698854939735414e-01,1.592207102958551168e+00
2.303143331613721201e-01,6.458108725530812277e-01,1.078297121009998527e+00,1.047260948441605777e+00
7.668591030603522096e-03,7.532309314285957624e-01,8.486548681252914506e-01,1.270994410015208631e+00
1.628517556743425132e-02,2.303003600776542648e+00,6.016935196334031177e-01,1.040672898069686880e+00
2.710066854763845123e-01,2.831012551888993922e-01,1.081495447934905929e+00,7.995643277930812864e-01
8.346321484656800127e-01,1.804911359084431899e+00,1.347442616383042191e+00,1.338659717003598537e-02
1.577794603306819976e+00,1.300059499681331276e+00,1.301288108935619636e+00,1.058470752094370138e+00
3.655410600997283099e-01,1.677184509723228523e+00,1.066570583685118478e+00,1.180650422639762054e+00
5.632959117206834954e-01,1.298901187854518469e+00,1.730266507613226423e+00,1.280816633251531833e+00
6.420088138805826183e-01,1.106525110536077827e+00,8.873608442659198792e-01,1.095383338841230847e+00
9.503738825711659510e-01,8.961357034573793623e-01,1.262872233804082089e+00,1.045594016056406117e+00
1.026338560367739516e+00,1.379717130326677976e+00,1.315947487395161986e+00,1.694703581019594951e+00
5.028907605164353312e-01,6.717790013717791497e-01,6.207167969952741560e-01,5.065943557978822565e-01
1.615429686080738225e+00,9.934232340085557000e-01,8.281986954184685779e-01,5.113324599945376914e-01
1.132133459806289100e+00,1.768957835743768081e+00,9.824152031852367850e-01,1.103274101412449859e+00
7.666228550318400226e-01,1.928261161617892849e+00,4.060664624475897044e-01,1.146539743307135595e+00
9.037990584281764272e-01,1.476978874708353207e+00,1.197376334898726746e+00,1.878498513367864664e+00
5.501056583221548557e-01,8.548372582640220152e-01,1.112634378469546270e+00,4.714964546696966963e-01
6.859193345119934948e-02,1.713234174080324079e+00,7.946860085892935022e-01,5.786799578223501550e-01
3.248864755877206023e-01,1.192964039023554301e+00,8.974724856065332546e-01,2.005366973229248950e-01
2.802169618401282314e-01,1.101103957156019053e+00,1.689131677636561690e+00,1.070759890576310269e+00
8.522790670173614469e-01,1.139234425470658785e+00,1.418855993703439733e+00,1.569889297172597731e+00
9.147297000101046738e-01,2.014448901384980672e+00,1.501165747151496088e+00,3.913349008244884075e-01
5.506426605213606829e-01,1.650254153533329937e+00,1.525209796927335937e+00,2.207422784119641435e-01
6.075700807329094122e-01,1.462417045217971001e+00,2.003140944405572554e+00,7.971307824662536845e-01
1.119004380316392044e+00,8.868490972481979373e-01,1.101497810369823860e+00,8.406048658538056717e-01
1.052561984646204651e+00,2.362566980212236878e+00,1.213454406065053393e+00,1.287610126237181962e+00
5.436629416439958673e-02,7.122847077145408878e-01,1.564472924520055708e+00,1.593477832606727151e+00
5.215753012702524227e-01,1.286167241401679373e+00,1.752887114757944786e+00,1.279792138464743712e+00
1.996910434904022313e-01,8.577109780536040784e-01,1.502619903440040261e+00,1.413153558265155096e+00
6.220133029536805136e-01,1.295324907642839252e+00,1.342942432003446429e+00,1.153881741562455154e+00
4.593854007417029206e-01,6.279697617999937531e-01,4.206191037769381191e-01,1.326479028365864732e+00
8.694422732160644873e-01,1.041666324969803714e+00,5.019671230376419047e-01,6.702306881418254036e-01
9.878829098316385116e-01,1.356294482378308075e+00,4.718778683943981589e-01,8.808708645340678212e-01
4.745377367122888268e-01,9.175845971188014705e-01,1.431741979474678184e+00,9.211786543508606595e-01
1.113237265370308204e+00,5.127257506563559497e-01,3.613227167147016194e-01,1.179922860033408405e+00
2.168958020143237908e-01,4.321473929323147445e-01,1.363877719838486158e+00,1.732563140438336813e+00
8.178908235818402872e-01,1.831076133955591878e+00,1.676961524872421894e+00,1.604116233470198605e+00
3.203909951165280212e-01,2.072649586578372727e+00,6.488297577800945515e-01,7.974766056465707464e-01
6.239376967082471692e-01,1.713757355880769495e+00,1.190024407692570785e+00,1.030160248698413161e+00
6.714771444537174228e-01,1.302185226168962817e+00,5.644054505356641549e-01,8.890471381441824583e-01
1.124246806919087627e+00,1.043139448395991042e+00,1.549652564316142289e+00,1.916028507174269757e+00
5.691576174762275064e-02,9.638497666880725401e-01,7.447911127083977068e-01,1.338515989303642684e+00
6.587270287723981932e-01,9.507745640908827900e-01,1.207966239037076228e+00,1.153006418821450829e+00
5.131564204519446504e-01,1.775105535548395119e+00,9.183466373772148916e-01,1.337054792114378277e+00
1.248126553944283179e-01,8.595359095475054723e-01,1.201663432918639973e+00,6.098265084585207108e-01
7.859014984417991290e-01,8.848482322464603644e-01,1.054158207616086029e+00,7.150090274306921678e-01
6.706473112310575857e-01,1.817517882940651530e+00,1.049221033801708503e+00,1.651862794435775106e+00
1.683046609234201407e-01,9.743130620072284476e-01,6.619923937063956210e-01,6.730778990581276489e-01
4.153764390166582166e-01,1.455704661498839148e+00,2.946830971741565275e-01,2.165130231426285690e+00
6.502825889818960592e-01,1.479271715947439780e+00,1.686637628073946349e+00,4.779678640450060190e-01
8.269903093081748535e-02,1.173545569212932627e+00,1.658753637574981621e+00,3.512022410957331697e-01
9.626745205856895859e-02,4.503337549405473927e-01,1.029457214845123314e+00,9.681219662529219061e-01
8.260250755146305579e-01,6.885670648043753506e-01,1.528765407346674543e+00,1.139097406017524072e+00
1.959601286747071069e-01,2.288968030427339428e+00,1.747128616621475006e+00,3.580588873309124009e-01
4.026051791857932494e-01,1.346881600909251464e+00,5.006934675382652689e-01,8.040304587853417395e-01
1.847580778141461044e-02,2.398683955462605155e+00,5.359704550324408956e-01,1.445893041280055247e+00
4.450482558270477673e-01,1.001458423500801276e+00,1.117231899506135218e+00,5.988411221964419218e-01
1.015792052763268005e-01,8.532630470025508451e-01,9.982414930544355469e-01,9.234854569473388564e-01
7.597924296149656254e-01,8.130706315524159900e-01,6.871099626190821930e-01,3.274187407156090579e-01
4.124002098001536831e-01,3.189568490134727652e-01,2.344794005233620249e-01,8.901925893063787898e-01
1.789751198905564777e-02,1.041007857261107006e+00,1.316539359563027034e+00,1.052680759328130211e+00
1.729773486532016624e-01,1.586770624060152235e+00,6.961966025573294026e-01,2.059656062836278778e+00
1.065511198939446125e+00,3.835954244022932169e-01,1.099146864883117081e+00,8.292594898975538253e-01
3.979969982327411504e-01,1.706869114673922327e+00,1.443212172647365454e+00,1.275077903971401527e+00
5.214103663610760719e-01,8.948958360374281717e-01,1.031093771857337638e-01,1.677597989986331140e+00
9.766940444540783695e-02,9.973219095791994171e-01,8.759974269854312601e-01,3.832293264191470872e-01
2.396476429518094586e-01,1.450009954330292006e+00,7.429373949061005566e-01,3.383951899607263725e-01
1.613168307437083393e-01,4.985210394268208001e-01,1.477835621120678677e+00,2.300713213735914753e+00
3.243061984187612379e-01,1.723185129704125629e+00,3.399528168900554093e-01,5.707770661165039172e-01
7.581597690122046096e-01,2.273775801413790987e+00,1.124448120934475881e+00,1.813507559642477229e+00
6.413802661245679992e-01,1.086630917003593488e+00,1.219108902316228704e+00,7.193908100315417053e-01
3.285823035980407480e-01,1.519386428931414734e+00,1.626620869156589322e+00,1.825216731083698640e+00
6.870702482438203473e-01,1.009079726095090557e+00,1.494925381701201594e+00,1.150770561010454829e+00
5.755479169626003255e-01,4.414071102353167575e-01,6.780527904232606096e-01,1.415433870822094820e+00
1.279482132389281879e-01,1.434297332858353702e+00,2.437966326547797102e+00,4.870961644835207771e-01
5.815349207639579632e-01,1.209098950198337352e+00,9.786631095097246824e-01,9.873936575695132500e-01
6.102512773823295378e-01,1.645889807820606787e+00,9.628456690843636423e-01,1.422851681978008820e+00
5.799757334389149532e-01,1.853784470802104289e+00,1.459321188664348012e+00,3.709911347683655380e-01
6.158863425298582994e-02,1.759145375470756667e+00,1.344162547688765752e+00,1.342285294330121337e+00
9.251998098219299527e-02,1.353150208510430108e+00,1.374529742133695498e+00,9.257680496184261809e-01
2.447612772827958416e-01,1.090056687267171753e+00,1.014352954127426321e+00,3.531246926996001179e-02
1.173110651005770944e+00,1.331481650754063439e+00,1.707142263905233825e+00,3.919496352962101859e-01
4.585527254513406814e-01,1.032073722172616614e+00,9.333402679017466230e-01,6.493491409769392986e-01
8.034963584003278481e-01,1.721544491019821432e+00,1.435220482544523168e+00,7.943133135016410273e-01
8.261145595744616710e-01,1.680226458479946672e+00,2.519221573921649471e-01,2.755215742880520180e-01
1.115706310472674989e-01,9.598894075704552664e-01,1.019996526146041971e+00,6.132355148682095969e-01
1.781636023919147549e-02,8.308732281180264412e-01,5.799313294228409799e-01,9.346326722862057235e-01
1.145726156709104160e+00,1.565547705775014009e+00,1.603309857642535530e+00,1.734205585148534734e+00
2.657502026048532140e-01,1.046149156446214867e+00,1.475028540246370312e+00,1.344848096983663810e+00
1.085246706382942294e+00,9.531834161510032155e-01,9.708238892127718511e-01,6.934887965597531512e-01
9.131575496195094566e-01,2.269220537400713056e+00,2.441538865244852197e-01,6.859291163902168087e-01
8.759482731304384373e-01,1.873597280819092825e+00,1.278238505847520523e+00,3.325286205923310145e-01
5.834412637386401368e-01,4.412779635487962260e-01,1.363875069905460258e+00,7.926069161825587406e-01
1.188368343468506172e+00,1.278026111898205475e+00,1.365700642690661493e+00,1.453003469105121903e+00
3.835817754562987902e-01,4.619898281206982205e-01,4.050052854464237795e-01,6.105189152317773704e-01
1.071073513547711853e+00,1.367759495406162040e+00,1.912789997613008941e+00,1.701995177603338183e+00
3.515819125321971161e-01,1.661381768426951400e+00,1.289695021982166789e+00,1.503604539368956328e+00
7.137875326813476473e-01,1.793879362683669099e+00,6.944753301453376881e-02,1.648376481105982005e-01
4.414627715085461812e-02,7.974184127470269612e-01,1.211097300092669915e+00,9.962441827986207032e-01
1.381914979836835311e+00,1.259128407274090922e+00,6.548935186349381654e-01,7.813539634159012426e-01
7.286138683611150801e-01,1.660991932086067990e+00,1.322212370316381724e+00,8.168559299680447916e-01
7.119511905036618460e-01,1.423857378692101161e+00,1.047586815203676247e+00,6.690906186803793343e-01
8.029103759058155987e-01,1.358205696692272202e+00,6.148626793875657803e-01,1.018206658031571399e+00
1.660640227984855333e-01,1.324714874701750533e+00,1.923092060815803084e-01,6.816516727562689226e-01
2.545375459687789221e-01,2.164849074472178891e+00,8.659930790198516748e-01,7.785699226868028067e-01
3.951487977517420536e-02,1.372800817389922656e+00,1.114513638347513158e+00,8.292787589701584583e-01
5.660190275651117986e-01,5.899918129608802131e-01,3.311447013220437663e-01,1.781843305882906403e+00
4.922789266762407356e-01,9.916796477813664135e-01,1.443250820203107132e+00,1.248240480883924475e+00
1.251020868019057541e+00,1.298160257155818176e+00,8.030496433412567248e-01,8.642758241753729642e-01
7.367388671015538959e-01,1.623214470952435429e+00,5.837641691195283311e-01,1.175369558188783081e+00
5.140434663848264529e-02,1.496944105338871678e+00,9.983084320972552828e-01,2.506104615644048739e+00
6.115552366263938833e-01,1.222428219058012466e+00,1.311186679630322205e+00,6.859488399164948014e-02
5.034814360411291601e-01,1.572553429430289418e+00,1.033064120845382572e+00,1.453653164646885765e+00
6.400555248942388920e-01,8.304027219353525835e-01,6.542378302388833777e-01,1.046654495297418830e-01
6.504039998478903239e-01,9.670819644954620209e-02,7.415423241376042363e-01,8.184213829218585090e-01
1.367995777826289672e-01,1.079075035578844988e+00,1.071141771569166457e+00,1.823177136938817222e+00
6.950658501282059865e-01,1.013333809484309400e+00,5.053667092256257654e-01,3.496669321605406777e-01
1.414136022199177778e-01,1.594751413014212638e+00,7.138084658188258436e-01,9.194051130471470046e-01
8.382856698370966253e-03,2.139476890719957503e+00,1.072049691191828691e+00,8.925370226377482563e-01
2.708768328334238418e-01,1.492372158065935261e+00,1.221590005061164330e+00,1.026183791392181410e+00
4.883645538618577864e-01,8.256182797301236942e-01,9.839218343803701750e-02,1.213400040155092618e+00
2.219475416214978236e-01,1.629316919207703940e+00,2.230466835677870074e-01,1.347589434232038696e+00
1.320287968772754228e-02,1.228603340713000147e+00,1.258671255757145557e+00,1.002563307576228135e+00
4.139964976015211295e-01,1.008389859032928992e+00,1.175684287946154427e+00,1.506746547092767674e+00
4.346621335212926818e-01,1.429282838801506639e+00,1.172452053387581961e+00,1.412013129601854544e+00
2.087239677516050940e-01,1.476130343448611715e+00,5.084787809911484047e-01,1.501280736641004143e+00
1.398831403302332799e+00,2.175661194151102151e+00,8.401005940403195593e-01,1.397872519052105966e+00
4.078258734949467001e-01,1.164610690741741283e+00,4.834396528440467744e-01,1.040408807386911771e+00
3.051256752553096474e-01,1.944520788125370991e+00,1.483231800144579005e+00,1.137493093328443283e+00
3.939519817226372900e-01,1.379010910982253924e+00,1.371384370520619456e+00,9.611492209644737494e-01
3.102947355627480586e-01,1.255264491155213102e+00,1.217335867055372445e+00,8.113178451803488844e-01
7.294600503866965902e-02,1.395831757351996272e+00,5.755552464506370480e-01,1.644992809765409181e+00
6.404323948018864066e-02,2.304807408297798066e+00,9.169816856711954234e-02,1.235747501084168309e+00
1.720938231431900167e+00,1.323979361396206977e+00,9.046454205025614703e-01,2.265657348179601627e+00
1.455455537852232695e+00,1.212921213479196458e+00,1.309756191717933227e+00,9.050689458237672902e-01
7.743579337090855663e-02,1.278691932226255989e+00,1.595014944253341227e+00,3.271245662229647078e-01
8.981030458996760446e-01,2.138033561546882400e+00,7.807217397679937498e-01,1.545622015241763902e+00
7.336635357964825799e-01,2.386420829650458764e+00,1.037266855169872715e+00,1.393038078469993390e+00
8.547053687197732064e-01,7.825245266462417248e-01,1.089809049796335749e+00,1.029067787132673439e+00
1.166115952674531275e-01,1.844855969194138634e+00,1.329853267503658287e+00,4.867548855147826314e-01
1.162560580689420142e-01,1.336034846914942564e+00,1.567528299172884498e+00,1.528835986473862985e+00
8.964814465299797419e-02,1.104075325912447836e+00,8.722200132443274079e-01,1.102900561616948938e+00
6.617734033539685035e-01,1.565575570059665633e+00,5.442164085603092838e-01,1.127956635834774124e+00
3.277617631133044052e-01,1.880368276938234384e+00,6.012018913352688010e-01,8.890243903805365999e-01
2.186490470238351413e-01,5.111413416038809165e-01,1.419457063762212146e+00,2.260472015939002599e+00
1.807481134982432902e+00,1.775242261787442377e+00,1.008796403565479727e+00,1.415213279439792027e-01
9.113490492123520470e-01,1.664748921544382920e+00,5.439310459790114294e-01,1.526359789523124899e+00
8.626998799668067486e-01,9.116820703983522511e-01,1.177283260165226331e+00,1.012532670797131162e+00
8.732081124533305205e-01,8.572145445893553095e-01,1.068277358208922001e+00,8.512825939548201992e-01
1.336156168565593827e+00,1.467182331692228558e+00,1.585294988046194842e+00,1.163675839531782108e+00
6.028445734589373828e-01,2.044343489843123418e+00,1.522149763357671937e-02,1.974010369570997625e-01
1.128718251183548293e+00,7.318344261531537498e-01,1.143676871124236660e+00,1.195270970422501078e+00
1.297617333464723410e-01,1.621755905155516819e+00,9.794993072377594645e-01,1.691650908559372279e-02
5.897705321183769334e-01,9.760190008992646327e-01,8.519527036033948120e-01,1.473584720057733444e+00
