# p_0,p_1,p_2,p_3
6.165562856560515836e-01,1.218111590100843244e+00,4.324764876439465278e-01,4.135971890012503094e-01
1.853282944645631147e-01,7.878732748325915081e-01,1.399318798416694598e+00,1.404660410557197814e+00
1.343718111524810244e+00,1.881491614159445991e+00,1.648925718717897837e+00,1.006207294272004837e+00
3.543808058137312700e-01,1.904079511293649052e+00,7.360655071747762568e-01,5.312909783333368274e-01
9.573897152400417943e-01,1.604108455968907387e+00,7.789304929732022709e-01,7.821685948810167543e-01
1.501202513027094787e-01,1.712326879945952340e+00,4.274066863474385025e-01,1.004723904933605416e+00
2.068747523371908259e-01,9.161983203946455490e-01,1.853288357053131108e+00,1.228796227332502378e+00
1.147348378081290310e+00,4.145607252287000222e-01,1.197275433841445746e+00,5.919808846040151007e-01
1.818594488255980135e+00,1.080428806012548648e+00,1.363325189941598348e+00,1.830849274249778613e+00
1.544681461190500205e-01,1.420417053445849342e+00,1.545704050026937448e+00,1.039291262172528985e+00
5.489739671695746948e-01,8.645100137445644872e-01,8.267641597331314429e-01,8.843072223274139887e-01
2.988348875823148565e-01,1.808725128959463690e+00,1.171468955790480937e+00,1.298553040896323285e+00
1.397637353922228431e+00,1.996213577618804802e+00,6.955269021851812061e-01,7.207790150272324059e-01
6.273894894935386768e-01,8.944606746203374037e-01,3.620660095718434279e-01,8.020067921868450078e-01
1.373770958045797408e-01,1.252756124871348131e+00,1.346794645751332897e+00,8.514457528350147797e-01
6.856234789305628574e-01,2.318880379767327859e+00,1.534872202607372227e+00,1.343512539858898958e+00
4.372361164540982115e-01,5.610272621255767422e-01,1.104958253005329905e+00,1.373374707633584935e+00
2.796501708077550052e-01,4.074037606425340297e-01,7.244527131025624289e-01,1.008261789010626908e+00
1.044556530891702639e+00,8.693489201937971700e-01,8.552854189791765371e-01,1.209789008589753578e+00
6.792208886930918288e-01,6.280830195140041372e-01,7.928850217921983301e-01,6.235589447981945144e-01
7.833679209771320373e-01,8.255247409363510869e-01,6.749564693695345730e-01,5.079469930374439501e-01
4.224684159685642704e-01,1.637119505645359796e+00,1.248023430813889112e+00,4.883582899469112171e-01
4.577376054975939579e-01,2.150509611037461077e+00,7.934781836271436184e-01,5.957372060473994368e-01
1.625663493722456776e-02,1.658806490009307133e+00,1.110155820670845506e+00,1.605860083911567981e+00
7.153881721608335020e-02,1.317614353374509051e+00,8.873738572159970417e-01,1.476787270693860288e+00
6.725014530823789638e-01,9.226022495388553901e-01,1.252446973507639116e+00,7.650886992840368883e-01
5.947049515701818834e-01,7.178926811411672215e-01,1.308364155538604079e+00,4.502012071397950566e-01
6.827553397572905247e-01,8.046839170151979248e-01,7.615341873028161901e-01,1.096131039739140611e+00
7.952745660687859930e-01,8.651492878521983565e-01,8.575352419723907271e-01,9.879473854787546028e-01
2.250254620898614055e-01,1.402425241734347683e+00,8.361642359968100013e-01,1.403650057570573928e+00
7.586230631416918113e-02,1.880718072495952686e+00,1.517160361534575452e+00,1.286584323854953027e+00
2.022284720565594718e-01,2.052776155259352198e+00,2.271567009837928808e+00,6.735175473419365844e-01
1.303653353155603267e-01,1.609587141007927658e+00,6.447741205279184928e-01,1.392006947605507472e-01
6.407439638153388239e-01,9.930344133478385960e-01,2.889173104411031368e-01,1.531731719337518616e+00
1.192698162476856449e+00,1.376755088363477375e+00,1.647548925563993016e+00,1.020829035623498360e+00
1.748235599700115328e-01,1.352188883409201736e+00,1.030360967303713959e+00,6.177086750651512581e-01
7.965387333414749582e-01,1.577471853677157032e+00,1.214267607054391407e+00,8.139174128274246911e-01
5.764955310775071728e-02,1.476082363710326639e+00,7.816376146583375872e-01,7.894020565502533060e-01
1.967563063866050177e-01,9.114605841302271250e-01,1.296093765997727854e+00,8.799919302761666229e-01
1.299891149662550371e-01,1.641110460077951583e+00,7.926957198957391704e-01,7.530081067067571077e-01
1.705381878161344122e+00,2.020342433687897010e+00,1.382424642518057967e+00,9.146452114830888602e-01
8.558437352587008329e-01,1.256987888665397568e+00,4.626844279870345744e-02,9.761353571004665053e-01
4.579698498275824869e-02,7.593263790115678535e-01,1.053264545066580515e+00,7.013222104442933258e-01
4.374235854856282080e-01,8.834331586330006481e-01,5.961504676300685146e-01,1.434593311637511359e+00
5.359109181736839700e-01,1.435176151558433144e+00,1.429629073548754459e+00,2.266667446080155024e+00
7.353179589927762994e-01,6.296765100631211975e-01,9.352385193722178025e-01,8.835187526139429703e-01
4.998308410142141001e-01,1.556600195435032585e+00,1.072780659647052826e+00,6.638078804288611856e-01
1.202484184097287190e-01,1.973663132770873574e+00,1.711749149842088258e+00,1.032153364415112629e+00
9.139172664247440236e-01,1.987958093850050290e+00,1.176051887580576327e+00,1.334244684501307177e+00
6.902116347798924467e-01,1.359538663501972611e+00,1.263500314314316419e+00,1.190164368990984434e+00
2.731931606435450410e-02,1.239918022649300511e+00,7.954223796151271841e-02,9.460865357929008068e-01
3.508136029774178155e-02,1.666244842264565929e+00,1.050453490354901209e+00,1.099893568782845499e+00
6.421803131251163643e-01,2.402690498976535416e+00,9.485956430836600672e-01,1.809837568525854756e+00
2.520170608839060744e-01,1.244532710564481448e+00,2.656244018972526710e-01,1.132252047854929611e+00
4.750891147992324925e-01,8.604292660510992619e-01,1.190801304450542775e+00,1.958288206574931856e-02
7.626405195515938429e-01,1.042120632569614180e+00,1.145707561805033858e+00,1.767590773236141555e+00
2.411759024925836103e-01,4.684113278815622561e-01,9.648123721368063732e-01,6.578339814320817158e-01
7.200809861102691611e-01,1.151143759127110533e+00,1.367720668327896849e+00,1.253763300690135418e+00
2.919672387683676651e-01,1.558231610393482569e+00,1.037650635629170592e+00,3.031478231984505722e-01
8.478361406422689761e-01,1.034900409892022699e+00,1.421908655448383074e+00,1.297324595046708273e+00
2.650219546689569494e-01,1.767200783862759916e+00,1.439146670047379173e+00,1.316135336589905336e+00
3.846361431878737025e-01,1.071970396097452038e+00,1.395767031691876436e+00,5.684854786491554401e-01
2.347638143256618459e-01,1.173177573450159494e+00,6.427408251948414364e-01,4.003922925651217657e-01
7.816904299890714558e-01,1.401991019180278908e+00,8.356649163688643078e-01,2.114183597263890491e+00
4.303632605102871711e-01,1.295897534445648480e+00,1.792905028705522597e+00,5.174248825425529219e-01
9.136028559125434212e-01,1.190383283849883123e+00,3.857430547434578250e-01,6.017006859371031302e-01
1.105087393237211835e-01,7.749782403174347856e-01,5.752533940639934507e-01,1.659478926289638334e+00
4.979211452505698521e-01,1.125958595177052768e+00,1.204883686476042159e+00,4.314191546757223383e-01
3.889313011646692853e-01,2.048789277982882240e+00,2.761434637570311379e-01,6.835341764107645268e-01
3.691746723447536516e-01,6.905999829568465476e-01,9.244602420091931894e-01,8.736251165422039833e-01
1.302621728133098067e+00,1.624819358687038751e+00,4.671768869606156560e-01,1.523275024400694733e+00
6.172768206306969985e-01,2.006132236659950330e+00,9.281244455859707365e-01,1.360480402671771172e+00
2.338302559016542659e-01,1.923420872885779564e+00,1.051862400563434274e+00,8.092185476096741548e-01
5.142696124000976088e-01,1.123267664049097059e+00,1.064988601164844839e+00,8.802136268735409885e-01
5.487409609213187434e-01,1.805863992897856818e+00,1.431398720137623926e+00,1.035667118831639089e+00
6.423431349238692967e-01,1.001399750986396775e+00,4.546773429597580352e-01,1.006906566516413193e+00
2.882824911817888358e-01,1.055424387212579029e+00,1.023926151763324022e+00,5.578342119437628144e-01
2.260412641093335617e-01,2.003582438750059147e+00,1.711988985635819471e+00,4.127072738714742117e-01
1.603780604902983742e-01,1.226535581429150090e+00,1.204306836095206501e+00,1.245628481601246840e+00
2.028587135614361991e-01,1.679283793341725284e+00,1.383170216276315312e+00,3.665946248011026087e-01
7.454319043151949042e-01,4.534760100743394640e-01,1.202366203493857810e+00,9.080230939727239603e-01
6.140595718186150354e-01,2.695692096635303958e+00,1.328139164381181736e+00,9.016985105796430089e-01
9.017014921857158249e-01,2.104233332455412775e+00,7.976125533671366563e-01,1.165947241228885378e+00
3.136223865531799215e-01,1.497948643138741875e+00,1.112129805273772920e+00,1.403324868847028117e+00
1.264932999564387206e+00,1.144663586880662054e+00,4.094768976912013247e-01,6.818216152102951622e-01
4.595883602837325665e-01,1.608690497587888402e+00,1.649364338743841696e-02,7.136587046624695008e-01
5.123779970904873693e-01,1.167922289025855154e+00,1.161502602305493737e+00,1.189481956728462020e+00
3.265296233540793125e-02,1.124628650616021908e+00,3.462585652885733500e-01,1.343293349912007884e+00
2.569995925472001730e-01,1.594213864855109186e+00,1.018604813072990334e+00,1.754201422462549731e+00
8.409861169432931716e-01,1.223720538503937139e+00,5.718059285180494555e-01,6.892255485886552568e-01
1.647009477268277788e-01,1.431029226545425859e+00,9.447801406654440237e-01,1.448466872488989976e+00
1.402150285963016385e-01,1.884318153971384913e+00,1.902418757850870668e+00,5.619600273583282846e-01
1.321275136853512056e+00,1.255009021554557513e+00,1.523326471822735506e+00,9.759744948812399956e-01
1.487918507455779249e+00,1.246846808165102516e+00,4.395482689429675016e-02,1.196922036540422951e+00
2.043306970382896548e-02,1.655065235351024455e+00,1.290948993691656055e+00,1.522811183336766572e+00
1.045336775889277092e+00,1.611156329810171428e+00,1.842057767252763600e+00,8.700466751224784634e-01
1.048417000985534919e+00,1.258371622763243325e+00,1.055768859103548563e+00,1.015845020571912283e+00
8.610236945418948684e-01,5.860901239826161735e-01,1.171696392970683620e+00,1.155526191187192797e+00
6.346187936050345924e-01,1.614371264528210670e+00,1.500567381309328319e+00,9.068511004027247635e-01
4.211818416410208488e-01,1.027341551463080815e+00,3.619451379924604195e-01,1.132008159179697104e+00
4.805918760989968952e-02,1.508282642615514035e+00,3.903611442137995269e-01,5.220074555660789706e-01
1.997954837300029152e-01,1.574974738614715042e+00,6.472545870876289520e-01,4.125052912283442286e-01
3.908056787379088348e-02,1.865779309901078875e+00,1.290373487845878575e+00,6.573811543337901853e-01
9.113277561890129608e-01,2.094139014857458125e+00,9.182438911079846555e-01,1.124567066336673360e+00
6.476234784418624102e-01,4.332810983468392552e-01,4.874016972481863830e-01,1.195596213193774737e-01
3.394391711074731255e-01,1.123525300380739944e+00,7.483450115105366729e-01,4.508839856641130295e-01
1.163564323906143727e+00,8.862512642306468180e-01,1.111191574597037324e+00,3.474562086020993590e-01
6.612640462533398988e-01,1.006002099035260944e+00,1.086444783844189521e+00,7.037973157585541983e-01
1.002595519536630952e+00,2.407632363707228329e-01,1.424820847827422465e+00,5.229344381738978420e-01
7.610911911537839858e-01,1.472344947577813867e+00,9.394624656079682001e-01,2.537732342623877368e-01
1.291445773480440540e+00,1.265933223527151208e+00,1.419845507425574693e+00,1.390763357953576973e+00
1.185278653026223816e+00,1.302330272297544722e+00,9.646391298601414421e-01,2.034819256775739937e+00
8.090215656289186930e-01,1.263043650969828180e+00,3.641595412700637802e-02,1.756262842631212351e+00
4.273163238283828047e-02,9.619981702989099936e-01,1.556069222739952407e+00,1.367172241917934850e+00
1.522384040947848849e+00,1.013080016198729894e+00,5.685456428676314289e-01,1.097658792797991500e+00
1.200835388127242442e+00,1.842727440119432902e+00,2.160444791469368297e+00,2.177513765761148079e+00
3.022193628251678144e-01,2.048107774047133400e+00,4.492050197902102138e-01,1.359362320380546052e+00
2.737972087780904396e-01,8.068056744195795105e-01,6.615094521804725236e-01,8.474184429920691430e-01
1.193336383623035513e+00,1.139097946479288970e+00,2.564476839498147642e-01,5.165891137496476659e-01
5.821887748442822197e-01,1.756372738777402631e+00,1.838552906095581863e+00,1.159454330440212289e+00
8.043387046278688279e-01,1.214503256637972095e+00,1.645635776690333785e+00,1.032127515083963942e+00
7.531847400998711306e-01,1.802896091543541690e+00,7.002078408422052203e-01,1.363869227257401784e+00
2.114810136584691080e-01,1.679509176154106775e+00,1.677547728316010067e-01,6.593526510723892731e-01
1.218938885240287373e+00,1.502171314085512854e+00,1.466736507810402657e+00,8.587056143778069028e-01
3.375046054397148332e-01,2.123640476412138600e+00,1.254255158046091445e+00,1.323139077919549100e+00
2.737337334917889220e-01,1.498489201570684992e+00,1.204269253709267851e+00,1.016554774367222747e+00
3.697383436810431356e-01,1.180606648955987881e+00,1.287352597570307511e+00,8.889110486873406103e-01
8.204905670410946872e-01,4.554508752930028770e-01,5.335142734857447611e-01,2.203750476359529920e+00
2.750333316203535938e-01,1.178897070138415604e+00,9.677125756730992068e-01,1.279590717287949708e+00
3.098928154456300765e-01,1.672731103471269964e+00,7.830849527304966085e-01,8.650362183950532913e-01
1.317336331372013669e+00,1.323816037811919477e+00,1.710214837066253324e+00,1.486605137725508063e+00
4.207932141118417291e-01,2.035140347644674108e+00,8.609072061453686420e-01,3.990494080740718541e-01
2.343336970087656623e-01,1.237683486113213105e+00,1.912351282073742498e+00,4.835513895685921160e-01
7.038407411559685078e-01,1.109744186404836741e+00,1.134035096502376661e+00,1.993583131961897958e+00
3.950127031574657277e-02,1.319982855140412026e+00,1.151951182973101950e+00,1.271623151766263504e+00
6.910660925911404906e-01,1.399510703323147531e+00,2.191365747276456943e-01,1.103645314634523755e+00
4.108761630541456489e-01,1.911786596605517197e+00,6.899321467299343036e-01,1.957369123050410220e+00
8.865539542589765398e-01,1.362839190401346601e+00,1.292310316316687135e+00,6.919643760063733939e-01
4.470743926878442132e-01,3.642150816751863474e-01,1.420837373186047969e+00,6.852102603469716335e-01
8.928097946906417004e-01,1.489121256835867158e+00,5.424872754466161240e-01,1.566979059584016731e+00
9.469345919387333055e-01,1.896736189488819058e+00,2.778312867365162475e-02,9.972874180648033660e-01
1.242019398207883984e+00,8.372132432131602631e-01,3.756128821437413334e-01,1.679991035381900755e+00
2.355643807468057183e-01,1.180618894716278788e+00,1.313934431212001375e+00,1.729198389208349340e+00
1.191281427220753919e-01,3.584421496499395898e-01,9.819661652955703479e-01,1.393056229944944935e+00
6.199063235749323608e-01,2.025127866962934231e+00,4.507574227992272586e-01,7.956837193890342608e-01
2.568535171736859857e-01,9.237874668747204643e-01,1.558707033370273276e+00,1.337573824417110036e+00
2.607620730569876200e-02,1.223849004316546862e+00,1.178573909019760446e+00,1.972277154636644658e-01
1.201326133425756115e+00,1.249726321966759590e+00,1.511902450207649684e+00,1.824630007589022940e+00
1.201133610985743450e-01,8.599337271395697258e-01,7.043700365016920539e-01,1.573858366148379373e+00
3.949812246781672087e-01,1.325095855089898800e+00,5.867029845650232334e-01,1.794298786274226121e+00
1.015678402693211080e+00,7.594488681026277943e-01,7.517780225739446598e-01,1.733421654424629477e+00
5.279666134800792276e-01,1.844488228854343159e+00,8.746047549962756573e-01,6.950922833811338242e-01
1.086484300973750150e+00,1.563326047555879672e+00,1.089922194919925813e+00,8.524138291841985016e-01
8.268662393295801438e-01,1.891987260562508988e+00,1.586193893999365834e+00,9.745483264126877376e-01
1.315900289895655551e+00,1.959756325997417115e-01,6.060493542242491039e-01,6.923176171678139257e-01
8.643126628761697017e-01,1.373452139036362984e+00,3.181697140821204695e-01,6.773179017043735595e-01
3.400344317503189440e-01,1.820378719757964392e+00,1.061865200669642073e+00,1.519134454473456630e+00
3.610372871478982337e-01,1.875915273062344957e+00,1.286320423630492149e+00,1.527897435807346049e+00
1.923701586558074217e-01,9.121873473509838348e-01,2.967970003098338028e-01,1.025397473570865747e+00
2.206284349014840107e-01,9.163750844604547918e-01,5.869374082963341177e-01,4.368427559137627592e-01
4.957432513295257914e-01,2.284772641451515263e+00,1.318010210632976520e+00,7.731059567587659220e-01
1.214129609854241565e+00,5.635616776289097407e-01,9.976319519361300792e-01,5.590662823827632355e-01
1.024032462629698603e+00,1.160323588810677542e+00,7.502502406943712954e-01,8.668577639276420221e-01
3.031833402034143643e-01,1.222655539404358560e+00,1.411046154909511019e+00,9.193701241330289875e-01
8.136080646833889762e-01,1.248832601200710712e+00,1.100930054687297766e+00,1.606573977780050511e+00
8.378139363890270142e-01,1.178674504878636009e+00,2.424869532470051992e-01,9.271153685925233034e-01
2.296320635498667884e-01,1.500280596377645548e+00,1.035905846080768189e+00,1.049758187446326874e+00
5.881304397411032392e-01,7.229205445014773579e-01,8.487195106970530922e-01,1.045006174025564727e+00
1.806493710641293715e-01,1.114744253427836895e+00,1.569256878584783799e+00,8.393602865257941970e-01
1.090131612963735952e+00,1.345979899714224493e+00,4.110708672909491046e-01,1.181145087541262573e+00
4.451811939897065695e-01,6.731658234311395095e-01,1.540903347865850925e+00,9.438012368445229949e-01
2.633071776877787817e-01,7.110553247761238760e-01,3.377568373220020126e-01,1.483669794510567685e+00
8.938684393652934768e-02,6.554531228775973828e-01,1.619792364005590013e+00,1.156584556600769087e+00
9.266435644334359845e-01,1.062807363969601404e+00,1.559378914415903372e+00,3.743091966457152697e-01
1.455578732799589492e-01,1.037429104397511459e+00,7.481312339922059351e-01,1.420150988073411558e+00
8.444117511707244228e-01,1.328311151660796607e+00,5.802616304158236815e-01,1.312533185706796335e+00
6.358493007946218745e-01,1.276842793679582089e+00,6.197265104825546711e-01,8.815008307634021323e-01
3.078553650153045274e-01,1.368957115444528805e+00,7.871894530043508365e-01,1.535522098606366459e+00
6.366600542455747025e-01,1.319310504424016317e+00,5.845135055412797875e-01,3.713190877010700275e-01
4.214233860518053487e-01,1.127041622983069757e+00,7.557749059612497433e-01,9.828071549107203486e-01
3.728160161376514181e-01,1.520771603244919667e+00,1.835476684053587437e-01,1.064194218475674969e+00
6.597426912118410369e-01,1.075158585343365392e+00,5.077432953686989991e-01,1.058977544754020839e+00
4.397945653409139899e-01,1.553277999904588924e+00,1.208445461724966252e+00,7.553443073294476839e-01
2.941712075477188604e-01,1.318827470294551496e+00,6.335910419294019658e-01,2.048862585239078493e-01
1.055209998070156807e+00,1.397470738974674331e+00,6.513338327853794851e-01,1.124021613146609866e+00
5.079192129770182529e-02,1.863027946384505640e-01,7.173616404301925709e-01,8.730785661566110578e-01
8.657262545539061716e-01,1.091066614387957046e+00,1.373719109351778656e-02,1.186153708445694122e+00
1.043422466567020201e+00,1.174541005862258736e+00,9.670218057302982784e-01,1.033792143305333644e+00
5.914344315844366484e-01,1.446730623018732009e+00,1.097404215171765118e+00,1.737375891585618559e+00
5.768408500036885656e-01,3.836380526480809294e-01,1.290316509518816490e+00,1.922873478015605375e-01
1.745892422908704444e-01,1.569698253655889886e+00,8.186752549463928164e-01,1.466698447466522559e+00
4.776339538597484946e-01,1.581471790575385894e+00,9.611845331949094851e-01,5.826127569441809095e-01
9.270102990250913555e-01,1.109723876581025337e+00,1.191182047622000972e+00,1.044328291707104395e+00
8.712588365047633232e-01,8.470290558494117938e-01,1.546861288442267446e+00,1.476363059755902984e+00
9.837356777078175574e-01,2.021952280732495666e+00,9.806098872477557737e-01,1.400484780518040706e+00
9.300729390846564915e-01,1.836171928410564202e+00,4.541243712537098576e-01,1.506239807131436237e+00
9.973064651512236756e-02,1.372940327230236512e+00,1.416571382423696956e+00,1.634406998825592261e+00
3.005633150083707461e-01,1.115441759865187343e+00,6.791353399960300408e-01,6.487817656036412028e-01
5.705096512748959459e-01,1.303328705056599590e+00,4.297170506764282916e-01,4.727607928675169324e-01
4.408728959388125146e-01,8.420181154698622716e-01,8.200097704097123463e-01,1.025771818247751099e+00
2.085894340695042537e-01,1.545633710394361815e+00,1.006374168818300996e+00,1.405119525007719750e+00
5.206612831421081333e-02,1.198727585930570383e+00,1.913049618987816558e+00,3.345363035656958584e-01
9.489599036694499334e-01,1.749969476478641095e-01,1.399380861707892443e+00,4.014328912517057812e-01
4.812186346360675104e-01,2.316638299337647311e+00,1.246645008910951757e+00,1.275496888125954520e+00
8.791519295905751985e-01,1.166274212059167592e+00,1.676061872760398419e+00,1.419407510256747607e+00
1.146027398193295577e+00,1.062895083734406221e+00,1.448010827559506719e+00,9.339501711934296013e-01
4.883410813186426225e-01,7.625220118468639674e-01,6.907843432849531951e-01,3.951739000444318695e-01
1.417965246562237436e+00,1.040439553058201350e+00,4.801594280191434638e-02,1.120234350036237947e+00
3.789705658558028545e-01,8.287465526204652599e-01,7.066006648008065216e-01,1.708647567132430156e+00
6.994680281912160069e-01,1.136067310980572564e+00,6.759778781875036557e-02,1.140258386865590445e+00
8.930358188029189348e-01,2.511754715697720464e-01,1.025780480163533515e+00,8.852246116043689383e-01
3.784191643088510304e-01,4.439120811455536941e-01,1.596231263436800552e+00,8.299235769407748986e-01
1.316546720504208512e+00,1.618783312866184154e+00,5.549054374373099119e-01,9.457344708555098789e-01
5.276384144790776665e-01,1.014863751358654920e+00,1.324910467496357436e-01,4.577020511871587871e-01
1.384122215941550049e-01,6.617176634817640846e-01,5.005254450671827726e-01,1.040815015671553212e+00
8.211928328898285834e-01,1.511639947007195062e+00,1.402261769386926371e+00,6.502566104911182698e-01
6.813413779944066384e-01,1.068177937413295364e+00,2.501826507336372130e-01,4.303321112103575263e-02
2.064944050734134062e-01,1.033347756548575136e+00,9.175114255843884736e-01,5.705790949344073937e-01
4.973108540160101620e-01,1.668770045077032416e+00,1.159614298568254043e+00,7.545387144034992888e-01
1.646877413317809624e-01,8.125559348044240071e-01,1.267284644857271214e+00,7.172514086833642333e-01
1.282837308169714863e+00,1.570902868649850070e+00,1.000277015764732491e+00,5.390797826923630076e-01
1.309322001468200103e+00,1.568667527259347771e+00,1.309716696786938472e+00,9.031030309735662565e-01
8.904968713576023598e-01,4.904355577099239749e-01,2.771486802215691325e-01,5.609117083181491825e-02
4.482336483732429766e-01,1.848821027646843973e+00,6.735112082633798458e-01,1.677014312024676101e+00
1.364901320479765090e+00,8.088733466190648480e-01,9.699367835604448818e-01,1.543179751111135811e+00
8.927199705155204335e-01,1.907190568518903673e+00,1.339268167838322032e+00,5.915718341302693695e-01
2.810720779309020534e-01,2.150796456858164785e+00,1.147567367527138948e+00,1.984274260407862478e+00
6.054074633599659805e-02,6.834608765366897432e-01,1.217542860241235259e+00,1.438627492319217049e+00
5.901561531919696790e-01,1.468061502477834734e+00,1.172482301841078378e+00,1.096087452882656299e+00
1.426540596462862354e+00,7.866315708090619863e-01,4.046944695812482173e-01,1.531788947966052250e+00
1.009354336871530755e-01,2.022724552240156015e+00,6.399980503197202353e-01,6.026335841270717975e-01
9.332548723617654085e-01,8.552232960875012502e-01,4.691915260652671504e-01,4.231867242953003538e-01
3.437180109865594080e-01,1.352218480257941335e+00,1.549531679987552035e+00,8.073338367588424047e-01
6.974989762722876296e-01,1.676594316166730936e+00,5.731241692479965844e-01,4.790198909670263516e-01
2.459320094833566950e-02,3.908597744684058073e-01,1.315374367270423450e+00,1.649173898378236469e+00
7.410797917867437690e-01,2.150225115898733108e+00,1.101269707924484642e+00,1.140787362847429653e+00
5.070871638171188245e-01,1.172227901627741486e+00,5.283998996079493082e-01,1.544026487948689130e+00
6.330618367629305965e-01,9.255577433496293693e-01,8.829879596118613838e-01,1.014942531668242776e+00
6.477577010576385241e-01,1.573899924243328696e+00,1.108761656300884191e+00,1.542133013167846567e+00
1.285850262570931157e+00,5.987961409504747312e-01,5.544311407314794771e-01,6.250709658505935185e-01
4.251412486349200881e-01,1.410942679600871719e+00,9.827238055813061202e-01,3.430607984709612701e-01
6.132232073529302330e-01,1.083168753481920543e+00,1.715230889421590632e+00,1.669672259731860731e+00
8.439832278976235891e-01,1.960979587053495621e+00,1.143212839095109956e+00,1.500450511785622609e+00
8.227415934027789701e-01,7.862132233316705410e-01,1.592812778441285992e+00,1.651797382974325989e+00
1.514609990793242211e+00,1.859107706949023386e+00,2.730294174843622690e-01,7.926867629731882969e-01
2.293770488780993988e-02,7.665767736302149249e-01,9.493650040171577320e-01,1.062600720537902221e+00
7.444661187339836061e-01,9.475819047441342846e-01,7.146023634509219846e-01,1.054997661582035562e+00
2.219228760922760113e-01,1.350121638237270716e+00,1.222138638082852058e+00,1.529914876437881599e+00
